T (C),Phases vol%-AUSTENITE-50.0(C/s),Phases vol%-MARTENSITE-50.0(C/s),Phases vol%-BAINITE-50.0(C/s),Density (g/(cm)^3)-BAINITE_PEARLITE-50.0(C/s),Density (g/(cm)^3)-AUSTENITE-50.0(C/s),Density (g/(cm)^3)-MARTENSITE-50.0(C/s),Density (g/(cm)^3)-TOTAL-50.0(C/s),Molar volume (cm^3)-BAINITE_PEARLITE-50.0(C/s),Molar volume (cm^3)-AUSTENITE-50.0(C/s),Molar volume (cm^3)-MARTENSITE-50.0(C/s),Molar volume (cm^3)-TOTAL-50.0(C/s),Linear expansion (%)-  -50.0(C/s),Thermal conductivity (W/(m*K))-BAINITE_PEARLITE-50.0(C/s),Thermal conductivity (W/(m*K))-AUSTENITE-50.0(C/s),Thermal conductivity (W/(m*K))-MARTENSITE-50.0(C/s),Thermal conductivity (W/(m*K))-TOTAL-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-BAINITE_PEARLITE-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-AUSTENITE-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-MARTENSITE-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-TOTAL-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-BAINITE_PEARLITE-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-AUSTENITE-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-MARTENSITE-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-TOTAL-50.0(C/s),Young's modulus (GPa)-BAINITE_PEARLITE-50.0(C/s),Young's modulus (GPa)-AUSTENITE-50.0(C/s),Young's modulus (GPa)-MARTENSITE-50.0(C/s),Young's modulus (GPa)-TOTAL-50.0(C/s),Bulk modulus (GPa)-BAINITE_PEARLITE-50.0(C/s),Bulk modulus (GPa)-AUSTENITE-50.0(C/s),Bulk modulus (GPa)-MARTENSITE-50.0(C/s),Bulk modulus (GPa)-TOTAL-50.0(C/s),Shear modulus(GPa)-BAINITE_PEARLITE-50.0(C/s),Shear modulus(GPa)-AUSTENITE-50.0(C/s),Shear modulus(GPa)-MARTENSITE-50.0(C/s),Shear modulus(GPa)-TOTAL-50.0(C/s),Poisson's ratio-BAINITE_PEARLITE-50.0(C/s),Poisson's ratio-AUSTENITE-50.0(C/s),Poisson's ratio-MARTENSITE-50.0(C/s),Poisson's ratio-TOTAL-50.0(C/s),Yield Stress (MPa)-TOTAL-50.0(C/s),Yield Stress (MPa)-BAINITE-50.0(C/s),Yield Stress (MPa)-MARTENSITE-50.0(C/s),Yield Stress (MPa)-AUSTENITE-50.0(C/s),Tensile Stress (MPa)-TOTAL-50.0(C/s),Hardness (HRC)-TOTAL-50.0(C/s),Enthalpy (J/g)-TOTAL-50.0(C/s),Enthalpy (J/g)-AUSTENITE-50.0(C/s),Enthalpy (J/g)-FERRITE-50.0(C/s),Enthalpy (J/g)-BAINITE_PEARLITE-50.0(C/s),Enthalpy (J/g)-MARTENSITE-50.0(C/s),Specific heat (J/(g K))-TOTAL-50.0(C/s),Specific heat (J/(g K))-AUSTENITE-50.0(C/s),Specific heat (J/(g K))-FERRITE-50.0(C/s),Specific heat (J/(g K))-BAINITE_PEARLITE-50.0(C/s),Specific heat (J/(g K))-MARTENSITE-50.0(C/s),Latent heat (J/g)-FERRITE-50.0(C/s),Latent heat (J/g)-BAINITE_PEARLITE-50.0(C/s),Latent heat (J/g)-MARTENSITE-50.0(C/s),TIME(s)-Cooling_50.0(C/s)
165,67.56722,32.41837,0.0144093,7.780080034,7.93074,7.70497,7.85753,6.955966775,6.82701,7.02706,6.89062,-1.39613,36.17326204,18.4091,42.64892,22.92335,0.296757173,0.58312,0.2517,0.46829,3.369758474,1.71492,3.97301,2.13545,202.2157456,188.89658,203.02589,193.43469,162.2715003,157.65651,165.10306,160.07716,78.26557281,72.63533,78.38527,74.47801,0.29185687,0.30031,0.29505,0.2986,876.916,1262.37,2159.21,279.145,1154.8,37.76775,194.46183,223.14815, ,73.67616,132.99021,1.59936,0.49274, ,0.52099,0.50783,140.024,149.47199,90.15794,15.1
160,61.90521,38.0804,0.0143874,7.781556714,7.93355,7.7065,7.84707,6.954636464,6.82459,7.02566,6.8998,-1.35357,36.19071461,18.34896,42.65022,23.85356,0.29322922,0.57835,0.24882,0.44489,3.410301338,1.72905,4.01899,2.24775,202.5114862,189.33668,203.3294,194.60259,162.3719487,157.79736,165.19292,160.60569,78.39025175,72.82061,78.51425,74.95939,0.291687247,0.30002,0.29486,0.29805,987.072,1268.24,2168.82,280.905,1264.19,41.3759,186.91671,220.68723, ,71.07554,130.45623,1.50902,0.49161, ,0.51922,0.50572,140.09105,149.61169,90.231,15.2
155,56.72452,43.26112,0.0143672,7.783029386,7.93637,7.70802,7.83756,6.953310205,6.82217,7.02427,6.90817,-1.31478,36.206464,18.28881,42.64836,24.78485,0.289718294,0.57356,0.24596,0.42323,3.451628768,1.74351,4.06575,2.36279,202.8028845,189.77647,203.62794,195.68935,162.468717,157.93755,165.27857,161.09225,78.51328821,73.00585,78.64136,75.40788,0.291517624,0.29973,0.29466,0.29754,1089.52,1274.29,2178.74,282.721,1362.95,44.25129,179.78743,218.23197, ,68.48375,127.93274,1.42586,0.49047, ,0.51746,0.50363,140.15343,149.74822,90.29923,15.3
150,51.98304,48.00261,0.0143487,7.784498055,7.93919,7.70954,7.82893,6.951987992,6.81975,7.02288,6.91579,-1.27948,36.22049364,18.22867,42.64334,25.71391,0.286224012,0.56873,0.24311,0.40317,3.493766975,1.75831,4.1133,2.48032,203.0899856,190.21593,203.92156,196.70231,162.5618529,158.07707,165.36008,161.54075,78.634699,73.19105,78.7666,75.82645,0.291348002,0.29945,0.29447,0.29706,1184.93,1280.54,2188.98,284.596,1452.87,46.60604,173.04183,215.78246, ,65.90075,125.4197,1.34912,0.48931, ,0.5157,0.50154,140.21131,149.88171,90.36276,15.4
145,47.64278,52.34289,0.0143316,7.785962725,7.94201,7.71106,7.8211,6.950669816,6.81732,7.0215,6.92271,-1.2474,36.23278727,18.16852,42.63514,26.63524,0.282745982,0.56387,0.24029,0.38463,3.536743457,1.77346,4.16169,2.59991,203.3728394,190.65508,204.21033,197.64776,162.6514075,158.21593,165.4375,161.95435,78.7545026,73.3762,78.89001,76.21763,0.291178379,0.29916,0.29427,0.2966,1273.89,1287,2199.56,286.532,1535.3,48.57573,166.65004,213.33875, ,63.32652,122.91709,1.27836,0.48815, ,0.51395,0.49946,140.26472,150.01223,90.42166,15.5
140,43.66895,56.31674,0.0143159,7.787423398,7.94483,7.71258,7.81401,6.949355673,6.8149,7.02012,6.92899,-1.21828,36.24332906,18.10837,42.62375,27.54261,0.279283809,0.55898,0.23748,0.36751,3.580587083,1.78898,4.21093,2.72102,203.6515007,191.0939,204.4943,198.53126,162.7374353,158.35412,165.51089,162.3358,78.87271934,73.56132,79.0116,76.58367,0.291008757,0.29887,0.29408,0.29617,1356.97,1293.66,2210.48,288.531,1611.28,50.25157,160.58384,210.90091, ,60.76103,120.42487,1.21324,0.48696, ,0.51221,0.49739,140.31375,150.13988,90.47604,15.6
135,40.02996,59.95574,0.0143014,7.788880077,7.94765,7.71409,7.8076,6.948045557,6.81248,7.01875,6.93469,-1.19189,36.25210352,18.04822,42.60915,28.42969,0.275837097,0.55405,0.23468,0.35173,3.625328176,1.80488,4.26105,2.84306,203.9260287,191.53241,204.77354,199.35779,162.8199948,158.49166,165.58031,162.68754,78.98937145,73.74639,79.1314,76.92661,0.290839134,0.29859,0.29388,0.29577,1434.69,1300.55,2221.77,290.599,1681.66,51.69769,154.8183,208.46902, ,58.20427,117.94302,1.15311,0.48577, ,0.51046,0.49531,140.35855,150.26475,90.526,15.7
130,36.69714,63.28857,0.0142881,7.790332766,7.95048,7.7156,7.8018,6.94673946,6.81006,7.01737,6.93983,-1.16803,36.2590956,17.98807,42.59134,29.29066,0.272405443,0.5491,0.23191,0.33721,3.6709986,1.82118,4.3121,2.96549,204.1964881,191.9706,205.04812,200.13186,162.8991482,158.62855,165.64585,163.01172,79.10448322,73.93142,79.24943,77.24827,0.290669512,0.2983,0.29369,0.29538,1507.53,1307.68,2233.45,292.737,1747.12,52.96039,149.32994,206.04315, ,55.65621,115.47153,1.09767,0.48455, ,0.50872,0.49324,140.39915,150.38694,90.57162,15.8
125,33.64428,66.34144,0.0142759,7.791781468,7.95331,7.7171,7.79658,6.945437378,6.80763,7.01601,6.94448,-1.1465,36.26429057,17.92791,42.5703,30.12053,0.268988441,0.54411,0.22914,0.32385,3.717631861,1.83788,4.36409,3.0878,204.4629493,192.40846,205.31813,200.85759,162.9749626,158.76478,165.70757,163.31036,79.21808111,74.11642,79.36574,77.55033,0.290499889,0.29802,0.29349,0.29501,1575.92,1315.06,2245.54,294.949,1808.24,54.07418,144.09724,203.62338, ,53.11685,113.01037,1.04654,0.48333, ,0.50699,0.49118,140.43568,150.50653,90.61301,15.9
120,30.84744,69.1383,0.0142646,7.793226185,7.95614,7.7186,7.79189,6.944139304,6.80521,7.01464,6.94867,-1.1271,36.26767417,17.86776,42.54604,30.91533,0.265585683,0.53908,0.22639,0.31157,3.765263211,1.85501,4.41707,3.20959,204.7254886,192.84601,205.58366,201.53878,163.0475089,158.90036,165.76555,163.58527,79.33019387,74.30137,79.48034,77.83434,0.290330266,0.29773,0.2933,0.29466,1640.27,1322.69,2258.05,297.239,1865.5,55.06559,139.10048,201.20979, ,50.58618,110.55955,0.99935,0.48208, ,0.50525,0.48911,140.46821,150.62361,90.65024,16
115,28.28482,71.70093,0.0142543,7.794666923,7.95898,7.7201,7.78768,6.942845231,6.80279,7.01328,6.95242,-1.10969,36.26923247,17.8076,42.51854,31.67206,0.262196753,0.53402,0.22366,0.30025,3.813929758,1.87258,4.47108,3.33051,204.9841885,193.28324,205.84479,202.17889,163.1168634,159.0353,165.81989,163.83816,79.44085274,74.48628,79.59328,78.10172,0.290160644,0.29744,0.2931,0.29433,1700.97,1330.6,2271.01,299.612,1919.33,55.95504,134.32104,198.80246, ,48.06419,108.11905,0.95589,0.48082, ,0.50351,0.48705,140.49681,150.73827,90.68341,16.1
110,25.93654,74.04922,0.0142447,7.796103684,7.96181,7.7216,7.78391,6.941555153,6.80037,7.01192,6.95579,-1.09409,36.26895199,17.74744,42.4878,32.38867,0.258821236,0.52893,0.22094,0.28983,3.863670592,1.8906,4.52615,3.45031,205.2391382,193.72015,206.10163,202.78113,163.1831074,159.16959,165.87067,164.07058,79.55009157,74.67114,79.7046,78.35376,0.289991021,0.29716,0.29291,0.29401,1758.36,1338.8,2284.45,302.071,1970.12,56.75897,129.74258,196.4015, ,45.5509,105.68889,0.91569,0.47954, ,0.50177,0.48498,140.52161,150.8506,90.71261,16.2
105,23.78449,76.20127,0.0142359,7.797536471,7.96465,7.72309,7.78055,6.940269065,6.79794,7.01057,6.95879,-1.08017,36.26681964,17.68727,42.45381,33.06391,0.255458711,0.5238,0.21823,0.28021,3.914526914,1.90911,4.58233,3.56881,205.4904342,194.15674,206.3543,203.34844,163.2463274,159.30324,165.918,164.28399,79.657947,74.85597,79.81433,78.59167,0.289821399,0.29687,0.29271,0.2937,1812.78,1347.31,2298.38,304.622,2018.18,57.49055,125.34962,194.00699, ,43.0463,103.26906,0.87859,0.47824, ,0.50003,0.48291,140.54265,150.96069,90.73793,16.3
100,21.81207,78.17371,0.0142278,7.798965288,7.96749,7.72457,7.77757,6.938986959,6.79552,7.00922,6.96146,-1.06781,36.26282272,17.62711,42.41658,33.69727,0.252108753,0.51864,0.21553,0.2713,3.966542176,1.92811,4.63966,3.68591,205.7381807,194.59301,206.6029,203.88355,163.3066161,159.43626,165.96198,164.47973,79.76445867,75.04075,79.92252,78.81655,0.289651776,0.29658,0.29252,0.29341,1864.52,1356.13,2312.84,307.269,2063.84,58.16062,121.12807,191.61903, ,40.55042,100.85958,0.84431,0.47692, ,0.49829,0.48084,140.56004,151.06861,90.75945,16.4
95,20.00403,79.98175,0.0142204,7.800390139,7.97033,7.72606,7.77493,6.937708831,6.79309,7.00787,6.96382,-1.05687,36.25694894,17.56694,42.3761,34.28886,0.248770933,0.51345,0.21285,0.26305,4.019762236,1.94762,4.69819,3.80156,205.98249,195.02897,206.84757,204.38897,163.3640723,159.56864,166.00271,164.65909,79.86966938,75.2255,80.02923,79.02945,0.289482153,0.2963,0.29233,0.29312,1913.88,1365.3,2327.86,310.018,2107.35,58.77795,117.06449,189.23772, ,38.06326,98.46047,0.81272,0.47557, ,0.49654,0.47876,140.57383,151.17446,90.77725,16.5
90,18.3467,81.63908,0.0142135,7.801811026,7.97318,7.72754,7.77262,6.936434673,6.79067,7.00653,6.9659,-1.04724,36.24918646,17.50677,42.33238,34.83916,0.245444819,0.50821,0.21017,0.25538,4.074235525,1.96768,4.75796,3.91576,206.2234832,195.4646,207.08844,204.86702,163.4188015,159.70038,166.04033,164.82322,79.97362538,75.4102,80.1345,79.23129,0.289312531,0.29601,0.29213,0.29284,1961.12,1374.82,2343.46,312.874,2148.98,59.35022,113.14753,186.86318, ,35.58487,96.07175,0.78339,0.47421, ,0.49478,0.47668,140.58415,151.27831,90.79143,16.6
85,16.82723,83.15856,0.0142072,7.803227953,7.97603,7.72901,7.77059,6.93516448,6.78825,7.00519,6.96771,-1.03883,36.2395238,17.44659,42.2854,35.34916,0.242129975,0.50294,0.20751,0.24823,4.130013226,1.98829,4.81903,4.02854,206.4612907,195.89991,207.32567,205.31988,163.4709161,159.8315,166.07496,164.97324,80.07637652,75.59486,80.23839,79.42296,0.289142908,0.29572,0.29194,0.29257,2006.49,1384.72,2359.69,315.845,2188.96,59.88364,109.36558,184.49552, ,33.11526,93.69346,0.75639,0.47282, ,0.49302,0.47459,140.59103,151.38026,90.80206,16.7
80,15.43418,84.55162,0.0142014,7.804640923,7.97888,7.73049,7.76883,6.933898245,6.78582,7.00386,6.96929,-1.03153,36.22794994,17.38642,42.23519,35.81998,0.238825962,0.49764,0.20486,0.24155,4.187149467,2.00949,4.88145,4.14,206.6960528,196.33491,207.55942,205.74953,163.5205364,159.96199,166.10674,165.11019,80.17797661,75.77948,80.34096,79.60528,0.288973286,0.29544,0.29174,0.29231,2050.22,1395.03,2376.57,318.935,2227.49,60.3837,105.709,182.13486, ,30.65448,91.32564,0.73132,0.47141, ,0.49125,0.47249,140.59458,151.48038,90.80922,16.8
75,14.15687,85.82894,0.0141961,7.806049942,7.98173,7.73196,7.76733,6.932635963,6.7834,7.00253,6.97064,-1.02526,36.21445425,17.32624,42.18173,36.25305,0.235532336,0.4923,0.20221,0.23528,4.245701536,2.03129,4.94529,4.25023,206.9279209,196.76958,207.78986,206.15787,163.5677906,160.09185,166.13581,165.23505,80.27848358,75.96405,80.44229,79.779,0.288803663,0.29515,0.29155,0.29206,2092.54,1405.76,2394.15,322.154,2264.8,60.85507,102.16832,179.78133, ,28.20257,88.96834,0.70814,0.46997, ,0.48947,0.47039,140.59488,151.57876,90.81299,16.9
70,12.9857,87.00011,0.0141912,7.80745501,7.98458,7.73342,7.76605,6.931377626,6.78097,7.0012,6.97179,-1.01994,36.19902653,17.26606,42.12504,36.64987,0.232248649,0.48692,0.19958,0.22939,4.305730109,2.05373,5.01061,4.35936,207.1570575,197.20394,208.01717,206.5466,163.6128159,160.22109,166.16233,165.34875,80.37795992,76.14859,80.54243,79.94483,0.288634041,0.29486,0.29135,0.29181,2133.65,1416.94,2412.48,325.508,2301.06,61.30186,98.73512,177.43507, ,25.75959,86.6216,0.68664,0.4685, ,0.48768,0.46826,140.59198,151.67548,90.81347,17
65,11.91171,88.0741,0.0141867,7.808856132,7.98744,7.73488,7.76498,6.93012323,6.77855,6.99988,6.97275,-1.01549,36.18165702,17.20587,42.06512,37.01207,0.22897445,0.4815,0.19695,0.22384,4.367299504,2.07683,5.07746,4.46753,207.3836376,197.63797,208.24156,206.91738,163.6557588,160.34971,166.18647,165.45215,80.47647291,76.33308,80.64147,80.10344,0.288464418,0.29458,0.29116,0.29156,2173.77,1428.6,2431.59,329.007,2336.46,61.72771,95.40158,175.0962, ,23.32561,84.2855,0.66671,0.46701, ,0.48588,0.46613,140.58598,151.77059,90.8107,17.1
60,10.92681,89.059,0.0141825,7.810253313,7.9903,7.73634,7.7641,6.928872766,6.77612,6.99856,6.97353,-1.01184,36.16233635,17.14569,42.00198,37.3413,0.225709283,0.47605,0.19433,0.21858,4.430477948,2.10063,5.14593,4.57492,207.6078497,198.07169,208.46324,207.27173,163.6967756,160.47772,166.2084,165.54611,80.57409501,76.51754,80.73949,80.25543,0.288294795,0.29429,0.29096,0.29133,2213.07,1440.78,2451.54,332.658,2371.18,62.13564,92.16038,172.7649, ,20.90068,81.96011,0.64824,0.46548, ,0.48406,0.46398,140.57696,151.86422,90.80479,17.2
55,10.02359,89.96224,0.0141787,7.811646554,7.99316,7.7378,7.76341,6.92762623,6.7737,6.99724,6.97416,-1.00894,36.14105559,17.08549,41.93563,37.63922,0.222452689,0.47056,0.19171,0.2136,4.495337883,2.12515,5.21609,4.68168,207.8298966,198.50509,208.68244,207.61108,163.7360337,160.60511,166.22832,165.63142,80.67090431,76.70195,80.83659,80.40139,0.288125173,0.294,0.29077,0.29109,2251.75,1453.5,2472.38,336.473,2405.38,62.52859,89.00504,170.4413, ,18.48489,79.64551,0.63107,0.46392, ,0.48222,0.46181,140.56495,151.95641,90.79579,17.3
50,9.1952,90.79062,0.0141752,7.81303586,7.99602,7.73925,7.76287,6.926383615,6.77127,6.99593,6.97464,-1.00672,36.11780626,17.0253,41.86608,37.90751,0.219204205,0.46502,0.18911,0.20886,4.561956286,2.15043,5.28801,4.78801,208.0499961,198.93816,208.89941,207.93678,163.7737122,160.73188,166.24643,165.70884,80.76698486,76.88631,80.93284,80.54187,0.28795555,0.29372,0.29057,0.29086,2289.98,1466.8,2494.17,340.462,2439.22,62.90908,85.92949,168.12558, ,16.07834,77.3418,0.61511,0.46233, ,0.48036,0.45962,140.55004,152.04724,90.78378,17.4
45,8.43545,91.55038,0.0141719,7.814421235,7.99889,7.7407,7.76249,6.925144916,6.76884,6.99462,6.97498,-1.00512,36.09258026,16.9651,41.79333,38.14777,0.215963363,0.45945,0.18651,0.20433,4.630415029,2.1765,5.36178,4.89408,208.268383,199.37092,209.11443,208.25011,163.8100027,160.85805,166.26295,165.77911,80.86242724,77.07064,81.02837,80.67739,0.287785928,0.29343,0.29038,0.29063,2327.95,1480.71,2516.97,344.637,2472.86,63.27938,82.92829,165.81792, ,13.68112,75.04908,0.60024,0.4607, ,0.47848,0.45741,140.53234,152.1368,90.76884,17.5
40,7.73861,92.24722,0.014169,7.815802681,8.00176,7.74214,7.76224,6.923910125,6.76642,6.99331,6.9752,-1.0041,36.06536997,16.9049,41.7174,38.3616,0.212729691,0.45384,0.18391,0.2,4.700801268,2.2034,5.43749,5.00009,208.48531,199.80336,209.32777,208.55229,163.8451103,160.98361,166.27811,165.84294,80.95732906,77.25493,81.12328,80.80842,0.287616305,0.29314,0.29018,0.29041,2365.81,1495.29,2540.87,349.011,2506.47,63.64161,79.99632,163.5185, ,11.29335,72.76747,0.58639,0.45903, ,0.47658,0.45518,140.51186,152.22515,90.75103,17.6
35,7.09944,92.8864,0.0141662,7.817180203,8.00463,7.74358,7.76213,6.922679237,6.76399,6.99201,6.97531,-1.00362,36.03616816,16.8447,41.6383,38.55053,0.209502713,0.44819,0.18132,0.19584,4.773207875,2.23118,5.51524,5.10625,208.7010492,200.23548,209.53976,208.84449,163.8792549,161.10857,166.29216,165.90102,81.05179545,77.43917,81.21769,80.93545,0.287446683,0.29286,0.28999,0.29019,2403.74,1510.58,2565.92,353.597,2540.19,63.99775,77.12908,161.22753, ,8.91514,70.4971,0.57345,0.45732, ,0.47466,0.45292,140.48872,152.31239,90.73043,17.7
30,6.51317,93.47266,0.0141637,7.818553805,8.0075,7.74502,7.76213,6.921452246,6.76156,6.99071,6.97531,-1.00362,36.00496805,16.78449,41.55606,38.716,0.206281949,0.4425,0.17873,0.19184,4.847733903,2.25987,5.59514,5.21275,208.9158937,200.66728,209.75072,209.12781,163.9126722,161.23292,166.30538,165.95403,81.14593981,77.62337,81.31174,81.05892,0.28727706,0.29257,0.28979,0.28997,2441.91,1526.63,2592.21,358.41,2574.17,64.34954,74.32218,158.94522, ,6.54665,68.23812,0.56138,0.45556, ,0.4727,0.45062,140.46297,152.39857,90.7071,17.8
25,5.97539,94.01045,0.0141614,7.819923489,8.01038,7.74646,7.76224,6.920229145,6.75914,6.98942,6.97521,-1.00407,35.97176329,16.72427,41.47067,38.85943,0.203066915,0.43677,0.17614,0.18798,4.924485112,2.28953,5.67728,5.3198,209.1301593,201.09876,209.96102,209.40334,163.9456151,161.35668,166.31805,166.00262,81.2398844,77.80753,81.40555,81.17925,0.287107437,0.29228,0.2896,0.28976,2480.5,1543.5,2619.85,363.469,2608.59,64.69869,71.57194,156.67179, ,4.18802,65.99069,0.55005,0.45376, ,0.47071,0.4483,140.43465,152.48377,90.6811,17.9
