T (C),Phases vol%-AUSTENITE-50.0(C/s),Phases vol%-FERRITE-50.0(C/s),Phases vol%-MARTENSITE-50.0(C/s),Phases vol%-BAINITE-50.0(C/s),Density (g/(cm)^3)-BAINITE_PEARLITE-50.0(C/s),Density (g/(cm)^3)-AUSTENITE-50.0(C/s),Density (g/(cm)^3)-FERRITE-50.0(C/s),Density (g/(cm)^3)-MARTENSITE-50.0(C/s),Density (g/(cm)^3)-TOTAL-50.0(C/s),Molar volume (cm^3)-BAINITE_PEARLITE-50.0(C/s),Molar volume (cm^3)-AUSTENITE-50.0(C/s),Molar volume (cm^3)-FERRITE-50.0(C/s),Molar volume (cm^3)-MARTENSITE-50.0(C/s),Molar volume (cm^3)-TOTAL-50.0(C/s),Linear expansion (%)-  -50.0(C/s),Thermal conductivity (W/(m*K))-BAINITE_PEARLITE-50.0(C/s),Thermal conductivity (W/(m*K))-AUSTENITE-50.0(C/s),Thermal conductivity (W/(m*K))-FERRITE-50.0(C/s),Thermal conductivity (W/(m*K))-MARTENSITE-50.0(C/s),Thermal conductivity (W/(m*K))-TOTAL-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-BAINITE_PEARLITE-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-AUSTENITE-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-FERRITE-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-MARTENSITE-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-TOTAL-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-BAINITE_PEARLITE-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-AUSTENITE-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-FERRITE-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-MARTENSITE-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-TOTAL-50.0(C/s),Young's modulus (GPa)-BAINITE_PEARLITE-50.0(C/s),Young's modulus (GPa)-AUSTENITE-50.0(C/s),Young's modulus (GPa)-FERRITE-50.0(C/s),Young's modulus (GPa)-MARTENSITE-50.0(C/s),Young's modulus (GPa)-TOTAL-50.0(C/s),Bulk modulus (GPa)-BAINITE_PEARLITE-50.0(C/s),Bulk modulus (GPa)-AUSTENITE-50.0(C/s),Bulk modulus (GPa)-FERRITE-50.0(C/s),Bulk modulus (GPa)-MARTENSITE-50.0(C/s),Bulk modulus (GPa)-TOTAL-50.0(C/s),Shear modulus(GPa)-BAINITE_PEARLITE-50.0(C/s),Shear modulus(GPa)-AUSTENITE-50.0(C/s),Shear modulus(GPa)-FERRITE-50.0(C/s),Shear modulus(GPa)-MARTENSITE-50.0(C/s),Shear modulus(GPa)-TOTAL-50.0(C/s),Poisson's ratio-BAINITE_PEARLITE-50.0(C/s),Poisson's ratio-AUSTENITE-50.0(C/s),Poisson's ratio-FERRITE-50.0(C/s),Poisson's ratio-MARTENSITE-50.0(C/s),Poisson's ratio-TOTAL-50.0(C/s),Yield Stress (MPa)-TOTAL-50.0(C/s),Yield Stress (MPa)-FERRITE-50.0(C/s),Yield Stress (MPa)-BAINITE-50.0(C/s),Yield Stress (MPa)-MARTENSITE-50.0(C/s),Yield Stress (MPa)-AUSTENITE-50.0(C/s),Tensile Stress (MPa)-TOTAL-50.0(C/s),Hardness (HRC)-TOTAL-50.0(C/s),Enthalpy (J/g)-TOTAL-50.0(C/s),Enthalpy (J/g)-AUSTENITE-50.0(C/s),Enthalpy (J/g)-FERRITE-50.0(C/s),Enthalpy (J/g)-BAINITE_PEARLITE-50.0(C/s),Enthalpy (J/g)-MARTENSITE-50.0(C/s),Specific heat (J/(g K))-TOTAL-50.0(C/s),Specific heat (J/(g K))-AUSTENITE-50.0(C/s),Specific heat (J/(g K))-FERRITE-50.0(C/s),Specific heat (J/(g K))-BAINITE_PEARLITE-50.0(C/s),Specific heat (J/(g K))-MARTENSITE-50.0(C/s),Latent heat (J/g)-FERRITE-50.0(C/s),Latent heat (J/g)-BAINITE_PEARLITE-50.0(C/s),Latent heat (J/g)-MARTENSITE-50.0(C/s),TIME(s)-Cooling_50.0(C/s)
470,99.95272,0.019349, ,0.027926,7.688207478,7.7967,7.70061, ,7.79666,7.110829438,7.0139,7.23592, ,7.01397,-1.03307,34.96172297,22.20612,38.01172, ,22.21069,0.520774534,0.81992,0.47899, ,0.81975,1.920216781,1.21964,2.08773, ,1.21989,175.4968147,160.01384,174.69074, ,160.0215,149.6267194,147.22496,151.46467, ,147.22704,67.30111197,60.6639,66.78923, ,60.66708,0.304120153,0.31886,0.30778, ,0.31885,166.911,113.286,760.363, ,166.758,279.299,-38.94885,371.60556,371.66905,233.06577,244.75062, ,0.54788,0.54639,0.66433,0.66356, ,122.41134,126.91843,87.99703,9
465,99.94813,0.0196935, ,0.0321809,7.689953439,7.79947,7.70239, ,7.79941,7.10921071,7.01141,7.23424, ,7.01149,-1.04449,35.0634399,22.14604,38.13768, ,22.15107,0.515770131,0.81661,0.47419, ,0.81642,1.938848218,1.22457,2.10884, ,1.22485,176.0728948,160.47634,175.29918, ,160.48481,149.9812685,147.41405,151.83645, ,147.41641,67.53082471,60.85264,67.03197, ,60.85616,0.303940838,0.31857,0.30758, ,0.31856,167.319,113.603,761.485, ,167.142,280.284,-38.73143,368.86932,368.93917,229.75322,241.44118, ,0.54725,0.54558,0.66062,0.66015, ,123.00764,127.49799,88.61779,9.1
460,99.9433,0.0200184, ,0.0366837,7.691695531,7.80223,7.70417, ,7.80217,7.107596258,7.00893,7.23257, ,7.00901,-1.0559,35.16501782,22.08596,38.26311, ,22.09147,0.510796698,0.81328,0.46944, ,0.81308,1.957726045,1.22958,2.1302, ,1.22989,176.6451937,160.93851,175.90347, ,160.94785,150.3318537,147.60225,152.20388, ,147.60489,67.759158,61.04135,67.27319, ,61.04523,0.303761524,0.31827,0.30738, ,0.31827,167.736,113.925,762.624, ,167.532,281.275,-38.51339,366.13726,366.21332,226.4591,238.14866, ,0.54641,0.54476,0.65696,0.65679, ,123.58977,128.06466,89.22372,9.2
455,99.93828,0.0203238, ,0.0413964,7.693433745,7.805,7.70595, ,7.80493,7.105986011,7.00645,7.2309, ,7.00653,-1.06732,35.26641876,22.02588,38.38796, ,22.0319,0.505854454,0.80994,0.46472, ,0.80972,1.976853208,1.23466,2.15183, ,1.23499,177.2136743,161.40036,176.50358, ,161.4106,150.6784539,147.78955,152.56694, ,147.7925,67.98609714,61.23001,67.51288, ,61.23427,0.303582209,0.31798,0.30718, ,0.31798,168.16,114.253,763.783, ,167.928,282.27,-38.29481,363.40862,363.49161,223.18313,234.87283, ,0.54573,0.54394,0.65336,0.65348, ,124.15812,128.61878,89.81521,9.3
450,99.93311,0.02061, ,0.046276,7.695168088,7.80776,7.70772, ,7.80769,7.104380029,7.00396,7.22924, ,7.00405,-1.07873,35.36760992,21.96579,38.51216, ,21.97235,0.50094352,0.80658,0.46004, ,0.80634,1.996233029,1.2398,2.17372, ,1.24017,177.7782989,161.86188,177.09947, ,161.87306,151.0210497,147.97595,152.92561, ,147.97923,68.21162688,61.41864,67.75103, ,61.42328,0.303402895,0.31769,0.30699, ,0.31768,168.592,114.586,764.96, ,168.331,283.27,-38.07579,360.68434,360.77394,219.92507,231.61344, ,0.54486,0.54312,0.6498,0.65022, ,124.71279,129.1605,90.39243,9.4
445,99.92785,0.0208776, ,0.0512763,7.696898556,7.81053,7.70949, ,7.81046,7.102778282,7.00148,7.22758, ,7.00157,-1.09014,35.46855484,21.90571,38.63567, ,21.91281,0.496064051,0.8032,0.4554, ,0.80294,2.015868713,1.24502,2.19587, ,1.24542,178.3390305,162.32308,177.69108, ,162.33523,151.3596213,148.16147,153.27986, ,148.1651,68.43573254,61.60723,67.98761, ,61.61226,0.303223581,0.3174,0.30679, ,0.31739,169.031,114.924,766.159, ,168.741,284.274,-37.85624,357.96365,358.06042,216.68466,228.37027, ,0.54414,0.5423,0.6463,0.64699, ,125.25419,129.69015,90.95575,9.5
440,99.92252,0.0211268, ,0.056349,7.69862515,7.81331,7.71126, ,7.81322,7.10118076,6.99899,7.22593, ,6.9991,-1.10155,35.56921768,21.84563,38.75842, ,21.85328,0.491216173,0.7998,0.4508, ,0.79952,2.035763589,1.25031,2.21829, ,1.25075,178.8958325,162.78396,178.27839, ,162.79708,151.6941492,148.3461,153.62968, ,148.35009,68.65839944,61.79577,68.22262, ,61.80121,0.303044266,0.31711,0.30659, ,0.3171,169.478,115.269,767.376, ,169.157,285.282,-37.63649,355.24677,355.35097,213.46165,225.1431, ,0.54338,0.54148,0.64284,0.64382, ,125.78244,130.20787,91.50535,9.6
435,99.9172,0.0213585, ,0.0614453,7.700347866,7.81608,7.71302, ,7.81599,7.099587446,6.99651,7.22428, ,6.99662,-1.11296,35.66956248,21.78554,38.88036, ,21.79376,0.486399995,0.79638,0.44623, ,0.79608,2.055921075,1.25567,2.24099, ,1.25615,179.4486686,163.24451,178.86135, ,163.25862,152.0246144,148.52985,153.97505, ,148.53422,68.87961307,61.98428,68.45604, ,61.99013,0.302864951,0.31682,0.3064, ,0.31681,169.932,115.619,768.615, ,169.581,286.294,-37.4164,352.53432,352.64564,210.25581,221.93171, ,0.54249,0.54065,0.63943,0.64068, ,126.2978,130.71393,92.0415,9.7
430,99.91191,0.0215732, ,0.0665179,7.702066712,7.81885,7.71478, ,7.81876,7.097998402,6.99403,7.22263, ,6.99414,-1.12436,35.76955626,21.72546,39.00144, ,21.73423,0.481615564,0.79295,0.44171, ,0.79263,2.07634486,1.26112,2.26395, ,1.26162,179.9975023,163.70473,179.43992, ,163.71983,152.3509993,148.71273,154.31594, ,148.71748,69.09935871,62.17274,68.68784, ,62.179,0.302685637,0.31653,0.3062, ,0.31652,170.393,115.975,769.875, ,170.012,287.31,-37.19603,349.82587,349.94444,207.06689,218.73589, ,0.54169,0.53983,0.63607,0.63759, ,126.80055,131.20855,92.56448,9.8
425,99.90671,0.0217714, ,0.0715215,7.703781677,7.82163,7.71654, ,7.82153,7.096413535,6.99154,7.22098, ,6.99167,-1.13577,35.86915977,21.66537,39.12159, ,21.6747,0.476862996,0.78949,0.43722, ,0.78915,2.09703837,1.26663,2.28719, ,1.26718,180.5422986,164.16463,180.01407, ,164.18071,152.6732845,148.89473,154.65233, ,148.89988,69.31762243,62.36117,68.91802, ,62.36783,0.302506322,0.31624,0.306, ,0.31623,170.862,116.338,771.157, ,170.451,288.33,-36.97542,347.12168,347.24737,203.89468,215.55543, ,0.54084,0.539,0.63275,0.63454, ,127.29087,131.69194,93.07451,9.9
420,99.90163,0.0219541, ,0.0764144,7.70549277,7.82441,7.71829, ,7.8243,7.094832914,6.98906,7.21934, ,6.98919,-1.14718,35.96834033,21.60529,39.24076, ,21.61517,0.472142302,0.78602,0.43277, ,0.78566,2.118005516,1.27223,2.3107, ,1.27282,181.0830219,164.62421,180.58375, ,164.64125,152.9914532,149.07587,154.98421, ,149.08141,69.53438976,62.54956,69.14657, ,62.55661,0.302327008,0.31595,0.3058, ,0.31594,171.338,116.707,772.461, ,170.897,289.352,-36.7547,344.42168,344.55445,200.73896,212.39013, ,0.54,0.53817,0.62948,0.63153, ,127.76901,132.16432,93.57183,10
415,99.89672,0.022122, ,0.0811591,7.707199982,7.82719,7.72004, ,7.82707,7.093256476,6.98658,7.21771, ,6.98671,-1.15859,36.06705988,21.5452,39.3589, ,21.55562,0.467453545,0.78253,0.42836, ,0.78215,2.139250008,1.27791,2.3345, ,1.27853,181.6196376,165.08347,181.14892, ,165.10143,153.3054875,149.25614,155.31155, ,149.26208,69.74964692,62.7379,69.37345, ,62.74534,0.302147694,0.31566,0.30561, ,0.31565,171.821,117.082,773.788, ,171.351,290.378,-36.53381,341.72614,341.86568,197.5995,209.2398, ,0.53911,0.53734,0.62625,0.62855, ,128.23516,132.62588,94.05667,10.1
410,99.892,0.0222758, ,0.0857234,7.708903318,7.82997,7.72178, ,7.82985,7.09168426,6.98409,7.21608, ,6.98423,-1.17,36.16528454,21.48511,39.47594, ,21.49606,0.462796718,0.77901,0.42398, ,0.77862,2.16077591,1.28368,2.35858, ,1.28433,182.1521111,165.54239,181.70956, ,165.56126,153.6153708,149.43555,155.63434, ,149.44188,69.96337986,62.92621,69.59867, ,62.93401,0.301968379,0.31537,0.30541, ,0.31536,172.31,117.464,775.139, ,171.814,291.407,-36.3129,339.03465,339.18104,194.47609,206.10425, ,0.5383,0.5365,0.62306,0.62562, ,128.6895,133.07679,94.52922,10.2
405,99.8875,0.0224164, ,0.0900801,7.710602778,7.83276,7.72352, ,7.83263,7.090116244,6.98161,7.21445, ,6.98176,-1.1814,36.26297795,21.42503,39.59184, ,21.43648,0.458171831,0.77548,0.41965, ,0.77507,2.182587258,1.28952,2.38294, ,1.29021,182.6804085,166.001,182.26562, ,166.02074,153.9210867,149.61411,155.95256, ,149.62083,70.17557497,63.11447,69.8222, ,63.12263,0.301789065,0.31508,0.30521, ,0.31507,172.807,117.853,776.514, ,172.284,292.439,-36.09177,336.3479,336.50061,191.36853,202.98328, ,0.53735,0.53567,0.61991,0.62272, ,129.13232,133.51733,94.98978,10.3
400,99.88325,0.0225445, ,0.0942079,7.71229836,7.83555,7.72526, ,7.83541,7.088552434,6.97913,7.21283, ,6.97928,-1.19281,36.36010493,21.36494,39.70654, ,21.37687,0.453578861,0.77193,0.41535, ,0.7715,2.20468828,1.29546,2.4076, ,1.29618,183.2044963,166.45929,182.81706, ,166.47985,154.2226193,149.79182,156.26619, ,149.79892,70.38621863,63.3027,70.04403, ,63.3112,0.301609751,0.31479,0.30502, ,0.31477,173.312,118.25,777.915, ,172.764,293.474,-35.87041,333.66583,333.82436,188.27663,199.87672, ,0.53641,0.53483,0.6168,0.61986, ,129.56379,133.94764,95.43852,10.4
395,99.87925,0.0226608, ,0.098091,7.713990064,7.83833,7.727, ,7.83819,7.086992812,6.97664,7.21121, ,6.9768,-1.20422,36.45662937,21.30485,39.81997, ,21.31725,0.449017786,0.76835,0.41109, ,0.76791,2.227083272,1.30148,2.43255, ,1.30224,183.7243413,166.91724,183.36385, ,166.93858,154.5199528,149.96867,156.57522, ,149.97615,70.59529753,63.49089,70.26414, ,63.4997,0.301430436,0.3145,0.30482, ,0.31448,173.824,118.653,779.34, ,173.252,294.513,-35.64913,330.98773,331.15227,185.20017,196.78439, ,0.53562,0.53399,0.61373,0.61703, ,129.98406,134.36788,95.87562,10.5
390,99.87551,0.0227663, ,0.10172,7.715677889,7.84112,7.72873, ,7.84097,7.085437378,6.97416,7.20959, ,6.97432,-1.21563,36.55251582,21.24476,39.9321, ,21.2576,0.444488557,0.76476,0.40687, ,0.7643,2.249776704,1.3076,2.45779, ,1.30839,184.2399111,167.37488,183.90596, ,167.39695,154.8130722,150.14469,156.87963, ,150.15252,70.80279847,63.67903,70.48253, ,63.68815,0.301251122,0.31421,0.30462, ,0.31419,174.343,119.064,780.793, ,173.749,295.555,-35.42743,328.31466,328.48442,182.13898,193.70611, ,0.53461,0.53315,0.6107,0.61423, ,130.39339,134.77831,96.30135,10.6
385,99.87205,0.0228618, ,0.10509,7.717361835,7.84392,7.73046, ,7.84376,7.083886128,6.97168,7.20798, ,6.97185,-1.22704,36.6477289,21.18467,40.04285, ,21.19792,0.439991112,0.76115,0.40269, ,0.76067,2.272773182,1.3138,2.48333, ,1.31463,184.7511735,167.83218,184.44334, ,167.85494,155.1019631,150.31986,157.17939, ,150.32805,71.00870841,63.86714,70.69917, ,63.87653,0.301071807,0.31392,0.30442, ,0.3139,174.871,119.482,782.272, ,174.255,296.601,-35.20561,325.64589,325.82076,179.09286,190.64171, ,0.53375,0.5323,0.6077,0.61147, ,130.79192,135.17905,96.71586,10.7
380,99.86886,0.0229477, ,0.10819,7.719041902,7.84671,7.73218, ,7.84655,7.082339062,6.9692,7.20637, ,6.96937,-1.23845,36.74223342,21.12458,40.15218, ,21.13822,0.435525375,0.75751,0.39854, ,0.75703,2.296077465,1.32011,2.50917, ,1.32096,185.2580969,168.28917,184.97597, ,168.31256,155.3866112,150.4942,157.4745, ,150.50272,71.21301454,64.0552,70.91405, ,64.06485,0.300892493,0.31363,0.30423, ,0.31361,175.406,119.909,783.78, ,174.771,297.651,-34.98338,322.98184,323.16135,176.06163,187.59103, ,0.53281,0.53146,0.60474,0.60875, ,131.17988,135.57032,97.11939,10.8
375,99.86594,0.0230251, ,0.11103,7.72071809,7.84951,7.73391, ,7.84934,7.080796178,6.96671,7.20477, ,6.96689,-1.24986,36.83599419,21.06449,40.26003, ,21.07849,0.431091256,0.75386,0.39443, ,0.75336,2.319694464,1.32651,2.53532, ,1.32739,185.7606504,168.74583,185.50381, ,168.7698,155.6670034,150.66771,157.76495, ,150.67655,71.4157042,64.24323,71.12716, ,64.25311,0.300713179,0.31334,0.30403, ,0.31332,175.95,120.344,785.315, ,175.296,298.705,-34.76091,320.32214,320.50615,173.04511,184.55391, ,0.53194,0.53061,0.60182,0.60605, ,131.5574,135.95224,97.51208,10.9
370,99.86328,0.0230946, ,0.11363,7.722390387,7.8523,7.73562, ,7.85213,7.079257357,6.96423,7.20317, ,6.96441,-1.26128,36.92897069,21.00439,40.36635, ,21.01874,0.426688714,0.75018,0.39035, ,0.74967,2.343628898,1.333,2.56178, ,1.33392,186.2588038,169.20217,186.02682, ,169.22666,155.9431245,150.84039,158.05071, ,150.84953,71.61676532,64.43121,71.33848, ,64.44131,0.300533861,0.31305,0.30383, ,0.31303,176.502,120.787,786.88, ,175.832,299.764,-34.53792,317.66717,317.85521,170.04313,181.53018, ,0.53099,0.52975,0.59893,0.60339, ,131.9247,136.32503,97.89416,11
365,99.86087,0.0231568, ,0.11597,7.72405883,7.8551,7.73734, ,7.85493,7.077722927,6.96175,7.20157, ,6.96193,-1.27269,37.0211434,20.9443,40.47109, ,20.95896,0.422317453,0.74649,0.38632, ,0.74597,2.367886982,1.33961,2.58855, ,1.34054,186.7525263,169.65819,186.54497, ,169.68316,156.2149676,151.01225,158.33178, ,151.02167,71.81618477,64.61916,71.54801, ,64.62945,0.30035455,0.31275,0.30363, ,0.31274,177.063,121.238,788.476, ,176.378,300.829,-34.31421,315.01698,315.20856,167.05551,178.51969, ,0.53004,0.5289,0.59607,0.60076, ,132.28197,136.68887,98.26584,11.1
360,99.8587,0.0232123, ,0.11809,7.725723376,7.85791,7.73905, ,7.85773,7.076192524,6.95927,7.19998, ,6.95946,-1.2841,37.1124604,20.8842,40.57419, ,20.89915,0.417977543,0.74277,0.38232, ,0.74224,2.392473035,1.34631,2.61564, ,1.34727,187.2417897,170.11388,187.05824, ,170.13928,156.4825149,151.18328,158.60813, ,151.19297,72.01395158,64.80707,71.75572, ,64.81753,0.300175235,0.31246,0.30344, ,0.31245,177.634,121.699,790.103, ,176.935,301.898,-34.09007,312.37095,312.56616,164.08209,175.52229, ,0.52921,0.52804,0.59325,0.59816, ,132.62933,137.04387,98.62724,11.2
355,99.85676,0.0232617, ,0.11998,7.727384052,7.86071,7.74076, ,7.86053,7.074666355,6.95678,7.19839, ,6.95698,-1.29552,37.20289701,20.82411,40.6756, ,20.83932,0.413668726,0.73903,0.37835, ,0.73849,2.417393285,1.35312,2.64304, ,1.35411,187.7265646,170.56924,187.56658, ,170.59504,156.7457586,151.3535,158.87977, ,151.36345,72.21005341,64.99493,71.96161, ,65.00555,0.299995922,0.31217,0.30324, ,0.31216,178.214,122.168,791.762, ,177.503,302.975,-33.86504,309.73006,309.92805,161.12271,172.53783, ,0.52818,0.52718,0.59046,0.59558, ,132.96698,137.39022,98.97858,11.3
350,99.85502,0.0233058, ,0.12167,7.729040838,7.86352,7.74246, ,7.86333,7.073144262,6.9543,7.1968, ,6.9545,-1.30693,37.2924111,20.76401,40.77526, ,20.77947,0.409390934,0.73527,0.37442, ,0.73472,2.442653018,1.36004,2.67078, ,1.36106,188.2068235,171.02428,188.06998, ,171.05042,157.0046852,151.52291,159.14667, ,151.53309,72.40447921,65.18275,72.16566, ,65.19352,0.299816607,0.31188,0.30304, ,0.31187,178.805,122.647,793.454, ,178.082,304.058,-33.6392,307.09343,307.29425,158.1772,169.56616, ,0.52733,0.52632,0.5877,0.59304, ,133.29508,137.72809,99.32002,11.4
345,99.85349,0.0233449, ,0.12317,7.730693747,7.86632,7.74416, ,7.86613,7.071626349,6.95182,7.19522, ,6.95202,-1.31835,37.38097327,20.70392,40.87313, ,20.7196,0.405143946,0.73149,0.37053, ,0.73093,2.468258531,1.36708,2.69884, ,1.36811,188.682539,171.47901,188.56839, ,171.50545,157.2592868,151.6915,159.40883, ,151.70191,72.59721743,65.37054,72.36787, ,65.38142,0.299637293,0.31159,0.30285, ,0.31158,179.406,123.135,795.181, ,178.673,305.148,-33.41236,304.46143,304.6648,155.2454,166.60715, ,0.5264,0.52545,0.58497,0.59052, ,133.61385,138.05765,99.65177,11.5
340,99.85213,0.0233796, ,0.12449,7.732342771,7.86913,7.74586, ,7.86894,7.07011254,6.94934,7.19365, ,6.94954,-1.32977,37.46854574,20.64382,40.96915, ,20.6597,0.400927623,0.72768,0.36667, ,0.72712,2.494215767,1.37422,2.72725, ,1.37528,189.1536846,171.9334,189.06179, ,171.96011,157.5095524,151.8593,159.66623, ,151.86991,72.7882573,65.55829,72.56821, ,65.56927,0.299457977,0.3113,0.30265, ,0.31129,180.018,123.634,796.942, ,179.276,306.246,-33.18447,301.83406,302.03965,152.32717,163.66064, ,0.52547,0.52459,0.58227,0.58803, ,133.92336,138.37901,99.97394,11.6
335,99.85094,0.0234104, ,0.12565,7.733987919,7.87195,7.74755, ,7.87175,7.068602916,6.94685,7.19207, ,6.94706,-1.34119,37.55509857,20.58372,41.06328, ,20.59979,0.396741736,0.72386,0.36285, ,0.72329,2.520531392,1.38149,2.75598, ,1.38257,189.6202341,172.38747,189.55016, ,172.41441,157.7554748,152.02629,159.91886, ,152.03709,72.9775879,65.74599,72.76667, ,65.75707,0.299278662,0.31101,0.30245, ,0.311,180.642,124.143,798.739, ,179.891,307.353,-32.95542,299.21108,299.41886,149.42235,160.72651, ,0.5246,0.52371,0.57961,0.58557, ,134.22381,138.69235,100.28674,11.7
330,99.8499,0.0234375, ,0.12666,7.735629193,7.87476,7.74924, ,7.87456,7.06709748,6.94437,7.1905, ,6.94458,-1.3526,37.64059811,20.52362,41.15546, ,20.53986,0.392586084,0.72001,0.35906, ,0.71944,2.547212042,1.38887,2.78507, ,1.38997,190.0821626,172.84122,190.03346, ,172.86835,157.997046,152.19248,160.16673, ,152.20346,73.16519882,65.93365,72.96325, ,65.94481,0.299099349,0.31072,0.30225, ,0.3107,181.277,124.662,800.574, ,180.519,308.468,-32.7251,296.59284,296.80243,146.5308,157.80462, ,0.52365,0.52284,0.57697,0.58314, ,134.51536,138.99781,100.59031,11.8
325,99.849,0.0234615, ,0.12754,7.737266569,7.87757,7.75093, ,7.87737,7.065596044,6.94189,7.18894, ,6.9421,-1.36402,37.72500133,20.46352,41.24564, ,20.47992,0.388460556,0.71614,0.3553, ,0.71556,2.574263935,1.39638,2.8145, ,1.3975,190.5394462,173.29464,190.51167, ,173.32194,158.2342555,152.35788,160.40981, ,152.36902,73.35108036,66.12128,73.15794, ,66.1325,0.298920032,0.31043,0.30206, ,0.31041,181.925,125.192,802.447, ,181.16,309.594,-32.49325,293.97938,294.19039,143.65236,154.89484, ,0.52269,0.52196,0.57436,0.58073, ,134.79816,139.29555,100.88483,11.9
320,99.84821,0.0234827, ,0.12831,7.738900078,7.88039,7.75262, ,7.88018,7.064098855,6.93941,7.18738, ,6.93962,-1.37544,37.80828744,20.40342,41.33378, ,20.41996,0.384364804,0.71224,0.35158, ,0.71167,2.601695028,1.40402,2.84429, ,1.40516,190.9920609,173.74774,190.98475, ,173.77517,158.4671009,152.52249,160.6481, ,152.53377,73.5352222,66.30886,73.35072, ,66.32013,0.298740718,0.31014,0.30186, ,0.31012,182.586,125.734,804.359, ,181.815,310.73,-32.25998,291.37013,291.58275,140.78691,151.99704, ,0.52185,0.52108,0.57178,0.57835, ,135.07236,139.58571,101.17045,12
315,99.84753,0.0235013, ,0.12897,7.740529716,7.88321,7.75429, ,7.883,7.062605858,6.93693,7.18582, ,6.93714,-1.38686,37.89042058,20.34332,41.41983, ,20.35999,0.380298629,0.70832,0.34789, ,0.70774,2.629512503,1.41178,2.87445, ,1.41294,191.4399843,174.20052,191.4527, ,174.22806,158.6955754,152.68631,160.8816, ,152.69773,73.717615,66.4964,73.54158, ,66.50772,0.298561406,0.30985,0.30166, ,0.30983,183.26,126.287,806.313, ,182.484,311.877,-32.02504,288.76574,288.97953,137.93431,149.1111, ,0.52088,0.52019,0.56922,0.57599, ,135.33812,139.86843,101.44733,12.1
310,99.84695,0.0235179, ,0.12953,7.742155465,7.88603,7.75597, ,7.88582,7.061116924,6.93444,7.18427, ,6.93466,-1.39828,37.97136115,20.28322,41.50373, ,20.3,0.376261861,0.70438,0.34424, ,0.7038,2.657723528,1.41968,2.90496, ,1.42085,191.8831949,174.65297,191.91548, ,174.6806,158.9196717,152.84935,161.1103, ,152.8609,73.8982499,66.6839,73.73052, ,66.69525,0.298382092,0.30956,0.30147, ,0.30954,183.948,126.852,808.309, ,183.167,313.035,-31.78833,286.16565,286.38074,135.09441,146.2369, ,0.52002,0.5193,0.56669,0.57365, ,135.59556,140.14384,101.71561,12.2
305,99.84645,0.0235326, ,0.13002,7.743777328,7.88886,7.75764, ,7.88864,7.059632073,6.93196,7.18272, ,6.93218,-1.4097,38.05107751,20.22311,41.58545, ,20.24001,0.372254242,0.70042,0.34062, ,0.69984,2.686336079,1.42771,2.93586, ,1.42891,192.3216721,175.1051,192.37307, ,175.13279,159.1393861,153.01161,161.33419, ,153.02327,74.07711808,66.87137,73.91751, ,66.88274,0.298202777,0.30927,0.30127, ,0.30925,184.651,127.429,810.348, ,183.865,314.207,-31.54974,283.5702,283.78641,132.26709,143.37431, ,0.51909,0.51841,0.56419,0.57134, ,135.84485,140.4121,101.97546,12.3
300,99.84602,0.0235456, ,0.13043,7.745395317,7.89168,7.75931, ,7.89146,7.058151378,6.92948,7.18117, ,6.9297,-1.42112,38.12954115,20.16301,41.66494, ,20.18,0.368275478,0.69643,0.33703, ,0.69585,2.715358636,1.43589,2.96713, ,1.4371,192.7553959,175.55691,192.82545, ,175.58464,159.3547163,153.17309,161.55327, ,153.18485,74.25421102,67.05879,74.10257, ,67.07018,0.298023464,0.30898,0.30107, ,0.30896,185.369,128.019,812.433, ,184.579,315.391,-31.30912,280.97941,281.19656,129.45221,140.52321, ,0.51816,0.51751,0.56171,0.56905, ,136.08611,140.67335,102.22702,12.4
295,99.84566,0.0235571, ,0.13078,7.74700941,7.89451,7.76098, ,7.89429,7.056674677,6.927,7.17963, ,6.92722,-1.43254,38.20671115,20.10291,41.74215, ,20.11998,0.364325392,0.69242,0.33347, ,0.69183,2.744799081,1.44421,2.99879, ,1.44543,193.1843479,176.00839,193.27259, ,176.03615,159.5656571,153.3338,161.76753, ,153.34566,74.42952101,67.24617,74.28566, ,67.25756,0.297844147,0.30869,0.30087, ,0.30867,186.102,128.622,814.564, ,185.308,316.589,-31.06631,278.39332,278.61121,126.64966,137.6835, ,0.51722,0.51661,0.55926,0.56679, ,136.31952,140.92771,102.47045,12.5
