T (C),Phases vol%-AUSTENITE-50.0(C/s),Phases vol%-FERRITE-50.0(C/s),Phases vol%-MARTENSITE-50.0(C/s),Phases vol%-BAINITE-50.0(C/s),Density (g/(cm)^3)-BAINITE_PEARLITE-50.0(C/s),Density (g/(cm)^3)-AUSTENITE-50.0(C/s),Density (g/(cm)^3)-FERRITE-50.0(C/s),Density (g/(cm)^3)-MARTENSITE-50.0(C/s),Density (g/(cm)^3)-TOTAL-50.0(C/s),Molar volume (cm^3)-BAINITE_PEARLITE-50.0(C/s),Molar volume (cm^3)-AUSTENITE-50.0(C/s),Molar volume (cm^3)-FERRITE-50.0(C/s),Molar volume (cm^3)-MARTENSITE-50.0(C/s),Molar volume (cm^3)-TOTAL-50.0(C/s),Linear expansion (%)-  -50.0(C/s),Thermal conductivity (W/(m*K))-BAINITE_PEARLITE-50.0(C/s),Thermal conductivity (W/(m*K))-AUSTENITE-50.0(C/s),Thermal conductivity (W/(m*K))-FERRITE-50.0(C/s),Thermal conductivity (W/(m*K))-MARTENSITE-50.0(C/s),Thermal conductivity (W/(m*K))-TOTAL-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-BAINITE_PEARLITE-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-AUSTENITE-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-FERRITE-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-MARTENSITE-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-TOTAL-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-BAINITE_PEARLITE-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-AUSTENITE-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-FERRITE-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-MARTENSITE-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-TOTAL-50.0(C/s),Young's modulus (GPa)-BAINITE_PEARLITE-50.0(C/s),Young's modulus (GPa)-AUSTENITE-50.0(C/s),Young's modulus (GPa)-FERRITE-50.0(C/s),Young's modulus (GPa)-MARTENSITE-50.0(C/s),Young's modulus (GPa)-TOTAL-50.0(C/s),Bulk modulus (GPa)-BAINITE_PEARLITE-50.0(C/s),Bulk modulus (GPa)-AUSTENITE-50.0(C/s),Bulk modulus (GPa)-FERRITE-50.0(C/s),Bulk modulus (GPa)-MARTENSITE-50.0(C/s),Bulk modulus (GPa)-TOTAL-50.0(C/s),Shear modulus(GPa)-BAINITE_PEARLITE-50.0(C/s),Shear modulus(GPa)-AUSTENITE-50.0(C/s),Shear modulus(GPa)-FERRITE-50.0(C/s),Shear modulus(GPa)-MARTENSITE-50.0(C/s),Shear modulus(GPa)-TOTAL-50.0(C/s),Poisson's ratio-BAINITE_PEARLITE-50.0(C/s),Poisson's ratio-AUSTENITE-50.0(C/s),Poisson's ratio-FERRITE-50.0(C/s),Poisson's ratio-MARTENSITE-50.0(C/s),Poisson's ratio-TOTAL-50.0(C/s),Yield Stress (MPa)-TOTAL-50.0(C/s),Yield Stress (MPa)-FERRITE-50.0(C/s),Yield Stress (MPa)-BAINITE-50.0(C/s),Yield Stress (MPa)-MARTENSITE-50.0(C/s),Yield Stress (MPa)-AUSTENITE-50.0(C/s),Tensile Stress (MPa)-TOTAL-50.0(C/s),Hardness (HRC)-TOTAL-50.0(C/s),Enthalpy (J/g)-TOTAL-50.0(C/s),Enthalpy (J/g)-AUSTENITE-50.0(C/s),Enthalpy (J/g)-FERRITE-50.0(C/s),Enthalpy (J/g)-BAINITE_PEARLITE-50.0(C/s),Enthalpy (J/g)-MARTENSITE-50.0(C/s),Specific heat (J/(g K))-TOTAL-50.0(C/s),Specific heat (J/(g K))-AUSTENITE-50.0(C/s),Specific heat (J/(g K))-FERRITE-50.0(C/s),Specific heat (J/(g K))-BAINITE_PEARLITE-50.0(C/s),Specific heat (J/(g K))-MARTENSITE-50.0(C/s),Latent heat (J/g)-FERRITE-50.0(C/s),Latent heat (J/g)-BAINITE_PEARLITE-50.0(C/s),Latent heat (J/g)-MARTENSITE-50.0(C/s),TIME(s)-Cooling_50.0(C/s)
335,23.12988,4.4431,68.20091,4.22611,7.741538491,7.91189,7.74764,7.72219,7.76806,7.142305324,6.98957,7.19205,7.16127,7.12136,-0.78243,40.38740259,20.72807,41.09402,41.06121,33.99106,0.368918872,0.71882,0.36258,0.36286,0.43834,2.710623057,1.39118,2.75805,2.75585,2.28133,189.7050783,170.88979,189.55422,189.57008,185.11455,159.1339741,151.55575,159.92196,159.77161,157.80754,72.90185532,65.12213,72.76825,72.78566,70.95266,0.301170905,0.31207,0.30245,0.30225,0.30449,662.702,124.249,467.017,901.109,112.114,930.383,28.48854,195.8097,288.05012,149.4481,153.49891,169.41632,1.17841,0.52091,0.57959,0.58181,0.58189,133.66276,134.55121,118.6338,11.7
330,20.83525,4.44075,70.50013,4.22388,7.743209476,7.91478,7.74933,7.72386,7.76564,7.14076176,6.98701,7.19048,7.15971,7.12358,-0.77227,40.49001137,20.66798,41.18677,41.15396,34.63193,0.364958529,0.71498,0.35878,0.35907,0.42669,2.740037346,1.39864,2.78719,2.78497,2.34361,190.1800007,171.34662,190.03753,190.05263,186.02286,159.3793799,151.72282,160.16983,160.01925,158.22395,73.09492229,65.31089,72.96484,72.98195,71.32499,0.300980743,0.31178,0.30225,0.30205,0.30405,682.633,124.767,468.2,903.135,112.608,952.594,29.54415,190.21554,285.44763,146.55661,150.59616,166.51343,1.11883,0.52006,0.57696,0.57925,0.57922,133.95597,134.85147,118.9342,11.8
325,18.76916,4.43861,72.57037,4.22186,7.744876822,7.91768,7.75102,7.72554,7.7636,7.1392222,6.98445,7.18891,7.15816,7.12545,-0.76371,40.59118894,20.60788,41.27752,41.24471,35.23496,0.361030938,0.71112,0.35503,0.35531,0.41591,2.769845728,1.40623,2.81668,2.81444,2.40435,190.6500016,171.80312,190.51575,190.53011,186.88671,159.6201664,151.88908,160.41291,160.26213,158.62217,73.28615681,65.49962,73.15953,73.17635,71.67906,0.300790582,0.31148,0.30206,0.30186,0.30364,700.857,125.296,469.408,905.205,113.112,972.727,30.47094,184.89217,282.84942,143.67824,147.70615,163.62378,1.06468,0.5192,0.57435,0.57672,0.57659,134.24038,135.14327,119.22564,11.9
320,16.90865,4.43668,74.43464,4.22003,7.746540529,7.92058,7.7527,7.72721,7.7619,7.137686639,6.9819,7.18735,7.15661,7.12701,-0.7566,40.69089223,20.54778,41.36625,41.33343,35.80136,0.357135816,0.70724,0.35131,0.35158,0.40591,2.800055203,1.41395,2.84653,2.84427,2.46359,191.1150565,172.25929,190.98886,191.00249,187.70956,159.8563264,152.05454,160.65121,160.50024,159.00309,73.47554851,65.6883,73.35232,73.36886,72.01632,0.30060042,0.31119,0.30186,0.30166,0.30324,717.541,125.835,470.642,907.318,113.627,991.018,31.28917,179.81443,280.2555,140.81285,144.82872,160.74724,1.01555,0.51835,0.57176,0.57421,0.57398,134.51614,135.42678,119.50826,12
315,15.23327,4.43492,76.11343,4.21837,7.748200592,7.92348,7.75438,7.72888,7.76052,7.136155075,6.97934,7.1858,7.15507,7.12828,-0.75079,40.7890785,20.48769,41.45288,41.42006,36.33254,0.353272874,0.70333,0.34762,0.34789,0.39661,2.830673037,1.4218,2.87674,2.87446,2.5214,191.5751411,172.71513,191.45682,191.46974,188.49457,160.0878537,152.21918,160.88471,160.73357,159.36757,73.66308738,65.87695,73.54319,73.55945,72.33808,0.300410259,0.31089,0.30166,0.30146,0.30287,732.844,126.387,471.903,909.476,114.154,1007.68,32.01579,174.96103,277.66589,137.9603,141.96375,157.88367,0.97068,0.51748,0.56921,0.57173,0.5714,134.78343,135.70214,119.78222,12.1
310,13.72434,4.43333,77.62546,4.21687,7.749857009,7.92638,7.75606,7.73054,7.75941,7.134627508,6.97678,7.18424,7.15353,7.1293,-0.74616,40.88570539,20.42759,41.53739,41.50457,36.83019,0.349441813,0.69941,0.34396,0.34423,0.38792,2.861706768,1.42979,2.90732,2.90502,2.57785,192.0302327,173.17064,191.91961,191.93184,189.24465,160.3147428,152.38303,161.1134,160.96213,159.71643,73.84876375,66.06555,73.73213,73.74812,72.64558,0.300220098,0.3106,0.30147,0.30127,0.30252,746.905,126.95,473.19,911.681,114.691,1022.89,32.66404,170.31103,275.0806,135.12046,139.11111,155.03293,0.93,0.51662,0.56668,0.56928,0.56885,135.04235,135.96949,120.04767,12.2
305,12.36525,4.4319,78.98734,4.21551,7.751509776,7.92929,7.75773,7.7322,7.75857,7.133103935,6.97423,7.18269,7.15199,7.13007,-0.7426,40.98073095,20.36749,41.61972,41.58689,37.29605,0.345642322,0.69546,0.34034,0.3406,0.37979,2.893164224,1.43791,2.93828,2.93596,2.63303,192.4803094,173.62583,192.37722,192.38877,189.96247,160.5369892,152.54608,161.3373,161.1859,160.05045,74.03256836,66.25411,73.91913,73.93486,72.9399,0.300029936,0.3103,0.30127,0.30107,0.30218,759.849,127.525,474.506,913.934,115.24,1036.8,33.24518,165.84622,272.49965,132.29319,136.27067,152.1949,0.89296,0.51575,0.56418,0.56685,0.56632,135.29308,136.22898,120.30475,12.3
300,11.14112,4.43059,80.21401,4.21428,7.753158892,7.93219,7.7594,7.73386,7.75795,7.131584354,6.97167,7.18115,7.15046,7.13064,-0.74001,41.07411361,20.30739,41.69982,41.66699,37.73184,0.341874085,0.69148,0.33674,0.33701,0.37216,2.925053534,1.44617,2.96961,2.96727,2.68704,192.9253501,174.08069,192.82961,192.8405,190.65042,160.7545892,152.70833,161.55638,161.40487,160.37037,74.21449231,66.44263,74.10419,74.11966,73.22207,0.299839775,0.31001,0.30107,0.30087,0.30186,771.792,128.114,475.851,916.236,115.802,1049.57,33.76852,161.55046,269.92305,129.47837,133.44231,149.36944,0.85915,0.51487,0.5617,0.56445,0.56382,135.53575,136.48074,120.55361,12.4
295,10.03845,4.42941,81.31898,4.21316,7.754804353,7.9351,7.76106,7.73551,7.75754,7.130068764,6.96912,7.17961,7.14893,7.13102,-0.7383,41.1658122,20.24729,41.77765,41.74482,38.13928,0.338136776,0.68748,0.33318,0.33345,0.36497,2.957383143,1.45458,3.00134,2.99898,2.73995,193.3653352,174.53522,193.27677,193.28702,191.31075,160.9675401,152.86979,161.77064,161.61906,160.67689,74.39452717,66.63111,74.28729,74.30251,73.49301,0.299649613,0.30971,0.30087,0.30068,0.30156,782.838,128.715,477.225,918.59,116.376,1061.32,34.24198,157.4085,267.35084,126.67587,130.62591,146.55643,0.82839,0.514,0.55925,0.56207,0.56134,135.7705,136.72493,120.79441,12.5
290,9.04511,4.42833,82.31441,4.21215,7.756446157,7.93801,7.76273,7.73717,7.75733,7.128557162,6.96656,7.17807,7.14741,7.13122,-0.73738,41.25578603,20.18719,41.85317,41.82033,38.52002,0.33443006,0.68346,0.32966,0.32992,0.35818,2.990161829,1.46314,3.03346,3.03108,2.79188,193.800246,174.98942,193.71868,193.72831,191.9455,161.17584,153.03047,161.9801,161.82845,160.97067,74.5726649,66.81956,74.46844,74.4834,73.75357,0.299459452,0.30942,0.30068,0.30048,0.30126,793.08,129.33,478.631,920.998,116.963,1072.16,34.67199,153.40678,264.78301,123.88557,127.82135,143.75574,0.80035,0.51311,0.55682,0.55971,0.55889,135.99747,136.96166,121.02727,12.6
285,8.15025,4.42736,83.21116,4.21123,7.758084301,7.94093,7.76438,7.73881,7.75728,7.127049547,6.96401,7.17654,7.14588,7.13126,-0.73718,41.34399483,20.12708,41.92633,41.89349,38.87561,0.330753597,0.67942,0.32616,0.32642,0.35175,3.023398716,1.47185,3.06598,3.06358,2.84289,194.230065,175.44329,194.15532,194.16434,192.55651,161.3794882,153.19036,162.18474,162.03305,161.25235,74.74889792,67.00796,74.6476,74.66233,74.00452,0.29926929,0.30912,0.30048,0.30028,0.30098,802.603,129.959,480.068,923.459,117.563,1082.18,35.06414,149.53285,262.21961,121.10734,125.0285,140.96726,0.77478,0.51223,0.55442,0.55738,0.55646,136.21681,137.19111,121.25235,12.7
280,7.34407,4.42648,84.01905,4.2104,7.759718783,7.94384,7.76604,7.74046,7.75739,7.125545917,6.96145,7.17501,7.14437,7.13116,-0.73763,41.43039883,20.06698,41.99709,41.96424,39.20749,0.327107037,0.67535,0.32269,0.32295,0.34565,3.057103294,1.48072,3.09892,3.09649,2.89308,194.6547762,175.89683,194.58668,194.5951,193.14549,161.5784852,153.34947,162.38456,162.23285,161.52251,74.92321915,67.19632,74.8248,74.83928,74.24656,0.299079129,0.30883,0.30028,0.30009,0.3007,811.484,130.602,481.539,925.978,118.177,1091.49,35.42349,145.77563,259.66064,118.34108,122.24727,138.19086,0.75145,0.51134,0.55204,0.55507,0.55405,136.42864,137.41337,121.46978,12.8
275,6.61776,4.42568,84.74691,4.20965,7.761349598,7.94676,7.76769,7.7421,7.75763,7.124046269,6.9589,7.17348,7.14285,7.13093,-0.73867,41.51495872,20.00687,42.0654,42.03255,39.51699,0.323490024,0.67125,0.31926,0.31951,0.33985,3.091285434,1.48975,3.13227,3.12983,2.94251,195.0743644,176.35004,195.01273,195.02058,193.71398,161.772832,153.50781,162.57957,162.42786,161.78169,75.09562197,67.38464,75,75.01426,74.48035,0.298888967,0.30853,0.30008,0.29989,0.30044,819.791,131.26,483.044,928.555,118.805,1100.15,35.75395,142.12486,257.10613,115.58666,119.47754,135.42643,0.73015,0.51045,0.54968,0.55278,0.55167,136.6331,137.62859,121.6797,12.9
270,5.96337,4.42495,85.4027,4.20897,7.762976746,7.94967,7.76934,7.74373,7.75801,7.122550603,6.95634,7.17196,7.14134,7.13059,-0.74024,41.5976357,19.94677,42.13123,42.09838,39.80534,0.319902196,0.66713,0.31585,0.3161,0.33431,3.125955411,1.49895,3.16605,3.16358,2.99127,195.4888163,176.80293,195.43347,195.44076,194.26339,161.9625313,153.66537,162.76977,162.61807,162.03041,75.26610033,67.57291,75.17322,75.18725,74.70646,0.298698806,0.30824,0.29989,0.29969,0.30018,827.588,131.934,484.585,931.193,119.448,1108.23,36.05912,138.57154,254.5561,112.84397,116.7192,132.67386,0.71066,0.50955,0.54735,0.55051,0.54931,136.83031,137.8369,121.88224,13
265,5.37376,4.4243,85.99359,4.20835,7.764600223,7.95259,7.77098,7.74537,7.75849,7.121058915,6.95379,7.17044,7.13984,7.13014,-0.74229,41.67839151,19.88666,42.19454,42.16168,40.07371,0.316343182,0.66299,0.31247,0.31272,0.32901,3.161123919,1.50832,3.20027,3.19778,3.03942,195.8981199,177.25549,195.84888,195.85563,194.79501,162.1475868,153.82217,162.95515,162.8035,162.26914,75.4346487,67.76115,75.34443,75.35825,74.92542,0.298508645,0.30794,0.29969,0.2995,0.29993,834.933,132.624,486.162,933.894,120.107,1115.81,36.34223,135.1073,252.01057,110.1129,113.97214,129.93305,0.69285,0.50864,0.54504,0.54827,0.54697,137.02042,138.03843,122.07752,13.1
260,4.84252,4.4237,86.52599,4.20779,7.766220026,7.95552,7.77262,7.74699,7.75909,7.119571205,6.95123,7.16893,7.13834,7.1296,-0.74477,41.75718841,19.82655,42.25528,42.22242,40.32317,0.312812608,0.65882,0.30913,0.30937,0.32394,3.196802095,1.51786,3.23493,3.23242,3.08702,196.3022643,177.70772,196.25895,196.26518,195.31001,162.3280034,153.9782,163.13574,162.98415,162.49833,75.6012621,67.94935,75.51365,75.52726,75.13773,0.298318483,0.30765,0.29949,0.2993,0.29968,841.877,133.331,487.777,936.66,120.781,1122.94,36.60606,131.72464,249.46957,107.39334,111.23626,127.20388,0.67653,0.50774,0.54274,0.54604,0.54465,137.20354,138.23331,122.26569,13.2
255,4.36385,4.42316,87.00571,4.20729,7.767836153,7.95844,7.77426,7.74862,7.75977,7.118087471,6.94868,7.16742,7.13684,7.12897,-0.74765,41.83398922,19.76645,42.31342,42.28056,40.51578,0.309310091,0.65463,0.30581,0.30604,0.31937,3.233001541,1.52758,3.27005,3.26751,3.13113,196.7012407,178.15962,196.66367,196.6694,195.80943,162.5037872,154.13347,163.31153,163.16002,162.7184,75.76593621,68.13751,75.68086,75.69426,75.34381,0.298128322,0.30735,0.2993,0.2991,0.29944,848.467,134.054,489.432,939.493,121.472,1129.67,36.8529,128.41669,246.93312,104.6852,108.51147,124.48624,0.66159,0.50682,0.54047,0.54383,0.54236,137.3798,138.42165,122.44688,13.3
250,3.93253,4.42267,87.43797,4.20683,7.769448601,7.96137,7.7759,7.75024,7.76054,7.116607709,6.94613,7.16591,7.13534,7.12826,-0.75088,41.90875731,19.70634,42.36892,42.33606,40.7021,0.305835244,0.65041,0.30251,0.30275,0.3149,3.269734346,1.53749,3.30564,3.30307,3.17559,197.0950417,178.61119,197.06304,197.06828,196.29426,162.6749457,154.28798,163.48254,163.33112,162.92971,75.92866728,68.32562,75.84606,75.85926,75.54408,0.29793816,0.30706,0.2991,0.29891,0.2992,854.747,134.796,491.127,942.397,122.18,1136.04,37.08482,125.17725,244.40125,101.98837,105.79766,121.78005,0.64789,0.50591,0.53822,0.54165,0.54008,137.54934,138.60359,122.6212,13.4
245,3.54388,4.42222,87.82749,4.20641,7.771057368,7.96429,7.77753,7.75186,7.76138,7.11513192,6.94357,7.16441,7.13385,7.12749,-0.75442,41.98145666,19.64622,42.42175,42.38888,40.89967,0.302387673,0.64616,0.29925,0.29948,0.31039,3.30701311,1.5476,3.3417,3.33911,3.2218,197.4836617,179.06243,197.45705,197.46181,196.76536,162.8414881,154.44173,163.64876,163.49747,163.13262,76.08945226,68.5137,76.00924,76.02225,75.73888,0.297747999,0.30676,0.2989,0.29871,0.29897,860.754,135.556,492.865,945.372,122.905,1142.1,37.30372,122.0008,241.87398,99.30275,103.09474,119.0852,0.63529,0.50498,0.53599,0.53948,0.53782,137.71224,138.77924,122.78878,13.5
240,3.19366,4.42181,88.17848,4.20604,7.77266245,7.96722,7.77915,7.75348,7.7623,7.1136601,6.94102,7.16291,7.13237,7.12665,-0.75826,42.05205183,19.58611,42.47187,42.43899,41.08321,0.298966981,0.64189,0.29601,0.29624,0.30602,3.344850977,1.55789,3.37824,3.37563,3.26779,197.8670966,179.51335,197.84569,197.85,197.22354,163.0034246,154.59473,163.81022,163.65906,163.32747,76.24828877,68.70173,76.17041,76.18323,75.92855,0.297557838,0.30647,0.2987,0.29851,0.29874,866.526,136.335,494.646,948.423,123.649,1147.9,37.51118,118.88228,239.35135,96.62825,100.40263,116.40159,0.6237,0.50405,0.53377,0.53733,0.53558,137.86868,138.94872,122.94976,13.6
235,2.87809,4.42145,88.49477,4.2057,7.774263846,7.97016,7.78078,7.75509,7.76327,7.112192248,6.93847,7.16142,7.13089,7.12575,-0.76235,42.12050798,19.526,42.51924,42.48636,41.25346,0.295572765,0.63759,0.2928,0.29303,0.30179,3.38326165,1.56839,3.41529,3.41265,3.31362,198.2453446,179.96393,198.22896,198.23284,197.66951,163.1607671,154.74699,163.96692,163.81592,163.51454,76.40517516,68.88972,76.32956,76.3422,76.11339,0.297367676,0.30617,0.29851,0.29832,0.29852,872.094,137.134,496.473,951.552,124.412,1153.45,37.70875,115.81703,236.83338,93.96476,97.72121,113.72914,0.61305,0.50312,0.53158,0.5352,0.53336,138.01874,139.11217,123.10424,13.7
230,2.5937,4.42112,88.77979,4.20539,7.775861553,7.97309,7.78239,7.7567,7.7643,7.110728362,6.93591,7.15993,7.12941,7.12481,-0.76667,42.18679093,19.46588,42.56383,42.53095,41.41109,0.292204615,0.63327,0.28962,0.28984,0.29768,3.422259433,1.5791,3.45285,3.45018,3.35933,198.6184059,180.41419,198.60687,198.61032,198.10394,163.3135291,154.8985,164.11888,163.96806,163.69413,76.56011058,69.07768,76.48669,76.49916,76.29367,0.297177515,0.30588,0.29831,0.29812,0.2983,877.488,137.954,498.347,954.761,125.194,1158.79,37.89781,112.80089,234.3201,91.31221,95.05043,111.06775,0.60323,0.50217,0.5294,0.53308,0.53116,138.16254,139.26967,123.25235,13.8
225,2.33744,4.42081,89.03663,4.20511,7.777455567,7.97603,7.78401,7.7583,7.76538,7.10926844,6.93336,7.15844,7.12793,7.12382,-0.77121,42.2508671,19.40577,42.60561,42.57272,41.55674,0.288862119,0.62892,0.28646,0.28668,0.29369,3.461859255,1.59003,3.49093,3.48823,3.40499,198.9862824,180.86412,198.97941,198.98246,198.52741,163.4617259,155.04927,164.26611,164.11549,163.86649,76.71309494,69.26559,76.6418,76.65411,76.46963,0.296987353,0.30558,0.29811,0.29792,0.29808,882.735,138.796,500.271,958.055,125.997,1163.96,38.07927,109.83018,231.81155,88.67051,92.39017,108.41734,0.59414,0.50123,0.52724,0.53098,0.52897,138.30021,139.42138,123.39421,13.9
220,2.1065,4.42054,89.2681,4.20486,7.779045886,7.97896,7.78562,7.7599,7.76651,7.107812481,6.93081,7.15696,7.12646,7.12278,-0.77593,42.3127036,19.34565,42.64454,42.61166,41.69097,0.285544859,0.62454,0.28332,0.28354,0.2898,3.502076704,1.60117,3.52954,3.52682,3.45062,199.3489784,181.31372,199.34659,199.34926,198.94049,163.6053745,155.1993,164.40863,164.25823,164.03185,76.86412902,69.45346,76.7949,76.80704,76.6415,0.296797192,0.30529,0.29792,0.29773,0.29786,887.861,139.659,502.245,961.436,126.822,1168.98,38.25445,106.90143,229.30775,86.03956,89.74038,105.77782,0.58575,0.50027,0.5251,0.5289,0.5268,138.43185,139.56737,123.52993,14
215,1.8984,4.42029,89.47667,4.20464,7.780632509,7.9819,7.78723,7.7615,7.76768,7.106360482,6.92826,7.15548,7.12499,7.12171,-0.78083,42.37226819,19.28553,42.68061,42.64772,41.81433,0.282252414,0.62014,0.28021,0.28043,0.28602,3.542928063,1.61255,3.56871,3.56596,3.49628,199.7065008,181.76299,199.70841,199.71072,199.34365,163.7444934,155.3486,164.54647,164.3963,164.19046,77.01321449,69.64129,76.94598,76.95796,76.80948,0.29660703,0.30499,0.29772,0.29753,0.29765,892.888,140.546,504.272,964.908,127.668,1173.87,38.42407,104.01155,226.80875,83.41929,87.10096,103.14911,0.57798,0.49931,0.52297,0.52683,0.52464,138.55759,139.70779,123.65964,14.1
210,1.71086,4.42007,89.66464,4.20443,7.782215432,7.98484,7.78884,7.7631,7.76888,7.104912441,6.9257,7.15401,7.12353,7.12061,-0.78587,42.4295293,19.22541,42.71377,42.68088,41.92735,0.278984358,0.6157,0.27713,0.27734,0.28233,3.584430347,1.62416,3.60844,3.60566,3.54201,200.0588583,182.21194,200.06489,200.06685,199.73735,163.8791036,155.49716,164.67963,164.52972,164.3425,77.16035393,69.82908,77.09504,77.10688,76.97376,0.296416869,0.3047,0.29752,0.29733,0.29744,897.839,141.457,506.355,968.474,128.538,1178.65,38.58909,101.15779,224.31457,80.80962,84.47185,100.53113,0.57075,0.49834,0.52086,0.52478,0.52251,138.67752,139.84272,123.78344,14.2
205,1.54185,4.41986,89.83404,4.20424,7.783794653,7.98779,7.79044,7.76469,7.77012,7.103468357,6.92315,7.15253,7.12207,7.11947,-0.79105,42.48445607,19.16529,42.744,42.7111,42.03053,0.275740261,0.61124,0.27407,0.27428,0.27872,3.626601342,1.63601,3.64876,3.64595,3.58785,200.4060627,182.66055,200.41604,200.41766,200.12201,164.0092276,155.645,164.80815,164.65851,164.48819,77.30555095,70.01682,77.2421,77.25379,77.1345,0.296226708,0.3044,0.29732,0.29714,0.29723,902.732,142.393,508.495,972.139,129.431,1183.35,38.75031,98.33767,221.82526,78.21047,81.85297,97.92381,0.56403,0.49736,0.51876,0.52274,0.52038,138.79177,139.97229,123.90145,14.3
200,1.38954,4.41967,89.98671,4.20408,7.785370168,7.99073,7.79204,7.76627,7.77139,7.102028227,6.9206,7.15107,7.12062,7.11831,-0.79635,42.53701835,19.10517,42.77128,42.73838,42.12435,0.272519689,0.60676,0.27103,0.27124,0.27519,3.669459644,1.64811,3.68967,3.68683,3.63386,200.7481284,183.10884,200.76187,200.76318,200.498,164.1348903,155.79211,164.93206,164.78271,164.62769,77.44881015,70.20453,77.38715,77.3987,77.29186,0.296036546,0.30411,0.29713,0.29694,0.29702,907.586,143.355,510.695,975.905,130.349,1187.99,38.9083,95.54869,219.34085,75.62177,79.24424,95.32708,0.5578,0.49638,0.51668,0.52071,0.51827,138.90044,140.09661,124.01377,14.4
195,1.25229,4.4195,90.12428,4.20393,7.786941977,7.99368,7.79363,7.76786,7.77268,7.100592051,6.91805,7.14961,7.11917,7.11713,-0.80176,42.58718667,19.04505,42.79558,42.76267,42.20926,0.269322205,0.60224,0.26801,0.26822,0.27173,3.713024708,1.66047,3.73119,3.72832,3.68007,201.0850723,183.5568,201.1024,201.10341,200.86566,164.2561189,155.93851,165.05137,164.90233,164.76119,77.59013729,70.3922,77.5302,77.54162,77.44599,0.295846385,0.30381,0.29693,0.29674,0.29681,912.418,144.345,512.956,979.779,131.294,1192.57,39.06374,92.78896,216.86139,73.04346,76.64561,92.74086,0.55195,0.49539,0.51461,0.5187,0.51618,139.00366,140.21578,124.12053,14.5
190,1.12859,4.41935,90.24827,4.20379,7.788510075,7.99663,7.79522,7.76944,7.77399,7.099159825,6.91549,7.14815,7.11772,7.11593,-0.80727,42.63493233,18.98492,42.81686,42.78395,42.28572,0.266147367,0.59769,0.26502,0.26522,0.26835,3.757316895,1.6731,3.77335,3.77045,3.72654,201.4169147,184.00443,201.43765,201.43838,201.22532,164.3729427,156.08418,165.16612,165.01741,164.88884,77.7295392,70.57982,77.67126,77.68256,77.597,0.295656223,0.30352,0.29673,0.29655,0.29661,917.245,145.362,515.283,983.763,132.265,1197.12,39.21728,90.05652,214.38691,70.47545,74.05701,90.16509,0.54649,0.49438,0.51255,0.5167,0.51409,139.10149,140.3299,124.22182,14.6
185,1.01711,4.41921,90.36001,4.20367,7.790074462,7.99958,7.79681,7.77101,7.77533,7.097731549,6.91294,7.14669,7.11627,7.1147,-0.81286,42.68022735,18.9248,42.83512,42.8022,42.35414,0.262994733,0.59312,0.26204,0.26225,0.26502,3.802357516,1.686,3.81616,3.81322,3.77331,201.7436787,184.45173,201.76764,201.76811,201.57726,164.4853936,156.22914,165.27635,165.12798,165.01079,77.867024,70.7674,77.81033,77.82151,77.74502,0.295466062,0.30323,0.29654,0.29635,0.2964,922.081,146.41,517.677,987.863,133.265,1201.66,39.36945,87.34973,211.91746,67.9177,71.47837,87.59971,0.54136,0.49337,0.51051,0.51471,0.51202,139.19406,140.43909,124.31775,14.7
180,0.91665,4.41908,90.46071,4.20356,7.791635132,8.00254,7.79839,7.77259,7.77669,7.09630722,6.91039,7.14524,7.11483,7.11346,-0.81853,42.7230445,18.86467,42.85032,42.8174,42.41492,0.259863854,0.58852,0.25909,0.25929,0.26175,3.848168895,1.69919,3.85963,3.85667,3.82042,202.0653911,184.8987,202.09241,202.09263,201.92176,164.593506,156.37339,165.38208,165.23408,165.12719,78.00260107,70.95494,77.94743,77.9585,77.89015,0.2952759,0.30293,0.29634,0.29616,0.2962,926.943,147.488,520.142,992.084,134.294,1206.19,39.52069,84.66709,209.45309,65.37014,68.90965,85.04466,0.53653,0.49235,0.50848,0.51274,0.50996,139.28149,140.54344,124.40843,14.8
175,0.82611,4.41897,90.55146,4.20346,7.793192086,8.00549,7.79997,7.77416,7.77806,7.094886836,6.90784,7.14379,7.1134,7.11221,-0.82427,42.76335732,18.80454,42.86245,42.82953,42.46844,0.25675428,0.58388,0.25616,0.25636,0.25854,3.894774419,1.71267,3.9038,3.9008,3.86791,202.3820818,185.34534,202.41198,202.41197,202.25788,164.6973172,156.51692,165.48336,165.33574,165.23721,78.13628114,71.14245,78.08257,78.09353,78.03205,0.295085739,0.30264,0.29614,0.29596,0.29599,931.841,148.598,522.681,996.431,135.354,1210.74,39.67141,82.00703,206.99384,62.83271,66.35079,82.49989,0.53201,0.49132,0.50646,0.51077,0.50791,139.36386,140.64305,124.49395,14.9
