T (C),Phases vol%-AUSTENITE-50.0(C/s),Phases vol%-FERRITE-50.0(C/s),Phases vol%-MARTENSITE-50.0(C/s),Phases vol%-BAINITE-50.0(C/s),Density (g/(cm)^3)-BAINITE_PEARLITE-50.0(C/s),Density (g/(cm)^3)-AUSTENITE-50.0(C/s),Density (g/(cm)^3)-FERRITE-50.0(C/s),Density (g/(cm)^3)-MARTENSITE-50.0(C/s),Density (g/(cm)^3)-TOTAL-50.0(C/s),Molar volume (cm^3)-BAINITE_PEARLITE-50.0(C/s),Molar volume (cm^3)-AUSTENITE-50.0(C/s),Molar volume (cm^3)-FERRITE-50.0(C/s),Molar volume (cm^3)-MARTENSITE-50.0(C/s),Molar volume (cm^3)-TOTAL-50.0(C/s),Linear expansion (%)-  -50.0(C/s),Thermal conductivity (W/(m*K))-BAINITE_PEARLITE-50.0(C/s),Thermal conductivity (W/(m*K))-AUSTENITE-50.0(C/s),Thermal conductivity (W/(m*K))-FERRITE-50.0(C/s),Thermal conductivity (W/(m*K))-MARTENSITE-50.0(C/s),Thermal conductivity (W/(m*K))-TOTAL-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-BAINITE_PEARLITE-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-AUSTENITE-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-FERRITE-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-MARTENSITE-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-TOTAL-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-BAINITE_PEARLITE-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-AUSTENITE-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-FERRITE-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-MARTENSITE-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-TOTAL-50.0(C/s),Young's modulus (GPa)-BAINITE_PEARLITE-50.0(C/s),Young's modulus (GPa)-AUSTENITE-50.0(C/s),Young's modulus (GPa)-FERRITE-50.0(C/s),Young's modulus (GPa)-MARTENSITE-50.0(C/s),Young's modulus (GPa)-TOTAL-50.0(C/s),Bulk modulus (GPa)-BAINITE_PEARLITE-50.0(C/s),Bulk modulus (GPa)-AUSTENITE-50.0(C/s),Bulk modulus (GPa)-FERRITE-50.0(C/s),Bulk modulus (GPa)-MARTENSITE-50.0(C/s),Bulk modulus (GPa)-TOTAL-50.0(C/s),Shear modulus(GPa)-BAINITE_PEARLITE-50.0(C/s),Shear modulus(GPa)-AUSTENITE-50.0(C/s),Shear modulus(GPa)-FERRITE-50.0(C/s),Shear modulus(GPa)-MARTENSITE-50.0(C/s),Shear modulus(GPa)-TOTAL-50.0(C/s),Poisson's ratio-BAINITE_PEARLITE-50.0(C/s),Poisson's ratio-AUSTENITE-50.0(C/s),Poisson's ratio-FERRITE-50.0(C/s),Poisson's ratio-MARTENSITE-50.0(C/s),Poisson's ratio-TOTAL-50.0(C/s),Yield Stress (MPa)-TOTAL-50.0(C/s),Yield Stress (MPa)-FERRITE-50.0(C/s),Yield Stress (MPa)-BAINITE-50.0(C/s),Yield Stress (MPa)-MARTENSITE-50.0(C/s),Yield Stress (MPa)-AUSTENITE-50.0(C/s),Tensile Stress (MPa)-TOTAL-50.0(C/s),Hardness (HRC)-TOTAL-50.0(C/s),Enthalpy (J/g)-TOTAL-50.0(C/s),Enthalpy (J/g)-AUSTENITE-50.0(C/s),Enthalpy (J/g)-FERRITE-50.0(C/s),Enthalpy (J/g)-BAINITE_PEARLITE-50.0(C/s),Enthalpy (J/g)-MARTENSITE-50.0(C/s),Specific heat (J/(g K))-TOTAL-50.0(C/s),Specific heat (J/(g K))-AUSTENITE-50.0(C/s),Specific heat (J/(g K))-FERRITE-50.0(C/s),Specific heat (J/(g K))-BAINITE_PEARLITE-50.0(C/s),Specific heat (J/(g K))-MARTENSITE-50.0(C/s),Latent heat (J/g)-FERRITE-50.0(C/s),Latent heat (J/g)-BAINITE_PEARLITE-50.0(C/s),Latent heat (J/g)-MARTENSITE-50.0(C/s),TIME(s)-Cooling_50.0(C/s)
165,2.72168,0.19262,96.29517,0.79053,7.79203476,7.99055,7.80308,7.75859,7.76527,7.05656252,6.883,7.14092,7.08878,7.08286,-0.83688,41.50046913,18.61392,42.85038,42.79346,41.60605,0.258663943,0.5767,0.25052,0.25085,0.25801,3.866020083,1.734,3.99177,3.98647,3.87586,202.8453542,186.91693,203.03348,203.03277,202.5627,164.2379064,157.02157,165.67123,165.41761,165.16304,78.38353897,71.80267,78.34614,78.36476,78.17373,0.293953702,0.3016,0.29575,0.29543,0.29559,1382.85,150.913,699.152,1426.13,174.025,1636.88,50.79075,94.65459,207.40526,57.77444,64.16214,91.69866,0.5732,0.49013,0.50245,0.51038,0.50486,139.84152,143.24312,115.7066,15.1
160,2.46357,0.19261,96.55335,0.79047,7.793562868,7.99347,7.80465,7.76014,7.76625,7.055174178,6.88048,7.13949,7.08736,7.08196,-0.84101,41.53620969,18.55378,42.85278,42.79585,41.71046,0.255492138,0.57197,0.24764,0.24797,0.25442,3.91401477,1.74835,4.03808,4.03271,3.93044,203.1455688,187.36117,203.33769,203.33666,202.91496,164.3314098,157.16285,165.75941,165.50655,165.27696,78.51071297,71.98951,78.47547,78.49394,78.32263,0.293768835,0.30131,0.29555,0.29524,0.29538,1392.52,152.131,702.648,1432.64,175.339,1645.34,50.96508,91.83028,204.95724,55.26709,61.61489,89.17934,0.56486,0.48905,0.50045,0.50848,0.50282,139.90899,143.34235,115.7779,15.2
155,2.22996,0.19259,96.78703,0.79042,7.795087179,7.99639,7.80621,7.76169,7.76729,7.053789802,6.87796,7.13805,7.08595,7.08102,-0.84533,41.56965438,18.49364,42.85203,42.7951,41.80305,0.252339721,0.5672,0.24479,0.24511,0.25093,3.962911566,1.76303,4.08516,4.07974,3.98516,203.4410539,187.80509,203.63686,203.63556,203.25738,164.4209041,157.30343,165.84333,165.59124,165.38422,78.63609817,72.17631,78.6029,78.62122,78.46767,0.293583968,0.30102,0.29535,0.29504,0.29517,1402.1,153.388,706.256,1439.37,176.695,1653.69,51.13587,89.04471,202.51464,52.76969,59.0771,86.67022,0.55712,0.48796,0.49847,0.50659,0.50079,139.97179,143.43754,115.84442,15.3
150,2.01851,0.19258,96.99854,0.79037,7.796607692,7.99932,7.80778,7.76323,7.76836,7.052409388,6.87544,7.13663,7.08454,7.08004,-0.84982,41.60078088,18.4335,42.84812,42.79118,41.88458,0.24920626,0.56241,0.24195,0.24227,0.24752,4.012740296,1.77806,4.13306,4.12756,4.04011,203.7318589,188.24867,203.93106,203.9295,203.5905,164.5064413,157.44333,165.92304,165.67176,165.48511,78.75971287,72.36307,78.72844,78.74663,78.60905,0.293399101,0.30072,0.29515,0.29485,0.29496,1411.63,154.685,709.979,1446.31,178.094,1661.97,51.3039,86.29518,200.07753,50.2822,56.54874,84.17125,0.54991,0.48686,0.49649,0.50471,0.49876,140.03004,143.52879,115.90628,15.4
145,1.82711,0.19257,97.18998,0.79033,7.798124406,8.00225,7.80933,7.76477,7.76947,7.051032934,6.87293,7.1352,7.08313,7.07902,-0.85448,41.62956748,18.37336,42.84103,42.78408,41.95572,0.246091315,0.55758,0.23913,0.23945,0.24418,4.063532272,1.79345,4.18179,4.17623,4.09537,204.0180381,188.69193,204.22033,204.21854,203.91478,164.588077,157.58255,165.99859,165.74814,165.57989,78.88157722,72.54979,78.85212,78.87019,78.74697,0.293214234,0.30043,0.29496,0.29465,0.29475,1421.15,156.025,713.823,1453.47,179.54,1670.21,51.46984,83.57928,197.64597,47.80458,54.02978,81.6824,0.54318,0.48574,0.49452,0.50284,0.49674,140.08385,143.61619,115.96357,15.5
140,1.65387,0.19256,97.36327,0.7903,7.79963732,8.00518,7.81089,7.76631,7.77062,7.049660436,6.87041,7.13378,7.08173,7.07798,-0.85928,41.65599315,18.31322,42.83076,42.7738,42.01712,0.242994447,0.55273,0.23633,0.23664,0.24091,4.115320388,1.80922,4.23138,4.22575,4.151,204.2996509,189.13487,204.50475,204.50276,204.23068,164.6658705,157.72109,166.07006,165.82047,165.6688,79.00171336,72.73647,78.97397,78.99192,78.88161,0.293029367,0.30014,0.29476,0.29445,0.29454,1430.68,157.408,717.795,1460.88,181.032,1678.45,51.63431,80.89468,195.22003,45.33681,51.52018,79.20364,0.53692,0.48461,0.49255,0.50096,0.49472,140.13328,143.69985,116.01639,15.6
135,1.49707,0.19255,97.52012,0.79026,7.801146433,8.00812,7.81244,7.76784,7.7718,7.048291891,6.86789,7.13237,7.08033,7.0769,-0.8642,41.6800375,18.25308,42.81728,42.76031,42.06934,0.239915211,0.54784,0.23354,0.23385,0.2377,4.168139214,1.82537,4.28187,4.27617,4.20707,204.5767622,189.57747,204.78438,204.78222,204.53861,164.7398855,157.85895,166.1375,165.8888,165.75209,79.12014551,72.9231,79.094,79.11185,79.01315,0.2928445,0.29985,0.29456,0.29426,0.29433,1440.26,158.839,721.901,1468.53,182.576,1686.71,51.79788,78.23949,192.79977,42.87885,49.01994,76.73495,0.53104,0.48347,0.49059,0.4991,0.49271,140.17844,143.77983,116.06482,15.7
130,1.35513,0.19254,97.66209,0.79023,7.802651745,8.01105,7.81399,7.76937,7.77301,7.046927297,6.86538,7.13095,7.07894,7.0758,-0.86925,41.70168081,18.19293,42.80059,42.74362,42.1129,0.236853163,0.54291,0.23077,0.23108,0.23454,4.222025104,1.84192,4.33328,4.32751,4.26366,204.8494424,190.01975,205.0593,205.05699,204.83897,164.81019,157.99614,166.20099,165.95321,165.82998,79.2369001,73.1097,79.21224,79.23,79.14172,0.292659633,0.29955,0.29437,0.29406,0.29413,1449.92,160.318,726.146,1476.45,184.171,1695.02,51.96119,75.61186,190.38528,40.4307,46.52902,74.27631,0.52553,0.48231,0.48863,0.49723,0.4907,140.21942,143.85626,116.10897,15.8
125,1.22666,0.19254,97.7906,0.79021,7.804153253,8.01399,7.81553,7.77089,7.77424,7.045566649,6.86286,7.12955,7.07755,7.07468,-0.87439,41.72090403,18.13278,42.78068,42.7237,42.14828,0.233807853,0.53796,0.22802,0.22832,0.23144,4.277016305,1.85888,4.38566,4.37982,4.32083,205.117768,190.46171,205.32958,205.32715,205.13211,164.8768566,158.13265,166.26061,166.01377,165.90268,79.35200597,73.29625,79.32874,79.34641,79.26749,0.292474766,0.29926,0.29417,0.29387,0.29392,1459.69,161.849,730.539,1484.63,185.823,1703.41,52.12467,73.01006,187.97662,37.99232,44.04742,71.8277,0.52036,0.48113,0.48668,0.49537,0.4887,140.2563,143.9292,116.14892,15.9
120,1.11036,0.19253,97.90693,0.79018,7.805650958,8.01693,7.81707,7.77242,7.7755,7.044209947,6.86034,7.12814,7.07616,7.07354,-0.87963,41.73768879,18.07263,42.75754,42.70056,42.17588,0.23077883,0.53297,0.22527,0.22557,0.22838,4.333153082,1.87628,4.43903,4.43312,4.37865,205.381822,190.90334,205.59532,205.59279,205.41839,164.9399629,158.2685,166.31644,166.07056,165.97041,79.46549445,73.48276,79.44351,79.46111,79.3906,0.292289899,0.29897,0.29397,0.29367,0.29372,1469.6,163.433,735.088,1493.11,187.532,1711.91,52.28891,70.43272,185.57388,35.56373,41.57513,69.38911,0.51547,0.47994,0.48472,0.49351,0.48669,140.28918,143.99875,116.18477,16
115,1.0051,0.19252,98.01222,0.79016,7.807144858,8.01987,7.81861,7.77394,7.77677,7.042857186,6.85783,7.12674,7.07478,7.07238,-0.88496,41.75201739,18.01248,42.73117,42.67418,42.19609,0.227765641,0.52795,0.22255,0.22284,0.22537,4.390477844,1.89412,4.49344,4.48745,4.43717,205.6416944,191.34464,205.85661,205.85401,205.69812,164.999592,158.40368,166.36857,166.12368,166.03338,79.57739953,73.66923,79.5566,79.57413,79.51116,0.292105032,0.29867,0.29377,0.29347,0.29352,1479.68,165.075,739.799,1501.89,189.303,1720.54,52.45433,67.87838,183.17714,33.1449,39.11215,66.96055,0.51087,0.47873,0.48277,0.49165,0.48469,140.31813,144.06499,116.21659,16.1
110,0.90982,0.19252,98.10753,0.79014,7.808634952,8.02282,7.82014,7.77545,7.77807,7.041508363,6.85531,7.12535,7.0734,7.0712,-0.89035,41.76387283,17.95232,42.70156,42.64457,42.20924,0.224767828,0.52289,0.21983,0.22013,0.2224,4.449035288,1.91243,4.54893,4.54285,4.49648,205.8974826,191.78562,206.11356,206.11091,205.97164,165.0558322,158.5382,166.41709,166.17321,166.09178,79.68775811,73.85566,79.66805,79.68552,79.62931,0.291920165,0.29838,0.29358,0.29328,0.29332,1489.95,166.776,744.682,1511,191.139,1729.32,52.62142,65.34589,180.78649,30.73585,36.65848,64.54201,0.5065,0.4775,0.48081,0.48979,0.48269,140.34326,144.12801,116.24448,16.2
105,0.82357,0.19251,98.1938,0.79012,7.81012124,8.02576,7.82167,7.77696,7.77937,7.040163476,6.85279,7.12395,7.07203,7.07001,-0.89581,41.77323879,17.89216,42.66871,42.61171,42.21563,0.221784934,0.51781,0.21713,0.21742,0.21946,4.508872549,1.93122,4.60553,4.59937,4.55662,206.1492914,192.22627,206.36627,206.3636,206.23924,165.108778,158.67206,166.4621,166.21926,166.1458,79.79661008,74.04205,79.77789,79.79531,79.74517,0.291735298,0.29809,0.29338,0.29308,0.29311,1500.45,168.54,749.746,1520.44,193.042,1738.29,52.79051,62.83411,178.40202,28.33657,34.21412,62.13349,0.50236,0.47626,0.47886,0.48792,0.48068,140.36462,144.1879,116.26853,16.3
100,0.7455,0.19251,98.27189,0.79011,7.81160372,8.02871,7.82319,7.77847,7.7807,7.038822521,6.85028,7.12256,7.07066,7.06881,-0.90133,41.78009965,17.832,42.63261,42.5756,42.21056,0.218816496,0.51268,0.21444,0.21473,0.21659,4.570039367,1.95052,4.66329,4.65705,4.61712,206.3972344,192.66659,206.61487,206.6122,206.5012,165.1585302,158.80527,166.50372,166.26193,166.19564,79.90399862,74.2284,79.88617,79.90356,79.85886,0.291550431,0.2978,0.29318,0.29288,0.29291,1511.2,170.372,755.002,1530.23,195.017,1747.47,52.96213,60.34207,176.02384,25.94709,31.77909,59.73502,0.49841,0.47499,0.4769,0.48605,0.47867,140.38233,144.24475,116.28882,16.4
95,0.67483,0.1925,98.34258,0.79009,7.813082392,8.03166,7.82471,7.77997,7.78204,7.037485496,6.84776,7.12118,7.06929,7.06759,-0.9069,41.7844405,17.77184,42.59327,42.53625,42.20352,0.21586205,0.50753,0.21176,0.21205,0.21372,4.632588259,1.97034,4.72226,4.71594,4.67905,206.6414339,193.10659,206.85949,206.85684,206.75782,165.2051964,158.93782,166.54205,166.30134,166.2415,80.00997036,74.4147,79.99295,80.0103,79.97048,0.291365564,0.2975,0.29299,0.29269,0.29271,1522.24,172.273,760.459,1540.4,197.069,1756.88,53.13669,57.86888,173.65205,23.56741,29.35341,57.34662,0.49464,0.4737,0.47493,0.48418,0.47665,140.39646,144.29864,116.30543,16.5
90,0.61086,0.1925,98.40657,0.79008,7.814557255,8.03461,7.82623,7.78147,7.78338,7.036152398,6.84524,7.1198,7.06793,7.06637,-0.91252,41.78624712,17.71168,42.55067,42.49365,42.19053,0.212921131,0.50233,0.2091,0.20938,0.21088,4.696574713,1.99071,4.78249,4.77608,4.74201,206.8820217,193.54626,207.10027,207.09766,207.00937,165.2488916,159.06972,166.57721,166.3376,166.28356,80.11457565,74.60096,80.09828,80.11561,80.08015,0.291180697,0.29721,0.29279,0.29249,0.29251,1533.59,174.248,766.129,1550.97,199.2,1766.56,53.31452,55.41372,171.28675,21.19758,26.93711,54.9683,0.49103,0.47239,0.47296,0.4823,0.47463,140.40708,144.34964,116.31845,16.6
85,0.55295,0.19249,98.46448,0.79007,7.816028308,8.03757,7.82774,7.78297,7.78474,7.034823223,6.84273,7.11842,7.06657,7.06514,-0.91818,41.785506,17.65151,42.50483,42.44781,42.17182,0.209993269,0.49711,0.20644,0.20672,0.20807,4.762057399,2.01164,4.84404,4.83754,4.80608,207.11914,193.98561,207.33735,207.33481,207.25613,165.2897381,159.20097,166.60934,166.37085,166.32201,80.21786882,74.78718,80.20221,80.21952,80.18797,0.29099583,0.29692,0.29259,0.2923,0.29231,1545.27,176.303,772.026,1561.97,201.416,1776.52,53.49601,52.97587,168.92805,18.83762,24.53022,52.6001,0.48757,0.47106,0.47098,0.48042,0.4726,140.41428,144.39783,116.32795,16.7
80,0.50054,0.19249,98.51692,0.79006,7.817495551,8.04053,7.82925,7.78446,7.78611,7.033497969,6.84021,7.11705,7.06521,7.0639,-0.92387,41.78220437,17.59134,42.45575,42.39872,42.14759,0.207077992,0.49184,0.20379,0.20407,0.20528,4.829098391,2.03317,4.90695,4.90035,4.87133,207.3529416,194.42463,207.57091,207.56845,207.49838,165.3278671,159.33158,166.63858,166.40123,166.35707,80.31990844,74.97336,80.3048,80.3221,80.29406,0.290810963,0.29662,0.29239,0.2921,0.29212,1557.34,178.44,778.161,1573.4,203.722,1786.81,53.68168,50.55478,166.57609,16.48758,22.13277,50.24207,0.48422,0.4697,0.46899,0.47852,0.47057,140.41813,144.44332,116.33402,16.8
75,0.45309,0.19249,98.56437,0.79005,7.818958982,8.04349,7.83076,7.78595,7.78748,7.032176632,6.83769,7.11568,7.06386,7.06265,-0.92959,41.77633012,17.53117,42.40343,42.34639,42.11803,0.204174828,0.48654,0.20116,0.20143,0.20252,4.89776341,2.05531,4.97128,4.9646,4.93782,207.5835913,194.86332,207.80111,207.79876,207.73639,165.3634182,159.46155,166.66508,166.42888,166.38892,80.42075764,75.1595,80.40613,80.42343,80.39851,0.290626096,0.29633,0.2922,0.2919,0.29192,1569.81,180.666,784.549,1585.31,206.124,1797.44,53.87183,48.14979,164.23099,14.1475,19.74483,47.89425,0.481,0.46831,0.467,0.47662,0.46852,140.41872,144.48616,116.33674,16.9
70,0.41014,0.19249,98.60733,0.79004,7.8204186,8.04645,7.83226,7.78744,7.78886,7.030859211,6.83518,7.11431,7.06251,7.0614,-0.93534,41.7678719,17.47099,42.34786,42.29082,42.08331,0.201283298,0.48121,0.19853,0.19879,0.19977,4.968122098,2.07811,5.03711,5.03032,5.00564,207.811266,195.30169,208.02815,208.02592,207.97044,165.3965408,159.59087,166.68898,166.45395,166.41776,80.52048447,75.34559,80.50627,80.52357,80.50145,0.290441229,0.29604,0.292,0.29171,0.29172,1582.72,182.986,791.207,1597.72,208.626,1808.46,54.06689,45.76038,161.89289,11.81744,17.36645,45.5567,0.47788,0.4669,0.46498,0.4747,0.46646,140.41614,144.52644,116.33619,17
65,0.37126,0.19248,98.64622,0.79003,7.821874406,8.04941,7.83376,7.78892,7.79025,7.029545701,6.83266,7.11295,7.06117,7.06014,-0.9411,41.75681907,17.41081,42.28907,42.23202,42.04359,0.198402924,0.47584,0.19591,0.19617,0.19705,5.040248299,2.10157,5.10449,5.09761,5.07486,208.0361567,195.73973,208.25223,208.25014,208.20081,165.4273942,159.71956,166.71048,166.47663,166.44382,80.6191622,75.53165,80.60529,80.6226,80.60299,0.290256362,0.29575,0.2918,0.29151,0.29152,1596.11,185.405,798.15,1610.66,211.236,1819.89,54.26728,43.38622,159.56192,9.49748,14.99769,43.22948,0.47483,0.46546,0.46296,0.47277,0.46438,140.41043,144.56423,116.33244,17.1
60,0.33607,0.19248,98.68142,0.79003,7.823326397,8.05238,7.83526,7.7904,7.79164,7.0282361,6.83014,7.11159,7.05983,7.05888,-0.94689,41.74316172,17.35063,42.22706,42.17,41.99903,0.195533224,0.47043,0.19329,0.19355,0.19434,5.114220378,2.12574,5.17351,5.16651,5.14557,208.2584684,196.17745,208.47357,208.47162,208.4278,165.4561491,159.84761,166.72973,166.49708,166.46731,80.71686976,75.71766,80.70328,80.7206,80.70323,0.290071495,0.29545,0.29161,0.29132,0.29132,1610.02,187.93,805.397,1624.17,213.96,1831.76,54.47341,41.02686,157.23823,7.18769,12.63863,40.91268,0.47187,0.46398,0.46091,0.47082,0.46229,140.40168,144.5996,116.32555,17.2
55,0.30422,0.19248,98.71328,0.79002,7.824774574,8.05535,7.83675,7.79188,7.79304,7.026930404,6.82763,7.11024,7.05849,7.05761,-0.95269,41.72689062,17.29045,42.16183,42.10476,41.94975,0.192673714,0.46498,0.19069,0.19094,0.19165,5.190121568,2.15064,5.24422,5.23712,5.21784,208.4784218,196.61483,208.6924,208.69062,208.65171,165.4829877,159.97504,166.74695,166.51551,166.48846,80.8136922,75.90363,80.80033,80.81767,80.80229,0.289886628,0.29516,0.29141,0.29112,0.29112,1624.49,190.567,812.968,1638.28,216.806,1844.13,54.68569,38.682,154.922,4.88816,10.28935,38.60638,0.46897,0.46248,0.45885,0.46885,0.46018,140.38997,144.63265,116.31562,17.3
50,0.27538,0.19248,98.74213,0.79002,7.826218935,8.05832,7.83824,7.79335,7.79444,7.025628612,6.82511,7.10889,7.05716,7.05635,-0.95851,41.70799731,17.23026,42.09339,42.03632,41.89591,0.189823907,0.45949,0.18809,0.18834,0.18897,5.268040344,2.17631,5.31672,5.30951,5.29177,208.6962546,197.0519,208.90897,208.90737,208.87284,165.508105,160.10183,166.76233,166.53211,166.5075,80.90972109,76.08956,80.89653,80.9139,80.9003,0.289701761,0.29487,0.29121,0.29092,0.29093,1639.56,193.325,820.883,1653.04,219.781,1857.01,54.90461,36.35131,152.61338,2.599,7.94996,36.31068,0.46614,0.46093,0.45677,0.46686,0.45805,140.37536,144.66342,116.3027,17.4
45,0.24928,0.19247,98.76824,0.79001,7.827659481,8.06129,7.83972,7.79481,7.79584,7.02433072,6.82259,7.10755,7.05583,7.05508,-0.96433,41.68647405,17.17007,42.02175,41.96468,41.8376,0.186983312,0.45397,0.18549,0.18574,0.18631,5.348070836,2.20279,5.39108,5.38376,5.36746,208.9122223,197.48863,209.12355,209.12214,209.09153,165.5317096,160.228,166.77611,166.54711,166.52468,81.00505507,76.27545,80.992,81.00939,80.99738,0.289516894,0.29458,0.29101,0.29073,0.29073,1655.27,196.211,829.167,1668.48,222.894,1870.47,55.13058,34.03464,150.31257,0.3203,5.62055,34.02568,0.46334,0.45935,0.45466,0.46485,0.4559,140.35795,144.69202,116.28689,17.5
40,0.22565,0.19247,98.79187,0.79001,7.82909621,8.06426,7.8412,7.79628,7.79725,7.023036725,6.82008,7.1062,7.05451,7.05381,-0.97016,41.66231381,17.10987,41.94694,41.88985,41.77497,0.184151438,0.44841,0.1829,0.18315,0.18365,5.430313282,2.23012,5.46741,5.45997,5.445,209.1266,197.92504,209.33645,209.33524,209.30812,165.5540251,160.35355,166.78851,166.56075,166.54027,81.09980043,76.46129,81.08684,81.10426,81.09367,0.289332027,0.29428,0.29082,0.29053,0.29053,1671.68,199.234,837.844,1684.65,226.156,1884.53,55.36417,31.73174,148.01974,-1.94779,3.30125,31.75152,0.46058,0.45774,0.45253,0.46282,0.45372,140.33777,144.71849,116.26822,17.6
35,0.20426,0.19247,98.81326,0.79001,7.830529121,8.06724,7.84268,7.79774,7.79865,7.021746623,6.81756,7.10487,7.05318,7.05254,-0.97599,41.63551027,17.04967,41.86895,41.81186,41.7081,0.181327788,0.4428,0.18032,0.18056,0.18101,5.514874518,2.25833,5.54579,5.53823,5.52449,209.3396843,198.36113,209.54797,209.54697,209.52295,165.5752911,160.47847,166.79979,166.57327,166.55454,81.19407171,76.64709,81.18117,81.19863,81.1893,0.28914716,0.29399,0.29062,0.29034,0.29034,1688.85,202.404,846.942,1701.61,229.576,1899.26,55.60576,29.44248,145.73511,-4.20514,0.99219,29.48831,0.45785,0.45608,0.45037,0.46076,0.45151,140.31492,144.74292,116.2468,17.7
30,0.1849,0.19247,98.83263,0.79001,7.831958214,8.07022,7.84415,7.7992,7.80006,7.020460413,6.81504,7.10353,7.05187,7.05126,-0.98183,41.60605788,16.98947,41.7878,41.7307,41.62702,0.178511865,0.43716,0.17774,0.17798,0.17842,5.601868527,2.28747,5.62634,5.61865,5.60469,209.5517943,198.79689,209.75845,209.75766,209.73642,165.5957641,160.60278,166.81022,166.58495,166.56779,81.2879924,76.83285,81.27513,81.29263,81.28442,0.288962293,0.2937,0.29042,0.29014,0.29014,1706.82,205.731,856.491,1719.41,233.165,1914.7,55.85593,27.16673,143.45889,-6.4516,-1.30648,27.23623,0.45515,0.45437,0.44817,0.45866,0.44927,140.28946,144.76537,116.22266,17.8
25,0.16737,0.19247,98.85016,0.79,7.833383488,8.0732,7.84562,7.80065,7.80147,7.01917809,6.81253,7.1022,7.05055,7.04999,-0.98767,41.57395178,16.92926,41.70351,41.64641,41.552,0.175703167,0.43148,0.17516,0.1754,0.1758,5.691417042,2.31759,5.70915,5.70134,5.68841,209.763274,199.23232,209.96827,209.96769,209.94891,165.6157198,160.72647,166.8201,166.59608,166.58032,81.38169568,77.01857,81.36887,81.3864,81.37919,0.288777426,0.2934,0.29022,0.28994,0.28994,1725.67,209.227,866.525,1738.12,236.937,1930.91,56.1153,24.90449,141.19131,-8.687,-3.59459,24.99542,0.45245,0.45262,0.44594,0.45653,0.447,140.26144,144.7859,116.19589,17.9
