T (C),Phases vol%-AUSTENITE-50.0(C/s),Phases vol%-MARTENSITE-50.0(C/s),Phases vol%-BAINITE-50.0(C/s),Density (g/(cm)^3)-BAINITE_PEARLITE-50.0(C/s),Density (g/(cm)^3)-AUSTENITE-50.0(C/s),Density (g/(cm)^3)-MARTENSITE-50.0(C/s),Density (g/(cm)^3)-TOTAL-50.0(C/s),Molar volume (cm^3)-BAINITE_PEARLITE-50.0(C/s),Molar volume (cm^3)-AUSTENITE-50.0(C/s),Molar volume (cm^3)-MARTENSITE-50.0(C/s),Molar volume (cm^3)-TOTAL-50.0(C/s),Linear expansion (%)-  -50.0(C/s),Thermal conductivity (W/(m*K))-BAINITE_PEARLITE-50.0(C/s),Thermal conductivity (W/(m*K))-AUSTENITE-50.0(C/s),Thermal conductivity (W/(m*K))-MARTENSITE-50.0(C/s),Thermal conductivity (W/(m*K))-TOTAL-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-BAINITE_PEARLITE-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-AUSTENITE-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-MARTENSITE-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-TOTAL-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-BAINITE_PEARLITE-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-AUSTENITE-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-MARTENSITE-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-TOTAL-50.0(C/s),Young's modulus (GPa)-BAINITE_PEARLITE-50.0(C/s),Young's modulus (GPa)-AUSTENITE-50.0(C/s),Young's modulus (GPa)-MARTENSITE-50.0(C/s),Young's modulus (GPa)-TOTAL-50.0(C/s),Bulk modulus (GPa)-BAINITE_PEARLITE-50.0(C/s),Bulk modulus (GPa)-AUSTENITE-50.0(C/s),Bulk modulus (GPa)-MARTENSITE-50.0(C/s),Bulk modulus (GPa)-TOTAL-50.0(C/s),Shear modulus(GPa)-BAINITE_PEARLITE-50.0(C/s),Shear modulus(GPa)-AUSTENITE-50.0(C/s),Shear modulus(GPa)-MARTENSITE-50.0(C/s),Shear modulus(GPa)-TOTAL-50.0(C/s),Poisson's ratio-BAINITE_PEARLITE-50.0(C/s),Poisson's ratio-AUSTENITE-50.0(C/s),Poisson's ratio-MARTENSITE-50.0(C/s),Poisson's ratio-TOTAL-50.0(C/s),Yield Stress (MPa)-TOTAL-50.0(C/s),Yield Stress (MPa)-BAINITE-50.0(C/s),Yield Stress (MPa)-MARTENSITE-50.0(C/s),Yield Stress (MPa)-AUSTENITE-50.0(C/s),Tensile Stress (MPa)-TOTAL-50.0(C/s),Hardness (HRC)-TOTAL-50.0(C/s),Enthalpy (J/g)-TOTAL-50.0(C/s),Enthalpy (J/g)-AUSTENITE-50.0(C/s),Enthalpy (J/g)-FERRITE-50.0(C/s),Enthalpy (J/g)-BAINITE_PEARLITE-50.0(C/s),Enthalpy (J/g)-MARTENSITE-50.0(C/s),Specific heat (J/(g K))-TOTAL-50.0(C/s),Specific heat (J/(g K))-AUSTENITE-50.0(C/s),Specific heat (J/(g K))-FERRITE-50.0(C/s),Specific heat (J/(g K))-BAINITE_PEARLITE-50.0(C/s),Specific heat (J/(g K))-MARTENSITE-50.0(C/s),Latent heat (J/g)-FERRITE-50.0(C/s),Latent heat (J/g)-BAINITE_PEARLITE-50.0(C/s),Latent heat (J/g)-MARTENSITE-50.0(C/s),TIME(s)-Cooling_50.0(C/s)
920,100, , , ,7.54265, ,7.54265, ,7.21661, ,7.21661,0, ,27.5509, ,27.5509, ,1.06102, ,1.06102, ,0.94249, ,0.94249, ,117.85777, ,117.85777, ,126.19544, ,126.19544, ,43.83465, ,43.83465, ,0.34434, ,0.34434,172.276, , ,172.276,228.681,-50.2046,639.27413,639.27413, ,614.513, ,0.61702,0.61702, ,0.78272, , , , ,0
915,100, , , ,7.54523, ,7.54523, ,7.21415, ,7.21415,-0.0113971, ,27.49078, ,27.49078, ,1.05889, ,1.05889, ,0.94439, ,0.94439, ,118.34786, ,118.34786, ,126.48548, ,126.48548, ,44.02639, ,44.02639, ,0.34406, ,0.34406,172.416, , ,172.416,229.688,-49.92582,636.17768,636.17806, ,610.59776, ,0.61929,0.61751, ,0.78297, , ,25.5803,-23.07687,0.1
910,100, , , ,7.54781, ,7.54781, ,7.21168, ,7.21168,-0.0227951, ,27.43074, ,27.43074, ,1.05674, ,1.05674, ,0.94631, ,0.94631, ,118.83764, ,118.83764, ,126.77427, ,126.77427, ,44.21809, ,44.21809, ,0.34377, ,0.34377,172.555, , ,172.555,230.695,-49.64904,633.08943,633.08981, ,606.68185, ,0.61765,0.61701, ,0.78324, , ,26.40796,-22.50463,0.2
905,100, , , ,7.55039, ,7.55039, ,7.20921, ,7.20921,-0.0341868, ,27.37071, ,27.37071, ,1.05458, ,1.05458, ,0.94824, ,0.94824, ,119.3271, ,119.3271, ,127.06163, ,127.06163, ,44.40975, ,44.40975, ,0.34348, ,0.34348,172.696, , ,172.696,231.704,-49.37387,630.00511,630.00549, ,602.76448, ,0.61686,0.61633, ,0.78364, , ,27.24101,-21.91949,0.3
900,100, , , ,7.55298, ,7.55298, ,7.20675, ,7.20675,-0.0455752, ,27.31067, ,27.31067, ,1.05242, ,1.05242, ,0.95019, ,0.95019, ,119.81623, ,119.81623, ,127.34758, ,127.34758, ,44.60137, ,44.60137, ,0.34319, ,0.34319,172.839, , ,172.839,232.713,-49.1002,626.92471,626.92508, ,598.84486, ,0.61608,0.6156, ,0.78418, , ,28.08022,-21.32097,0.4
895,100, , , ,7.55556, ,7.55556, ,7.20428, ,7.20428,-0.0569611, ,27.25063, ,27.25063, ,1.05024, ,1.05024, ,0.95216, ,0.95216, ,120.30503, ,120.30503, ,127.63214, ,127.63214, ,44.79295, ,44.79295, ,0.3429, ,0.3429,172.982, , ,172.982,233.724,-48.82801,623.8482,623.84858, ,594.92217, ,0.6153,0.61484, ,0.78489, , ,28.92641,-20.70856,0.5
890,100, , , ,7.55815, ,7.55815, ,7.20182, ,7.20182,-0.0683451, ,27.19059, ,27.19059, ,1.04805, ,1.04805, ,0.95415, ,0.95415, ,120.79352, ,120.79352, ,127.91531, ,127.91531, ,44.9845, ,44.9845, ,0.34261, ,0.34261,173.127, , ,173.127,234.737,-48.55739,620.7756,620.77597, ,590.99556, ,0.61452,0.61408, ,0.78577, , ,29.78041,-20.08171,0.6
885,100, , , ,7.56073, ,7.56073, ,7.19935, ,7.19935,-0.0797276, ,27.13055, ,27.13055, ,1.04586, ,1.04586, ,0.95615, ,0.95615, ,121.28168, ,121.28168, ,128.1971, ,128.1971, ,45.17601, ,45.17601, ,0.34232, ,0.34232,173.274, , ,173.274,235.75,-48.28824,617.70689,617.70726, ,587.06414, ,0.61374,0.61331, ,0.78648, , ,30.64312,-19.43985,0.7
880,100, , , ,7.56332, ,7.56332, ,7.19689, ,7.19689,-0.0911077, ,27.07051, ,27.07051, ,1.04365, ,1.04365, ,0.95817, ,0.95817, ,121.76952, ,121.76952, ,128.47751, ,128.47751, ,45.36748, ,45.36748, ,0.34204, ,0.34204,173.422, , ,173.422,236.764,-48.02053,614.64209,614.64246, ,583.12701, ,0.61296,0.61256, ,0.78769, , ,31.51545,-18.78235,0.8
875,100, , , ,7.56591, ,7.56591, ,7.19443, ,7.19443,-0.10249, ,27.01047, ,27.01047, ,1.04144, ,1.04144, ,0.96021, ,0.96021, ,122.25704, ,122.25704, ,128.75657, ,128.75657, ,45.55892, ,45.55892, ,0.34175, ,0.34175,173.571, , ,173.571,237.78,-47.75434,611.58118,611.58154, ,579.1832, ,0.61218,0.61179, ,0.78913, , ,32.39834,-18.10857,0.9
870,100, , , ,7.5685, ,7.5685, ,7.19196, ,7.19196,-0.11386, ,26.95043, ,26.95043, ,1.03921, ,1.03921, ,0.96227, ,0.96227, ,122.74423, ,122.74423, ,129.03427, ,129.03427, ,45.75031, ,45.75031, ,0.34146, ,0.34146,173.722, , ,173.722,238.796,-47.48958,608.52416,608.52452, ,575.23172, ,0.6114,0.61101, ,0.79088, , ,33.2928,-17.41782,1
865,100, , , ,7.5711, ,7.5711, ,7.1895, ,7.1895,-0.12524, ,26.89039, ,26.89039, ,1.03698, ,1.03698, ,0.96434, ,0.96434, ,123.2311, ,123.2311, ,129.31062, ,129.31062, ,45.94167, ,45.94167, ,0.34117, ,0.34117,173.874, , ,173.874,239.814,-47.22623,605.47103,605.4714, ,571.27148, ,0.61063,0.61023, ,0.79275, , ,34.19992,-16.70936,1.1
860,100, , , ,7.57369, ,7.57369, ,7.18704, ,7.18704,-0.13662, ,26.83035, ,26.83035, ,1.03473, ,1.03473, ,0.96644, ,0.96644, ,123.71766, ,123.71766, ,129.58563, ,129.58563, ,46.13299, ,46.13299, ,0.34088, ,0.34088,174.028, , ,174.028,240.832,-46.96446,602.4218,602.42216, ,567.30138, ,0.60985,0.60945, ,0.79484, , ,35.12078,-15.98242,1.2
855,100, , , ,7.57629, ,7.57629, ,7.18457, ,7.18457,-0.14799, ,26.77031, ,26.77031, ,1.03248, ,1.03248, ,0.96855, ,0.96855, ,124.20389, ,124.20389, ,129.85931, ,129.85931, ,46.32428, ,46.32428, ,0.34059, ,0.34059,174.184, , ,174.184,241.851,-46.70398,599.37646,599.37682, ,563.32027, ,0.60907,0.60867, ,0.79713, , ,36.05655,-15.23615,1.3
850,100, , , ,7.57888, ,7.57888, ,7.18211, ,7.18211,-0.15936, ,26.71027, ,26.71027, ,1.03021, ,1.03021, ,0.97068, ,0.97068, ,124.6898, ,124.6898, ,130.13167, ,130.13167, ,46.51552, ,46.51552, ,0.3403, ,0.3403,174.341, , ,174.341,242.871,-46.44505,596.33501,596.33537, ,559.32689, ,0.60829,0.60789, ,0.79972, , ,37.00848,-14.46967,1.4
845,100, , , ,7.58148, ,7.58148, ,7.17965, ,7.17965,-0.17074, ,26.65022, ,26.65022, ,1.02793, ,1.02793, ,0.97282, ,0.97282, ,125.17538, ,125.17538, ,130.4027, ,130.4027, ,46.70673, ,46.70673, ,0.34001, ,0.34001,174.499, , ,174.499,243.891,-46.18748,593.29746,593.29782, ,555.31994, ,0.60751,0.60711, ,0.80257, , ,37.97788,-13.68202,1.5
840,100, , , ,7.58408, ,7.58408, ,7.17719, ,7.17719,-0.18211, ,26.59018, ,26.59018, ,1.02565, ,1.02565, ,0.97499, ,0.97499, ,125.66065, ,125.66065, ,130.67243, ,130.67243, ,46.8979, ,46.8979, ,0.33973, ,0.33973,174.66, , ,174.66,244.912,-45.93135,590.2638,590.26416, ,551.29803, ,0.60673,0.60633, ,0.80572, , ,38.96613,-12.8722,1.6
835,100, , , ,7.58668, ,7.58668, ,7.17473, ,7.17473,-0.19348, ,26.53014, ,26.53014, ,1.02335, ,1.02335, ,0.97718, ,0.97718, ,126.14559, ,126.14559, ,130.94085, ,130.94085, ,47.08904, ,47.08904, ,0.33944, ,0.33944,174.822, , ,174.822,245.934,-45.67664,587.23404,587.23439, ,547.25967, ,0.60595,0.60556, ,0.80917, , ,39.97472,-12.0391,1.7
830,100, , , ,7.58929, ,7.58929, ,7.17227, ,7.17227,-0.20485, ,26.47009, ,26.47009, ,1.02105, ,1.02105, ,0.97939, ,0.97939, ,126.63021, ,126.63021, ,131.20797, ,131.20797, ,47.28013, ,47.28013, ,0.33915, ,0.33915,174.985, , ,174.985,246.956,-45.42326,584.20817,584.20852, ,543.20328, ,0.60517,0.60478, ,0.81295, , ,41.00524,-11.18155,1.8
825,100, , , ,7.59189, ,7.59189, ,7.1698, ,7.1698,-0.21621, ,26.41005, ,26.41005, ,1.01873, ,1.01873, ,0.98162, ,0.98162, ,127.11451, ,127.11451, ,131.47381, ,131.47381, ,47.47119, ,47.47119, ,0.33886, ,0.33886,175.15, , ,175.15,247.979,-45.17136,581.18619,581.18654, ,539.12717, ,0.6044,0.604, ,0.81708, , ,42.05937,-10.2983,1.9
820,100, , , ,7.5945, ,7.5945, ,7.16734, ,7.16734,-0.22758, ,26.35, ,26.35, ,1.0164, ,1.0164, ,0.98386, ,0.98386, ,127.59849, ,127.59849, ,131.73836, ,131.73836, ,47.66221, ,47.66221, ,0.33857, ,0.33857,175.317, , ,175.317,249.002,-44.92077,578.16811,578.16846, ,535.02953, ,0.60362,0.60322, ,0.82158, , ,43.13893,-9.38798,2
815,100, , , ,7.59711, ,7.59711, ,7.16488, ,7.16488,-0.23895, ,26.28996, ,26.28996, ,1.01406, ,1.01406, ,0.98613, ,0.98613, ,128.08215, ,128.08215, ,132.00164, ,132.00164, ,47.85319, ,47.85319, ,0.33828, ,0.33828,175.486, , ,175.486,250.025,-44.67155,575.15393,575.15427, ,530.90839, ,0.60284,0.60244, ,0.82649, , ,44.24588,-8.44914,2.1
810,100, , , ,7.59972, ,7.59972, ,7.16242, ,7.16242,-0.25031, ,26.22991, ,26.22991, ,1.01171, ,1.01171, ,0.98842, ,0.98842, ,128.56549, ,128.56549, ,132.26364, ,132.26364, ,48.04414, ,48.04414, ,0.33799, ,0.33799,175.657, , ,175.657,251.049,-44.42369,572.14364,572.14398, ,526.76167, ,0.60206,0.60166, ,0.83184, , ,45.38231,-7.48018,2.2
