T (C),Phases vol%-AUSTENITE-1.0(C/s),Phases vol%-FERRITE-1.0(C/s),Phases vol%-BAINITE-1.0(C/s),Phases vol%-PEARLITE-1.0(C/s),Density (g/(cm)^3)-BAINITE_PEARLITE-1.0(C/s),Density (g/(cm)^3)-AUSTENITE-1.0(C/s),Density (g/(cm)^3)-FERRITE-1.0(C/s),Density (g/(cm)^3)-TOTAL-1.0(C/s),Molar volume (cm^3)-BAINITE_PEARLITE-1.0(C/s),Molar volume (cm^3)-AUSTENITE-1.0(C/s),Molar volume (cm^3)-FERRITE-1.0(C/s),Molar volume (cm^3)-TOTAL-1.0(C/s),Linear expansion (%)-  -1.0(C/s),Thermal conductivity (W/(m*K))-BAINITE_PEARLITE-1.0(C/s),Thermal conductivity (W/(m*K))-AUSTENITE-1.0(C/s),Thermal conductivity (W/(m*K))-FERRITE-1.0(C/s),Thermal conductivity (W/(m*K))-TOTAL-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-BAINITE_PEARLITE-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-AUSTENITE-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-FERRITE-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-TOTAL-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-BAINITE_PEARLITE-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-AUSTENITE-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-FERRITE-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-TOTAL-1.0(C/s),Young's modulus (GPa)-BAINITE_PEARLITE-1.0(C/s),Young's modulus (GPa)-AUSTENITE-1.0(C/s),Young's modulus (GPa)-FERRITE-1.0(C/s),Young's modulus (GPa)-TOTAL-1.0(C/s),Bulk modulus (GPa)-BAINITE_PEARLITE-1.0(C/s),Bulk modulus (GPa)-AUSTENITE-1.0(C/s),Bulk modulus (GPa)-FERRITE-1.0(C/s),Bulk modulus (GPa)-TOTAL-1.0(C/s),Shear modulus(GPa)-BAINITE_PEARLITE-1.0(C/s),Shear modulus(GPa)-AUSTENITE-1.0(C/s),Shear modulus(GPa)-FERRITE-1.0(C/s),Shear modulus(GPa)-TOTAL-1.0(C/s),Poisson's ratio-BAINITE_PEARLITE-1.0(C/s),Poisson's ratio-AUSTENITE-1.0(C/s),Poisson's ratio-FERRITE-1.0(C/s),Poisson's ratio-TOTAL-1.0(C/s),Yield Stress (MPa)-TOTAL-1.0(C/s),Yield Stress (MPa)-FERRITE-1.0(C/s),Yield Stress (MPa)-PEARLITE-1.0(C/s),Yield Stress (MPa)-BAINITE-1.0(C/s),Yield Stress (MPa)-AUSTENITE-1.0(C/s),Tensile Stress (MPa)-TOTAL-1.0(C/s),Hardness (HRC)-TOTAL-1.0(C/s),Enthalpy (J/g)-TOTAL-1.0(C/s),Enthalpy (J/g)-AUSTENITE-1.0(C/s),Enthalpy (J/g)-FERRITE-1.0(C/s),Enthalpy (J/g)-BAINITE_PEARLITE-1.0(C/s),Enthalpy (J/g)-MARTENSITE-1.0(C/s),Specific heat (J/(g K))-TOTAL-1.0(C/s),Specific heat (J/(g K))-AUSTENITE-1.0(C/s),Specific heat (J/(g K))-FERRITE-1.0(C/s),Specific heat (J/(g K))-BAINITE_PEARLITE-1.0(C/s),Specific heat (J/(g K))-MARTENSITE-1.0(C/s),Latent heat (J/g)-FERRITE-1.0(C/s),Latent heat (J/g)-BAINITE_PEARLITE-1.0(C/s),Latent heat (J/g)-MARTENSITE-1.0(C/s),TIME(s)-Cooling_1.0(C/s)
260, ,29.32582,69.38345,1.29693,7.758696007, ,7.77258,7.76449,7.049838205, ,7.16894,7.08435,-0.83001,38.92639208, ,42.23526,40.26933,0.335560896, ,0.30927,0.32437,2.980085023, ,3.2334,3.0829,196.0756204, ,196.25682,196.29373,160.9918698, ,163.13419,161.81167,75.61079485, ,75.51282,75.6246,0.296666553, ,0.29949,0.29782,423.936,133.291,416.884,544.883, ,649.567,11.02876,114.67083, ,107.38009,117.68251, ,0.54991, ,0.54275,0.55124, ,143.74583,142.43592,104.84102,660
255, ,29.32571,69.38356,1.29693,7.760280629, ,7.77422,7.76609,7.048392522, ,7.16743,7.08289,-0.83673,38.9940852, ,42.29306,40.33312,0.331836865, ,0.30595,0.32082,3.013528949, ,3.26848,3.11701,196.4662727, ,196.66154,196.68936,161.1677222, ,163.30998,161.98791,75.77178673, ,75.68002,75.78794,0.296486723, ,0.2993,0.29763,425.426,134.016,418.355,546.69, ,651.44,11.17887,111.9321, ,104.67192,114.9315, ,0.54775, ,0.54048,0.54913, ,143.91479,142.63896,105.02419,665
250, ,29.32559,69.38367,1.29693,7.761861382, ,7.77585,7.7677,7.046950908, ,7.16592,7.08143,-0.84343,39.06021253, ,42.34822,40.39492,0.328138896, ,0.30266,0.3173,3.047489992, ,3.30402,3.15162,196.8520258, ,197.0609,197.07988,161.3391974, ,163.48099,162.15962,75.93093926, ,75.84522,75.94937,0.296306894, ,0.2991,0.29744,426.952,134.759,419.863,548.543, ,653.341,11.33058,109.20409, ,101.97507,112.19097, ,0.5456, ,0.53822,0.54704, ,144.07712,142.83623,105.20045,670
245, ,29.32547,69.38379,1.29694,7.763438265, ,7.77748,7.76929,7.045513359, ,7.16442,7.07997,-0.85011,39.12474458, ,42.4007,40.4547,0.324466655, ,0.2994,0.3138,3.081980797, ,3.34004,3.18675,197.2328746, ,197.45491,197.4653,161.5063036, ,163.64721,162.32682,76.08824953, ,76.0084,76.10888,0.296127064, ,0.2989,0.29726,428.517,135.521,421.408,550.442, ,655.272,11.48461,106.48672, ,99.28943,109.46084, ,0.54347, ,0.53599,0.54497, ,144.23295,143.02784,105.36993,675
240, ,29.32536,69.3839,1.29694,7.765011278, ,7.77911,7.77089,7.044079871, ,7.16292,7.07852,-0.85677,39.18765218, ,42.45046,40.51243,0.320819807, ,0.29616,0.31033,3.117014532, ,3.37654,3.22239,197.6088152, ,197.84354,197.84562,161.669051, ,163.80867,162.48952,76.24371531, ,76.16957,76.26646,0.295947234, ,0.2987,0.29707,430.12,136.301,422.992,552.388, ,657.234,11.64045,103.77989, ,96.6149,106.74102, ,0.54137, ,0.53378,0.54292, ,144.38237,143.21391,105.53274,680
235, ,29.32524,69.38401,1.29694,7.766580423, ,7.78073,7.77248,7.04265044, ,7.16143,7.07707,-0.86342,39.24890659, ,42.49748,40.56806,0.317198008, ,0.29295,0.30688,3.152604915, ,3.41354,3.25856,197.9798459, ,198.22681,198.22082,161.8274506, ,163.96537,162.64773,76.39733504, ,76.32871,76.42212,0.295767405, ,0.29851,0.29688,431.765,137.102,424.616,554.385, ,659.229,11.79854,101.08353, ,93.9514,104.03143, ,0.53927, ,0.53158,0.54088, ,144.52551,143.39454,105.689,685
230, ,29.32512,69.38413,1.29694,7.768145699, ,7.78235,7.77406,7.041225063, ,7.15994,7.07563,-0.87005,39.30847945, ,42.54171,40.62158,0.313600912, ,0.28977,0.30346,3.188766238, ,3.45105,3.29529,198.3459667, ,198.60471,198.59091,161.9815154, ,164.11733,162.80145,76.54910788, ,76.48584,76.57585,0.295587575, ,0.29831,0.29669,433.453,137.923,426.283,556.433, ,661.259,11.9591,98.39755, ,91.29883,101.33198, ,0.5372, ,0.52941,0.53886, ,144.6625,143.56987,105.83885,690
225, ,29.325,69.38424,1.29695,7.769707105, ,7.78397,7.77565,7.039803734, ,7.15845,7.07419,-0.87665,39.36634279, ,42.58313,40.67295,0.310028165, ,0.28661,0.30007,3.225513403, ,3.48908,3.33257,198.7071796, ,198.97725,198.9559,162.1312597, ,164.26457,162.95071,76.69903377, ,76.64096,76.72766,0.295407746, ,0.29811,0.29651,435.185,138.766,427.993,558.534, ,663.325,12.12186,95.72186, ,88.6571,98.6426, ,0.53514, ,0.52725,0.53686, ,144.79347,143.74,105.98241,695
220, ,29.32488,69.38436,1.29695,7.771264643, ,7.78558,7.77723,7.03838645, ,7.15697,7.07275,-0.88324,39.42246906, ,42.6217,40.72214,0.306479409, ,0.28347,0.2967,3.262861948, ,3.52765,3.37043,199.0634888, ,199.34442,199.31579,162.2766996, ,164.40709,163.09553,76.84711344, ,76.79405,76.87754,0.295227916, ,0.29792,0.29632,436.963,139.631,429.748,560.692, ,665.43,12.28701,93.05638, ,86.02613,95.9632, ,0.5331, ,0.5251,0.53487, ,144.91849,143.90504,106.11977,700
215, ,29.32476,69.38447,1.29695,7.772818312, ,7.78719,7.7788,7.036973207, ,7.15549,7.07132,-0.88981,39.47683112, ,42.6574,40.76912,0.302954281, ,0.28037,0.29335,3.300828084, ,3.56677,3.40888,199.4149004, ,199.70624,199.67058,162.4178528, ,164.54493,163.23591,76.99334847, ,76.94512,77.0255,0.295048086, ,0.29772,0.29613,438.788,140.519,431.551,562.907, ,667.575,12.455,90.40105, ,83.40585,93.29372, ,0.53107, ,0.52297,0.53289, ,145.03772,144.0651,106.25107,705
210, ,29.32464,69.38459,1.29695,7.774368113, ,7.7888,7.78037,7.035564001, ,7.15402,7.06989,-0.89637,39.52940227, ,42.69019,40.81387,0.299452416, ,0.27728,0.29003,3.339428729, ,3.60645,3.44794,199.761423, ,200.06272,200.02028,162.5547389, ,164.6781,163.37188,77.13774132, ,77.09419,77.17154,0.294868257, ,0.29752,0.29595,440.663,141.432,433.403,565.183, ,669.763,12.62555,87.75578, ,80.79616,90.63408, ,0.52905, ,0.52086,0.53093, ,145.15124,144.22029,106.37642,710
205, ,29.32452,69.38471,1.29695,7.775914045, ,7.7904,7.78194,7.034158828, ,7.15255,7.06847,-0.9029,39.58015624, ,42.72005,40.85635,0.29597344, ,0.27422,0.28673,3.378681546, ,3.64671,3.48762,200.1030677, ,200.41386,200.36491,162.6873794, ,164.80662,163.50346,77.28029537, ,77.24124,77.31567,0.294688427, ,0.29732,0.29576,442.59,142.369,435.306,567.521, ,671.995,12.79909,85.1205, ,78.19699,87.98422, ,0.52706, ,0.51876,0.52898, ,145.25919,144.37072,106.49594,715
200, ,29.3244,69.38482,1.29696,7.777456109, ,7.792,7.7835,7.032757684, ,7.15108,7.06705,-0.90942,39.6290672, ,42.74695,40.89654,0.292516979, ,0.27118,0.28345,3.418604981, ,3.68757,3.52794,200.4398479, ,200.75969,200.70448,162.815798, ,164.93053,163.63068,77.42101501, ,77.38629,77.45788,0.294508597, ,0.29713,0.29557,444.571,143.333,437.262,569.925, ,674.275,12.97557,82.49515, ,75.60828,85.34406, ,0.52507, ,0.51668,0.52705, ,145.36165,144.5165,106.60973,720
195, ,29.32427,69.38494,1.29696,7.778994306, ,7.79359,7.78506,7.031360565, ,7.14962,7.06563,-0.91591,39.67610978, ,42.77086,40.93441,0.289082651, ,0.26817,0.2802,3.459218311, ,3.72904,3.56892,200.77178, ,201.10022,201.03901,162.9400203, ,165.04984,163.75356,77.55990565, ,77.52934,77.59819,0.294328768, ,0.29693,0.29538,446.607,144.324,439.273,572.397, ,676.603,13.15518,79.87966, ,73.02994,82.71354, ,0.5231, ,0.51461,0.52512, ,145.45874,144.65774,106.71791,725
190, ,29.32415,69.38506,1.29696,7.780528635, ,7.79518,7.78662,7.029967466, ,7.14816,7.06422,-0.92239,39.72125905, ,42.79177,40.96993,0.285670074, ,0.26517,0.27696,3.500541681, ,3.77114,3.61058,201.0988829, ,201.43546,201.36851,163.0600739, ,165.1646,163.87213,77.6969738, ,77.67039,77.7366,0.294148938, ,0.29673,0.2952,448.702,145.344,441.342,574.94, ,678.984,13.33786,77.27398, ,70.46192,80.09261, ,0.52114, ,0.51256,0.52321, ,145.55059,144.79453,106.82058,730
185, ,29.32403,69.38518,1.29696,7.782059097, ,7.79677,7.78817,7.028578384, ,7.1467,7.06281,-0.92885,39.76449058, ,42.80964,41.00308,0.282278858, ,0.2622,0.27375,3.542596163, ,3.81389,3.65294,201.4211786, ,201.76546,201.69302,163.1759892, ,165.27483,163.98642,77.83222711, ,77.80947,77.87313,0.293969108, ,0.29654,0.29501,450.858,146.393,443.471,577.556, ,681.42,13.52427,74.67803, ,67.90415,77.48121, ,0.51919, ,0.51051,0.52131, ,145.63725,144.92697,106.91785,735
180, ,29.3239,69.3853,1.29697,7.783585691, ,7.79835,7.78972,7.027193315, ,7.14525,7.06141,-0.9353,39.8057804, ,42.82446,41.03384,0.278908613, ,0.25925,0.27056,3.585403797, ,3.8573,3.69602,201.7386924, ,202.09022,202.01256,163.2877988, ,165.38056,164.09646,77.96567448, ,77.94657,78.00777,0.293789279, ,0.29634,0.29482,453.078,147.473,445.663,580.25, ,683.913,13.71411,72.09177, ,65.35657,74.87928, ,0.51725, ,0.50848,0.51942, ,145.71888,145.05518,107.00984,740
175, ,29.32378,69.38542,1.29697,7.78510842, ,7.79993,7.79127,7.025812255, ,7.1438,7.06001,-0.94172,39.84510502, ,42.8362,41.06218,0.275558942, ,0.25632,0.26739,3.628987654, ,3.90141,3.73984,202.0514527, ,202.40979,202.32715,163.395538, ,165.48185,164.20229,78.09732605, ,78.0817,78.14054,0.293609449, ,0.29614,0.29464,455.364,148.586,447.92,583.024, ,686.467,13.90753,69.51514, ,62.81913,72.28677, ,0.51533, ,0.50646,0.51754, ,145.79557,145.17926,107.09664,745
170, ,29.32365,69.38554,1.29697,7.786627281, ,7.80151,7.79281,7.024435199, ,7.14236,7.05861,-0.94813,39.88244144, ,42.84485,41.08808,0.272229448, ,0.25341,0.26424,3.673371889, ,3.94622,3.78442,202.3594915, ,202.7242,202.63683,163.4992446, ,165.57872,164.30395,78.22719336, ,78.21489,78.27145,0.29342962, ,0.29594,0.29445,457.719,149.732,450.246,585.882, ,689.085,14.10495,66.9481, ,60.29177,69.70364, ,0.51341, ,0.50445,0.51567, ,145.8674,145.29929,107.17836,750
165, ,29.32353,69.38566,1.29697,7.788142277, ,7.80308,7.79435,7.023062145, ,7.14092,7.05722,-0.95451,39.91776716, ,42.85038,41.11151,0.268919726, ,0.25052,0.26111,3.718581807, ,3.99177,3.82979,202.6628446, ,203.03348,202.94165,163.5989595, ,165.67123,164.40148,78.35528937, ,78.34614,78.40052,0.29324979, ,0.29575,0.29426,460.146,150.913,452.644,588.828, ,691.771,14.3065,64.39059, ,57.77444,67.12984, ,0.5115, ,0.50245,0.51381, ,145.93448,145.41538,107.25509,755
160, ,29.3234,69.38578,1.29697,7.789653406, ,7.80465,7.79588,7.021693087, ,7.13949,7.05583,-0.96088,39.95106019, ,42.85278,41.13246,0.265629371, ,0.24764,0.258,3.764643929, ,4.03808,3.87597,202.9615515, ,203.33769,203.24163,163.6947265, ,165.75941,164.49492,78.48162856, ,78.47547,78.52776,0.29306996, ,0.29555,0.29408,462.65,152.131,455.116,591.866, ,694.527,14.51234,61.84258, ,55.26709,64.56533, ,0.5096, ,0.50045,0.51196, ,145.99692,145.52763,107.32695,760
155, ,29.32327,69.38591,1.29698,7.79116067, ,7.80621,7.79741,7.020328022, ,7.13805,7.05444,-0.96724,39.98229904, ,42.85203,41.1509,0.262357975, ,0.24479,0.25491,3.811586063, ,4.08516,3.92299,203.255656, ,203.63686,203.53683,163.7865929, ,165.84333,164.58432,78.60622703, ,78.6029,78.65319,0.292890131, ,0.29535,0.29389,465.232,153.388,457.666,595.001, ,697.358,14.72262,59.30402, ,52.76969,62.01007, ,0.50771, ,0.49847,0.51011, ,146.0548,145.63614,107.39403,765
150, ,29.32315,69.38603,1.29698,7.79266407, ,7.80778,7.79894,7.018966945, ,7.13663,7.05306,-0.97357,40.01146274, ,42.84812,41.16681,0.259105124, ,0.24195,0.25183,3.859437382, ,4.13306,3.97088,203.5452064, ,203.93106,203.82729,163.874609, ,165.92304,164.66974,78.72910258, ,78.72844,78.77682,0.292710301, ,0.29515,0.2937,467.898,154.685,460.298,598.235, ,700.267,14.93768,56.77489, ,50.2822,59.46404, ,0.50583, ,0.49649,0.50827, ,146.10823,145.74099,107.45642,770
145, ,29.32302,69.38615,1.29698,7.794163604, ,7.80933,7.80046,7.017609853, ,7.1352,7.05169,-0.97988,40.03853085, ,42.84103,41.18018,0.255870402, ,0.23913,0.24878,3.908228505, ,4.18179,4.01967,203.8302554, ,204.22033,204.11307,163.9588288, ,165.99859,164.75123,78.85027482, ,78.85212,78.89868,0.292530471, ,0.29496,0.29351,470.65,156.025,463.016,601.576, ,703.259,15.15744,54.25515, ,47.80458,56.92719, ,0.50395, ,0.49452,0.50643, ,146.15731,145.84229,107.51423,775
140, ,29.32289,69.38628,1.29698,7.795659275, ,7.81089,7.80198,7.016256742, ,7.13378,7.05032,-0.98618,40.06348346, ,42.83076,41.19098,0.252653392, ,0.23633,0.24574,3.957991584, ,4.23138,4.06938,204.1108609, ,204.50475,204.39424,164.0393105, ,166.07006,164.82885,78.9697653, ,78.97397,79.01879,0.292350642, ,0.29476,0.29333,473.494,157.408,465.825,605.027, ,706.339,15.38245,51.74477, ,45.33681,54.3995, ,0.50208, ,0.49255,0.5046, ,146.2021,145.94013,107.56755,780
135, ,29.32276,69.3864,1.29699,7.797151082, ,7.81244,7.80349,7.014907607, ,7.13237,7.04895,-0.99246,40.0863012, ,42.81728,41.1992,0.249453671, ,0.23354,0.24272,4.008760404, ,4.28187,4.12005,204.3870857, ,204.78438,204.67085,164.1161155, ,166.1375,164.90266,79.08759756, ,79.094,79.13718,0.292170812, ,0.29456,0.29314,476.433,158.839,468.727,608.594, ,709.511,15.61261,49.24374, ,42.87885,51.88096, ,0.50021, ,0.49059,0.50278, ,146.24274,146.03459,107.61647,785
130, ,29.32263,69.38652,1.29699,7.798639026, ,7.81399,7.805,7.013562444, ,7.13095,7.04758,-0.99872,40.1069652, ,42.80059,41.20481,0.246270815, ,0.23077,0.23971,4.060570477, ,4.33328,4.17172,204.6589986, ,205.0593,204.94298,164.1893104, ,166.20099,164.97273,79.20379737, ,79.21224,79.25386,0.291990982, ,0.29437,0.29295,479.473,160.318,471.729,612.283, ,712.78,15.84845,46.75203, ,40.4307,49.37155, ,0.49834, ,0.48863,0.50095, ,146.27928,146.12577,107.66109,790
125, ,29.3225,69.38665,1.29699,7.800123106, ,7.81553,7.80651,7.01222125, ,7.12955,7.04622,-1.00496,40.1254572, ,42.78068,41.20781,0.243104395, ,0.22802,0.23672,4.113459157, ,4.38566,4.22442,204.9266741, ,205.32958,205.21071,164.2589658, ,166.26061,165.03913,79.31839274, ,79.32874,79.36888,0.291811153, ,0.29417,0.29277,482.618,161.849,474.835,616.1, ,716.152,16.09007,44.26964, ,37.99232,46.87125, ,0.49648, ,0.48668,0.49913, ,146.31184,146.21376,107.7015,795
120, ,29.32237,69.38677,1.29699,7.801603324, ,7.81707,7.80801,7.010884021, ,7.12814,7.04487,-1.01119,40.14175944, ,42.75754,41.20818,0.239953981, ,0.22527,0.23374,4.167465754, ,4.43903,4.27818,205.190193, ,205.59532,205.47412,164.325157, ,166.31644,165.10194,79.43141418, ,79.44351,79.48226,0.291631323, ,0.29397,0.29258,485.874,163.433,478.051,620.052, ,719.633,16.33776,41.79654, ,35.56373,44.38005, ,0.49462, ,0.48472,0.49731, ,146.34049,146.29865,107.73778,800
115, ,29.32224,69.3869,1.297,7.803079681, ,7.81861,7.80951,7.009550752, ,7.12674,7.04351,-1.01739,40.15585476, ,42.73117,41.2059,0.23681914, ,0.22255,0.23078,4.222631663, ,4.49344,4.33305,205.4496426, ,205.85661,205.7333,164.387965, ,166.36857,165.16125,79.54289478, ,79.5566,79.59403,0.291451493, ,0.29377,0.29239,489.247,165.075,481.382,624.146, ,723.228,16.5918,39.33275, ,33.1449,41.89796, ,0.49276, ,0.48277,0.49549, ,146.36532,146.38053,107.77005,805
110, ,29.32211,69.38703,1.297,7.804552176, ,7.82014,7.81101,7.00822144, ,7.12535,7.04216,-1.02358,40.16772653, ,42.70156,41.20096,0.233699435, ,0.21983,0.22784,4.279000501, ,4.54893,4.38907,205.7051178, ,206.11356,205.98834,164.4474757, ,166.41709,165.21713,79.65287041, ,79.66805,79.70424,0.291271664, ,0.29358,0.2922,492.743,166.776,484.834,628.388, ,726.944,16.85268,36.87826, ,30.73585,39.42497, ,0.4909, ,0.48081,0.49367, ,146.38643,146.45948,107.79836,810
105, ,29.32198,69.38715,1.297,7.80602081, ,7.82167,7.8125,7.006896081, ,7.12395,7.04082,-1.02975,40.17735868, ,42.66871,41.19335,0.230594427, ,0.21713,0.22491,4.33661825, ,4.60553,4.44628,205.9567207, ,206.36627,206.23937,164.5037811, ,166.4621,165.26969,79.76137992, ,79.77789,79.81292,0.291091834, ,0.29338,0.29202,496.369,168.54,488.415,632.789, ,730.788,17.12044,34.43308, ,28.33657,36.9611, ,0.48904, ,0.47886,0.49184, ,146.40389,146.53559,107.82281,815
100, ,29.32185,69.38728,1.297,7.807485583, ,7.82319,7.81399,7.005574669, ,7.12256,7.03948,-1.0359,40.18473574, ,42.63261,41.18305,0.227503673, ,0.21444,0.22199,4.39553342, ,4.66329,4.50473,206.2045618, ,206.61487,206.48648,164.5569792, ,166.50372,165.31903,79.86846532, ,79.88617,79.92013,0.290912005, ,0.29318,0.29183,500.131,170.372,492.13,637.355, ,734.768,17.3953,31.99722, ,25.94709,34.50636, ,0.48717, ,0.4769,0.49002, ,146.41779,146.60893,107.84349,820
95, ,29.32172,69.38741,1.29701,7.808946496, ,7.82471,7.81547,7.004257202, ,7.12118,7.03814,-1.04204,40.1898428, ,42.59327,41.17006,0.22442673, ,0.21176,0.21908,4.455797221, ,4.72226,4.56447,206.4487599, ,206.85949,206.72981,164.6071749, ,166.54205,165.36525,79.97417197, ,79.99295,80.02589,0.290732175, ,0.29299,0.29164,504.038,172.273,495.989,642.097, ,738.892,17.67792,29.57071, ,23.56741,32.06076, ,0.4853, ,0.47493,0.48818, ,146.42821,146.67961,107.86048,825
90, ,29.32159,69.38753,1.29701,7.810403551, ,7.82623,7.81695,7.002943675, ,7.1198,7.03681,-1.04815,40.19266552, ,42.55067,41.15436,0.221363149, ,0.2091,0.21619,4.517463748, ,4.78249,4.62555,206.6894436, ,207.10027,206.96948,164.6544797, ,166.57721,165.40847,80.0785489, ,80.09828,80.13028,0.290552345, ,0.29279,0.29146,508.098,174.248,499.998,647.024, ,743.167,17.96848,27.15356, ,21.19758,29.62434, ,0.48343, ,0.47296,0.48635, ,146.43524,146.7477,107.87388,830
85, ,29.32145,69.38766,1.29701,7.811856747, ,7.82774,7.81843,7.001634085, ,7.11842,7.03548,-1.05425,40.19319016, ,42.50483,41.13594,0.218312479, ,0.20644,0.21331,4.580590183, ,4.84404,4.68803,206.9267509, ,207.33735,207.20565,164.6990131, ,166.60934,165.44882,80.18164893, ,80.20221,80.23333,0.290372516, ,0.29259,0.29127,512.319,176.303,504.167,652.147, ,747.604,18.26758,24.74583, ,18.83762,27.19712, ,0.48155, ,0.47098,0.4845, ,146.43895,146.81328,107.88374,835
80, ,29.32132,69.38779,1.29701,7.813306084, ,7.82925,7.8199,7.000328427, ,7.11705,7.03415,-1.06033,40.19140355, ,42.45575,41.11479,0.215274269, ,0.20379,0.21044,4.645237012, ,4.90695,4.75196,207.1608308, ,207.57091,207.43846,164.7409025, ,166.63858,165.48641,80.28352908, ,80.3048,80.33512,0.290192686, ,0.29239,0.29108,516.712,178.44,508.504,657.477, ,752.212,18.57537,22.34753, ,16.48758,24.77916, ,0.47966, ,0.46899,0.48265, ,146.43942,146.87643,107.89017,840
75, ,29.32119,69.38792,1.29702,7.814751564, ,7.83076,7.82137,6.999026697, ,7.11568,7.03283,-1.06639,40.1872931, ,42.40343,41.09091,0.21224806, ,0.20116,0.20758,4.711468268, ,4.97128,4.81741,207.3918434, ,207.80111,207.66808,164.7802838, ,166.66508,165.5214,80.38425079, ,80.40613,80.4357,0.290012856, ,0.2922,0.2909,521.286,180.666,513.021,663.028, ,757.001,18.89218,19.95873, ,14.1475,22.37048, ,0.47776, ,0.467,0.48078, ,146.43673,146.93724,107.89323,845
70, ,29.32105,69.38805,1.29702,7.816193187, ,7.83226,7.82284,6.997728893, ,7.11431,7.03151,-1.07244,40.18084683, ,42.34786,41.06428,0.209233395, ,0.19853,0.20473,4.779351783, ,5.03711,4.88443,207.6199613, ,208.02815,207.8947,164.8173022, ,166.68898,165.55393,80.48388026, ,80.50627,80.53514,0.289833027, ,0.292,0.29071,526.052,182.986,517.728,668.813, ,761.984,19.21872,17.57948, ,11.81744,19.97116, ,0.47585, ,0.46498,0.47891, ,146.43096,146.99577,107.89299,850
65, ,29.32092,69.38817,1.29702,7.817630953, ,7.83376,7.8243,6.996435007, ,7.11295,7.0302,-1.07847,40.17205334, ,42.28907,41.03491,0.206229812, ,0.19591,0.20189,4.848959476, ,5.10449,4.95311,207.8453698, ,208.25223,208.1185,164.8521131, ,166.71048,165.58416,80.58248881, ,80.60529,80.63352,0.289653197, ,0.2918,0.29052,531.023,185.405,522.637,674.846, ,767.171,19.55526,15.20985, ,9.49748,17.58126, ,0.47393, ,0.46296,0.47702, ,146.42217,147.05211,107.88956,855
60, ,29.32079,69.3883,1.29702,7.819064865, ,7.83526,7.82576,6.995145039, ,7.11159,7.02889,-1.08447,40.16090185, ,42.22706,41.00278,0.203236845, ,0.19329,0.19906,4.920367653, ,5.17351,5.02351,208.0682686, ,208.47357,208.33969,164.8848822, ,166.72973,165.61227,80.68015323, ,80.70328,80.73092,0.289473368, ,0.29161,0.29033,536.211,187.93,527.761,681.142, ,772.577,19.90244,12.84991, ,7.18769,15.20085, ,0.47199, ,0.46091,0.47511, ,146.41047,147.10634,107.88299,860
55, ,29.32065,69.38843,1.29703,7.82049492, ,7.83675,7.82721,6.993858982, ,7.11024,7.02759,-1.09046,40.14738214, ,42.16183,40.9679,0.200254028, ,0.19069,0.19624,4.993657348, ,5.24422,5.09572,208.2888726, ,208.6924,208.55849,164.915787, ,166.74695,165.63843,80.77695629, ,80.80033,80.82742,0.289293538, ,0.29141,0.29015,541.631,190.567,533.114,687.72, ,778.215,20.26065,10.49974, ,4.88816,12.83001, ,0.47003, ,0.45885,0.47318, ,146.39588,147.15852,107.87335,865
50, ,29.32052,69.38856,1.29703,7.821921122, ,7.83824,7.82866,6.992576834, ,7.10889,7.02628,-1.09644,40.1314846, ,42.09339,40.93025,0.19728089, ,0.18809,0.19343,5.068914683, ,5.31672,5.1698,208.5074129, ,208.90897,208.77515,164.9450171, ,166.76233,165.66285,80.87298707, ,80.89653,80.92312,0.289113708, ,0.29121,0.28996,547.298,193.325,538.71,694.598, ,784.102,20.63064,8.15945, ,2.599,10.46885, ,0.46806, ,0.45677,0.47124, ,146.37853,147.20874,107.86073,870
45, ,29.32038,69.38869,1.29703,7.82334347, ,7.83972,7.83011,6.99129859, ,7.10755,7.02499,-1.10239,40.11320025, ,42.02175,40.88983,0.194316957, ,0.18549,0.19063,5.146231273, ,5.39108,5.24587,208.7241383, ,209.12355,208.98992,164.9727759, ,166.77611,165.68572,80.9683416, ,80.992,81.01812,0.288933879, ,0.29101,0.28977,553.229,196.211,544.567,701.795, ,790.252,21.01252,5.82914, ,0.3203,8.11745, ,0.46606, ,0.45466,0.46927, ,146.35843,147.25707,107.84519,875
40, ,29.32025,69.38882,1.29703,7.824761965, ,7.8412,7.83155,6.990024245, ,7.1062,7.02369,-1.10833,40.09252067, ,41.94694,40.84664,0.191361752, ,0.1829,0.18783,5.225704663, ,5.46741,5.324,208.9393164, ,209.33645,209.20308,164.9992804, ,166.78851,165.70728,81.06312327, ,81.08684,81.11252,0.288754049, ,0.29082,0.28959,559.441,199.234,550.701,709.335, ,796.686,21.4075,3.50893, ,-1.94779,5.77595, ,0.46404, ,0.45253,0.46728, ,146.3357,147.30358,107.8268,880
