T (C),Phases vol%-AUSTENITE-1.0(C/s),Phases vol%-FERRITE-1.0(C/s),Phases vol%-MARTENSITE-1.0(C/s),Phases vol%-BAINITE-1.0(C/s),Phases vol%-PEARLITE-1.0(C/s),Density (g/(cm)^3)-BAINITE_PEARLITE-1.0(C/s),Density (g/(cm)^3)-AUSTENITE-1.0(C/s),Density (g/(cm)^3)-FERRITE-1.0(C/s),Density (g/(cm)^3)-MARTENSITE-1.0(C/s),Density (g/(cm)^3)-TOTAL-1.0(C/s),Molar volume (cm^3)-BAINITE_PEARLITE-1.0(C/s),Molar volume (cm^3)-AUSTENITE-1.0(C/s),Molar volume (cm^3)-FERRITE-1.0(C/s),Molar volume (cm^3)-MARTENSITE-1.0(C/s),Molar volume (cm^3)-TOTAL-1.0(C/s),Linear expansion (%)-  -1.0(C/s),Thermal conductivity (W/(m*K))-BAINITE_PEARLITE-1.0(C/s),Thermal conductivity (W/(m*K))-AUSTENITE-1.0(C/s),Thermal conductivity (W/(m*K))-FERRITE-1.0(C/s),Thermal conductivity (W/(m*K))-MARTENSITE-1.0(C/s),Thermal conductivity (W/(m*K))-TOTAL-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-BAINITE_PEARLITE-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-AUSTENITE-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-FERRITE-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-MARTENSITE-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-TOTAL-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-BAINITE_PEARLITE-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-AUSTENITE-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-FERRITE-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-MARTENSITE-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-TOTAL-1.0(C/s),Young's modulus (GPa)-BAINITE_PEARLITE-1.0(C/s),Young's modulus (GPa)-AUSTENITE-1.0(C/s),Young's modulus (GPa)-FERRITE-1.0(C/s),Young's modulus (GPa)-MARTENSITE-1.0(C/s),Young's modulus (GPa)-TOTAL-1.0(C/s),Bulk modulus (GPa)-BAINITE_PEARLITE-1.0(C/s),Bulk modulus (GPa)-AUSTENITE-1.0(C/s),Bulk modulus (GPa)-FERRITE-1.0(C/s),Bulk modulus (GPa)-MARTENSITE-1.0(C/s),Bulk modulus (GPa)-TOTAL-1.0(C/s),Shear modulus(GPa)-BAINITE_PEARLITE-1.0(C/s),Shear modulus(GPa)-AUSTENITE-1.0(C/s),Shear modulus(GPa)-FERRITE-1.0(C/s),Shear modulus(GPa)-MARTENSITE-1.0(C/s),Shear modulus(GPa)-TOTAL-1.0(C/s),Poisson's ratio-BAINITE_PEARLITE-1.0(C/s),Poisson's ratio-AUSTENITE-1.0(C/s),Poisson's ratio-FERRITE-1.0(C/s),Poisson's ratio-MARTENSITE-1.0(C/s),Poisson's ratio-TOTAL-1.0(C/s),Yield Stress (MPa)-TOTAL-1.0(C/s),Yield Stress (MPa)-FERRITE-1.0(C/s),Yield Stress (MPa)-PEARLITE-1.0(C/s),Yield Stress (MPa)-BAINITE-1.0(C/s),Yield Stress (MPa)-MARTENSITE-1.0(C/s),Yield Stress (MPa)-AUSTENITE-1.0(C/s),Tensile Stress (MPa)-TOTAL-1.0(C/s),Hardness (HRC)-TOTAL-1.0(C/s),Enthalpy (J/g)-TOTAL-1.0(C/s),Enthalpy (J/g)-AUSTENITE-1.0(C/s),Enthalpy (J/g)-FERRITE-1.0(C/s),Enthalpy (J/g)-BAINITE_PEARLITE-1.0(C/s),Enthalpy (J/g)-MARTENSITE-1.0(C/s),Specific heat (J/(g K))-TOTAL-1.0(C/s),Specific heat (J/(g K))-AUSTENITE-1.0(C/s),Specific heat (J/(g K))-FERRITE-1.0(C/s),Specific heat (J/(g K))-BAINITE_PEARLITE-1.0(C/s),Specific heat (J/(g K))-MARTENSITE-1.0(C/s),Latent heat (J/g)-FERRITE-1.0(C/s),Latent heat (J/g)-BAINITE_PEARLITE-1.0(C/s),Latent heat (J/g)-MARTENSITE-1.0(C/s),TIME(s)-Cooling_1.0(C/s)
660,99.97901,0.0209927, , , , ,7.67874,7.63037, ,7.67873, ,7.08868,7.30251, ,7.08872,-0.59073, ,24.42826,33.35102, ,24.42973, ,0.93589,0.6855, ,0.93583, ,1.0685,1.45879, ,1.06857, ,142.9167,148.93309, ,142.91827, ,139.56584,134.36982, ,139.56495, ,53.75509,56.61694, ,53.7558, ,0.32933,0.31527, ,0.32933,181.756,104.092, , , ,181.788,281.702,-37.56472,483.59045,483.6567,376.35409,390.13534, ,0.5823,0.57818,0.87065,0.84636, ,85.40877,93.52136,38.52054,260
655,99.95912,0.0278028, , ,0.0130812,7.617799254,7.6814,7.63227, ,7.68138,7.135279459,7.08622,7.30068, ,7.08628,-0.60201,30.58597145,24.36818,33.45908, ,24.3709,0.743467476,0.93317,0.67963, ,0.93307,1.345048751,1.07162,1.4714, ,1.07173,152.4803553,143.39029,149.66589, ,143.3938,133.5906969,139.79171,134.88697, ,139.78995,58.26878732,53.94494,56.90404, ,53.94652,0.309443485,0.32904,0.31507, ,0.32904,182.043,104.277,371.577, , ,182.04,282.781,-37.33824,480.72668,480.7694,372.02064,385.92092, ,0.57275,0.5774,0.86261,0.8393, ,86.85341,94.84848,40.0602,265
650,99.94492,0.0364761, , ,0.018602,7.619683721,7.68405,7.63418, ,7.68403,7.133513135,7.08375,7.29886, ,7.08384,-0.61329,30.65960287,24.3081,33.56842, ,24.31179,0.737686496,0.93044,0.67376, ,0.9303,1.355589408,1.07476,1.4842, ,1.07493,153.1540684,143.86364,150.39628, ,143.86851,134.0653976,140.01653,135.40086, ,140.01431,58.53290351,54.13479,57.19032, ,54.13697,0.309269744,0.32875,0.31488, ,0.32875,182.304,104.464,371.972, , ,182.297,283.818,-37.12259,477.82854,477.88659,367.72682,381.74137, ,0.57963,0.57661,0.8548,0.83242, ,88.26651,96.14522,41.56246,270
645,99.92125,0.0526208, , ,0.0261336,7.621564128,7.68671,7.63608, ,7.68666,7.131751284,7.08128,7.29705, ,7.08141,-0.62452,30.73410655,24.24799,33.679, ,24.25335,0.731912443,0.92769,0.66791, ,0.92749,1.366283645,1.07794,1.4972, ,1.07818,153.8256169,144.33691,151.12423, ,144.34405,134.5371835,140.24037,135.91145, ,140.23742,58.79627244,54.3247,57.47575, ,54.32788,0.309096001,0.32846,0.31468, ,0.32845,182.576,104.653,372.377, , ,182.567,284.866,-36.90541,474.92582,475.00955,363.47155,377.59576, ,0.58054,0.57582,0.84719,0.82572, ,89.65157,97.41379,43.02978,275
640,99.89373,0.070572, , ,0.0357008,7.623440484,7.68936,7.63798, ,7.6893,7.129994004,7.07881,7.29523, ,7.07898,-0.63574,30.80946225,24.18788,33.79079, ,24.19521,0.726146235,0.92493,0.66208, ,0.92465,1.377133079,1.08116,1.51039, ,1.08149,154.4949557,144.80992,151.84967, ,144.8198,135.0060261,140.46316,136.41871, ,140.45948,59.05887644,54.5146,57.76032, ,54.51898,0.308922258,0.32818,0.31448, ,0.32816,182.856,104.845,372.787, , ,182.842,285.92,-36.68766,472.02272,472.13689,359.25383,373.48322, ,0.58062,0.57503,0.83978,0.8192, ,91.00672,98.65367,44.46187,280
635,99.86118,0.0905394, , ,0.0482826,7.625312788,7.69201,7.63987, ,7.69193,7.128241276,7.07634,7.29342, ,7.07656,-0.64693,30.88564658,24.12776,33.90375, ,24.13744,0.720388836,0.92216,0.65626, ,0.92179,1.388139224,1.08441,1.52379, ,1.08484,155.1620422,145.28267,152.57257, ,145.29593,135.471896,140.68491,136.92261, ,140.68047,59.32069895,54.70448,58.044, ,54.71034,0.308748516,0.32789,0.31428, ,0.32787,183.145,105.04,373.204, , ,183.123,286.983,-36.46857,469.11786,469.26868,355.07268,369.40289, ,0.58097,0.57424,0.83257,0.81283, ,92.33305,99.86579,45.8599,285
630,99.81679,0.11931, , ,0.0638993,7.627181035,7.69466,7.64176, ,7.69456,7.126493047,7.07386,7.29162, ,7.07414,-0.65807,30.9626349,24.06761,34.01784, ,24.08057,0.714641214,0.91938,0.65046, ,0.91888,1.399303567,1.08769,1.53738, ,1.08828,155.8268343,145.75541,153.29288, ,145.7733,135.9347639,140.90571,137.42311, ,140.90036,59.58172373,54.89445,58.32678, ,54.90233,0.308574772,0.3276,0.31409, ,0.32757,183.449,105.237,373.631, , ,183.418,288.06,-36.247,466.20554,466.40667,350.92715,365.35398, ,0.58246,0.57345,0.82553,0.80663, ,93.63458,101.05269,47.22662,290
625,99.76643,0.15003, , ,0.0835429,7.629045232,7.69731,7.64365, ,7.69718,7.124749369,7.07138,7.28982, ,7.07174,-0.66918,31.04040479,24.00746,34.13302, ,24.02417,0.708904254,0.91658,0.64467, ,0.91594,1.410627732,1.09102,1.55117, ,1.09178,156.4892883,146.22789,154.01054, ,146.25125,136.3946017,141.12548,137.92019, ,141.11928,59.84193363,55.08441,58.60864, ,55.09467,0.30840103,0.32731,0.31389, ,0.32727,183.764,105.436,374.065, , ,183.72,289.15,-36.02356,463.29017,463.54912,346.81636,361.33572, ,0.58307,0.57267,0.81867,0.80058, ,94.90893,102.2134,48.56129,295
620,99.70255,0.19022, , ,0.10723,7.630905372,7.69995,7.64554, ,7.69978,7.123010171,7.06888,7.28802, ,7.06935,-0.68023,31.11893039,23.94728,34.24926, ,23.96884,0.703178892,0.91376,0.63891, ,0.91294,1.422113222,1.09437,1.56517, ,1.09536,157.1493626,146.70036,154.7255, ,146.73076,136.8513802,141.34431,138.4138, ,141.33721,60.1013126,55.27445,58.88956, ,55.28777,0.308227286,0.32702,0.31369, ,0.32697,184.095,105.638,374.51, , ,184.037,290.258,-35.79686,460.36515,460.69783,342.73945,357.34736, ,0.585,0.57188,0.81198,0.79467, ,96.16,103.35047,49.86663,300
615,99.62358,0.24047, , ,0.13595,7.632761464,7.70259,7.64742, ,7.70237,7.121275547,7.06638,7.28622, ,7.06697,-0.6912,31.19818955,23.88707,34.36651, ,23.91471,0.697465953,0.91094,0.63317, ,0.90989,1.433761743,1.09777,1.57937, ,1.09904,157.8070129,147.17284,155.43773, ,147.21212,137.3050719,141.56221,138.90392, ,141.55423,60.35984328,55.4646,59.16952, ,55.48174,0.308053544,0.32673,0.31349, ,0.32667,184.445,105.843,374.967, , ,184.37,291.387,-35.56636,457.42789,457.85305,338.6956,353.38819, ,0.58745,0.57109,0.80545,0.7889, ,97.38876,104.46486,51.1438,305
610,99.52922,0.30106, , ,0.16972,7.634613499,7.70523,7.6493, ,7.70494,7.119545383,7.06387,7.28443, ,7.06461,-0.7021,31.27815462,23.82683,34.48474, ,23.86184,0.691766355,0.9081,0.62744, ,0.90677,1.445574786,1.1012,1.59377, ,1.10282,158.4621988,147.64536,156.14717, ,147.69544,137.7556479,141.7792,139.39051, ,141.77045,60.61750997,55.65485,59.4485, ,55.67665,0.307879801,0.32644,0.3133, ,0.32637,184.812,106.051,375.435, , ,184.721,292.538,-35.332,454.47747,455.01484,334.68402,349.45753, ,0.59008,0.5703,0.79908,0.78327, ,98.59591,105.55731,52.39372,310
605,99.41885,0.37211, , ,0.20903,7.636461491,7.70785,7.65117, ,7.7075,7.117819833,7.06135,7.28265, ,7.06227,-0.71291,31.35880437,23.76655,34.60391, ,23.81034,0.686080845,0.90525,0.62174, ,0.90359,1.457554175,1.10467,1.60839, ,1.1067,159.1148752,148.1179,156.85377, ,148.18088,138.2030818,141.99526,139.87355, ,141.98599,60.87429492,55.84521,59.72649, ,55.87255,0.307706061,0.32615,0.3131, ,0.32606,185.2,106.261,375.916, , ,185.089,293.712,-35.09339,451.51336,452.18321,330.70395,345.55474, ,0.59282,0.56951,0.79285,0.77776, ,99.78203,106.62847,53.61721,315
600,99.29241,0.45369, , ,0.2539,7.63830542,7.71047,7.65305, ,7.71004,7.116098684,7.05883,7.28087, ,7.05995,-0.72364,31.44010772,23.70625,34.72396, ,23.76024,0.68041036,0.90239,0.61606, ,0.90034,1.469701314,1.10817,1.62321, ,1.1107,159.7650033,148.59047,157.55749, ,148.66854,138.647344,142.21042,140.353, ,142.20096,61.13018331,56.03567,60.00346, ,56.06947,0.307532318,0.32586,0.3129, ,0.32575,185.607,106.474,376.408, , ,185.474,294.91,-34.85054,448.5353,449.35817,326.75467,341.67917, ,0.59561,0.56873,0.78676,0.77238, ,100.94765,107.679,54.81508,320
595,99.14987,0.54581, , ,0.30432,7.640145293,7.71309,7.65492, ,7.71256,7.11438199,7.05629,7.27909, ,7.05764,-0.73429,31.52204022,23.64592,34.84487, ,23.71159,0.674755658,0.89951,0.61041, ,0.89702,1.482017954,1.11172,1.63824, ,1.11481,160.41254,149.06307,158.25827, ,149.15851,139.0884077,142.42468,140.82883, ,142.41547,61.38515822,56.22624,60.2794, ,56.26746,0.307358573,0.32557,0.31271, ,0.32544,186.034,106.69,376.914, , ,185.876,296.131,-34.60358,445.54202,446.53977,322.83549,337.83024, ,0.59866,0.56794,0.78081,0.76711, ,102.09343,108.70953,55.98813,325
590,98.99124,0.64846, , ,0.3603,7.64198112,7.7157,7.65678, ,7.71506,7.112669843,7.05374,7.27732, ,7.05536,-0.74485,31.60457809,23.58555,34.96658, ,23.66443,0.669117459,0.89662,0.60478, ,0.89363,1.494505914,1.11531,1.65349, ,1.11904,161.0574419,149.5357,158.95608, ,149.65086,139.5262466,142.63803,141.30102, ,142.62963,61.63920251,56.41691,60.55429, ,56.46653,0.307184831,0.32527,0.31251, ,0.32513,186.481,106.909,377.431, , ,186.297,297.376,-34.35237,442.53343,443.72795,318.94573,334.00735, ,0.60172,0.56715,0.77499,0.76196, ,103.21976,109.7206,57.13703,330
585,98.81656,0.76161, , ,0.42183,7.643812895,7.7183,7.65864, ,7.71754,7.11096219,7.05118,7.27555, ,7.05309,-0.75532,31.68769351,23.52515,35.08905, ,23.61881,0.66349654,0.89371,0.59918, ,0.89017,1.507166865,1.11893,1.66895, ,1.12339,161.699668,150.00836,159.65086, ,150.14567,139.9608333,142.85048,141.76952, ,142.84355,61.89230021,56.60769,60.8281, ,56.66672,0.307011088,0.32498,0.31231, ,0.32481,186.948,107.131,377.962, , ,186.736,298.644,-34.09712,439.50956,440.92275,315.08476,330.20997, ,0.60477,0.56636,0.7693,0.75691, ,104.32721,110.71278,58.26251,335
580,98.62585,0.88524, , ,0.48891,7.645640617,7.72089,7.6605, ,7.72,7.109259,7.04862,7.27378, ,7.05084,-0.7657,31.77135884,23.46472,35.21224, ,23.57476,0.657893643,0.89079,0.59361, ,0.88663,1.520002528,1.1226,1.68462, ,1.12786,162.3391769,150.48105,160.34257, ,150.643,140.392141,143.06205,142.23431, ,143.05733,62.14443518,56.79858,61.10083, ,56.86806,0.306837346,0.32469,0.31211, ,0.3245,187.435,107.356,378.505, , ,187.193,299.937,-33.83774,436.4695,438.12424,311.25195,326.43754, ,0.60801,0.56557,0.76373,0.75198, ,105.41638,111.6867,59.36532,340
575,98.41967,1.01928, , ,0.56104,7.647464288,7.72348,7.66236, ,7.72245,7.107560294,7.04604,7.27202, ,7.04861,-0.77599,31.85554752,23.40426,35.33609, ,23.53229,0.65230946,0.88786,0.58806, ,0.88303,1.533014713,1.12631,1.70051, ,1.13247,162.9759267,150.95376,161.03115, ,151.14284,140.8201432,143.27272,142.69537, ,143.27108,62.39559098,56.98957,61.37245, ,57.07052,0.306663603,0.3244,0.31192, ,0.32418,187.942,107.584,379.062, , ,187.668,301.253,-33.57467,433.41361,435.3323,307.44672,322.68956, ,0.61118,0.56478,0.75827,0.74714, ,106.48756,112.64274,60.44596,345
570,98.19857,1.1637, , ,0.63772,7.649283906,7.72606,7.66421, ,7.72487,7.105866033,7.04345,7.27026, ,7.04641,-0.78619,31.94023109,23.34376,35.46057, ,23.4914,0.646744695,0.88491,0.58254, ,0.87935,1.546205185,1.13006,1.71662, ,1.1372,163.6098766,151.4265,161.71657, ,151.64519,141.2448136,143.48251,143.15265, ,143.48489,62.64575162,57.18067,61.64294, ,57.27411,0.30648986,0.32411,0.31172, ,0.32385,188.466,107.815,379.632, , ,188.162,302.59,-33.30822,430.34251,432.54699,303.6685,318.96552, ,0.61422,0.56399,0.75293,0.7424, ,107.54128,113.58147,61.50512,350
565,97.96361,1.31844, , ,0.71795,7.651099473,7.72864,7.66606, ,7.72728,7.104176236,7.04086,7.26851, ,7.04422,-0.7963,32.02538244,23.28324,35.58563, ,23.45204,0.641199993,0.88195,0.57705, ,0.8756,1.559575812,1.13385,1.73295, ,1.14207,164.2409847,151.89925,162.39877, ,152.14995,141.6661264,143.69142,143.60614, ,143.69885,62.89490075,57.37186,61.91229, ,57.47878,0.306316117,0.32381,0.31152, ,0.32353,189.007,108.05,380.215, , ,188.674,303.945,-33.03895,427.25723,429.76823,299.91673,315.26497, ,0.61706,0.56321,0.74769,0.73775, ,108.57786,114.50326,62.54331,355
560,97.71483,1.48346, , ,0.80171,7.652910993,7.73121,7.66791, ,7.72966,7.102490934,7.03825,7.26676, ,7.04205,-0.80632,32.11097457,23.22268,35.71121, ,23.41425,0.635675973,0.87898,0.57159, ,0.87178,1.573128516,1.13769,1.74951, ,1.14707,164.8692098,152.37204,163.07772, ,152.65717,142.0840562,143.89945,144.05579, ,143.91305,63.14302199,57.56317,62.18048, ,57.68455,0.306142375,0.32352,0.31133, ,0.32321,189.565,108.287,380.812, , ,189.205,305.319,-32.76703,424.15661,426.99617,296.19089,311.58742, ,0.62012,0.56242,0.74256,0.73319, ,109.59793,115.40875,63.56125,360
555,97.4538,1.65871, , ,0.8875,7.654718457,7.73377,7.66975, ,7.73203,7.100810026,7.03564,7.26501, ,7.0399,-0.81625,32.19697639,23.16209,35.83728, ,23.37794,0.630173304,0.87599,0.56616, ,0.8679,1.586865063,1.14157,1.76628, ,1.15221,165.4945119,152.84485,163.75335, ,153.16669,142.4985766,144.10661,144.50159, ,144.12755,63.39009991,57.75458,62.44748, ,57.89135,0.305968631,0.32323,0.31113, ,0.32288,190.137,108.529,381.423, , ,189.756,306.708,-32.49332,421.04327,424.23077,292.49046,307.93245, ,0.62267,0.56163,0.73753,0.72872, ,110.4664,116.29832,64.55944,365
550,97.18056,1.84412, , ,0.97531,7.656521875,7.73633,7.67159, ,7.73438,7.099133611,7.03301,7.26327, ,7.03777,-0.82608,32.28336238,23.10146,35.96377, ,23.34314,0.62469252,0.87298,0.56076, ,0.86394,1.600787536,1.1455,1.78328, ,1.15748,166.116849,153.31768,164.42564, ,153.67852,142.9096632,144.31291,144.94351, ,144.34242,63.6361178,57.94609,62.71329, ,58.09918,0.305794889,0.32293,0.31093, ,0.32255,190.722,108.773,382.048, , ,190.325,308.111,-32.21786,417.91635,421.47199,288.81497,304.29963, ,0.62538,0.56084,0.73259,0.72433, ,111.41504,117.17236,65.53838,370
545,96.90596,2.02989, , ,1.06415,7.658321245,7.73888,7.67343, ,7.73673,7.097461643,7.03039,7.26153, ,7.03564,-0.8359,32.37010255,23.04083,36.09065, ,23.30891,0.619234214,0.86996,0.5554, ,0.85996,1.61489785,1.14947,1.80051, ,1.16285,166.7361812,153.7902,165.09452, ,154.19102,143.3172907,144.51823,145.38151, ,144.55742,63.88105996,58.13757,62.97788, ,58.30735,0.305621147,0.32264,0.31073, ,0.32223,191.314,109.022,382.682, , ,190.902,309.519,-31.94268,414.78818,418.71731,285.16393,300.68853, ,0.62564,0.56005,0.72775,0.72003, ,112.34394,118.02878,66.49604,375
540,96.6213,2.22571, , ,1.153,7.660116564,7.74143,7.67526, ,7.73905,7.095794084,7.02776,7.2598, ,7.03354,-0.84562,32.45716689,22.98017,36.21786, ,23.27607,0.613798951,0.86693,0.55006, ,0.85591,1.629197961,1.1535,1.81797, ,1.16835,167.3524681,154.26274,165.75996, ,154.70558,143.7214342,144.7227,145.81556, ,144.77285,64.12491065,58.32916,63.24124, ,58.51644,0.305447404,0.32235,0.31054, ,0.3219,191.917,109.274,383.329, , ,191.498,310.935,-31.66705,411.64877,415.96933,281.53689,297.09878, ,0.62788,0.55926,0.72299,0.7158, ,113.25716,118.87055,67.43552,380
535,96.33695,2.4217, , ,1.24135,7.661907835,7.74398,7.67709, ,7.74138,7.094130982,7.02512,7.25807, ,7.03144,-0.85532,32.54452778,22.91951,36.34535, ,23.24368,0.608387227,0.86388,0.54477, ,0.85183,1.643689999,1.15757,1.83565, ,1.17394,167.965669,154.73496,166.42191, ,155.22055,144.1220696,144.92621,146.24565, ,144.98841,64.36765372,58.5207,63.50334, ,58.72576,0.305273662,0.32205,0.31034, ,0.32157,192.524,109.529,383.986, , ,192.1,312.352,-31.3927,408.50948,413.22547,277.9334,293.52997, ,0.62786,0.55847,0.71832,0.71165, ,114.15149,119.6955,68.3547,385
530,96.05348,2.61781, , ,1.32871,7.663695062,7.74653,7.67892, ,7.7437,7.092472326,7.02249,7.25634, ,7.02934,-0.865,32.63215562,22.85884,36.47306, ,23.2117,0.602999545,0.86081,0.5395, ,0.84773,1.658376043,1.16169,1.85357, ,1.17963,168.575744,155.20686,167.08033, ,155.73584,144.5191725,145.12875,146.67174, ,145.20407,64.60927338,58.71221,63.76418, ,58.93527,0.305099921,0.32176,0.31014, ,0.32124,193.134,109.789,384.651, , ,192.709,313.767,-31.11988,405.37167,410.48565,274.35305,289.98175, ,0.62756,0.55768,0.71374,0.70757, ,115.02724,120.5039,69.25397,390
525,95.77201,2.81393, , ,1.41406,7.665478228,7.74908,7.68074, ,7.74602,7.090817966,7.01986,7.25462, ,7.02725,-0.87466,32.72001614,22.79817,36.60095, ,23.18002,0.597636472,0.85773,0.53427, ,0.8436,1.673257988,1.16587,1.87172, ,1.1854,169.1826546,155.67845,167.73516, ,156.25125,144.9127176,145.33035,147.09381, ,145.4198,64.84975475,58.90369,64.02372, ,59.14489,0.304926175,0.32147,0.30995, ,0.32092,193.746,110.052,385.324, , ,193.326,315.179,-30.8491,402.2365,407.75,270.79542,286.45375, ,0.62703,0.55689,0.70924,0.70356, ,115.88496,121.29625,70.13388,395
520,95.4931,3.01, , ,1.4969,7.667257364,7.75164,7.68256, ,7.74833,7.089168194,7.01722,7.2529, ,7.02516,-0.88431,32.80808902,22.73749,36.72897, ,23.14858,0.592298289,0.85463,0.52907, ,0.83945,1.688338491,1.1701,1.89011, ,1.19125,169.7863579,156.1497,168.38637, ,156.76667,145.3026844,145.53099,147.51183, ,145.63555,65.08908045,59.09513,64.28196, ,59.35457,0.304752435,0.32117,0.30975, ,0.32059,194.359,110.319,386.007, , ,193.948,316.585,-30.58078,399.10449,405.01837,267.26011,282.94562, ,0.6264,0.55609,0.70481,0.69962, ,116.7248,122.07275,70.99472,400
515,95.21683,3.20596, , ,1.57721,7.669032435,7.75419,7.68438, ,7.75065,7.087522644,7.01459,7.25118, ,7.02308,-0.89394,32.89633258,22.67682,36.85706, ,23.11737,0.586985645,0.85152,0.52391, ,0.83529,1.703619174,1.17438,1.90874, ,1.19719,170.3868183,156.62063,169.0339, ,157.28203,145.6890453,145.73069,147.92576, ,145.85129,65.3272369,59.28652,64.53888, ,59.56429,0.304578689,0.32088,0.30955, ,0.32027,194.973,110.591,386.699, , ,194.578,317.985,-30.31476,395.97653,402.29084,263.74675,279.45704, ,0.62559,0.5553,0.70046,0.69575, ,117.54725,122.8338,71.83696,405
510,94.92719,3.39197, ,0.0265895,1.65401,7.67080347,7.75675,7.68619, ,7.75295,7.085881588,7.01197,7.24947, ,7.021,-0.90353,32.98472572,22.61617,36.98516, ,23.08757,0.581698789,0.84838,0.51878, ,0.83106,1.719102771,1.17871,1.9276, ,1.20328,170.9839934,157.0909,169.67773, ,157.79955,146.0717805,145.92934,148.3356, ,146.06691,65.56420701,59.47774,64.79445, ,59.775,0.304404946,0.32059,0.30935, ,0.31995,195.694,110.866,387.394,623.374, ,195.201,319.539,-30.01892,392.83216,399.56484,260.25495,275.98767, ,0.62887,0.5545,0.69618,0.69194, ,118.34907,123.57717,72.65844,410
505,94.62808,3.57773, ,0.0663081,1.72729,7.672570467,7.75931,7.688, ,7.75525,7.084245003,7.00934,7.24777, ,7.01894,-0.91307,33.07323754,22.55552,37.11323, ,23.05901,0.576438124,0.84523,0.51369, ,0.82678,1.734791573,1.18311,1.9467, ,1.20952,171.5778447,157.56083,170.31779, ,158.3188,146.450867,146.12705,148.7413, ,146.28267,65.79997545,59.66891,65.04867, ,59.98651,0.304231206,0.32029,0.30916, ,0.31962,196.472,111.146,388.099,625.249, ,195.831,321.169,-29.70932,389.67656,396.8428,256.78436,272.5372, ,0.63112,0.5537,0.69198,0.68819, ,119.13397,124.3056,73.46196,415
500,94.29244,3.75345, ,0.15623,1.79654,7.67433341,7.76188,7.68981, ,7.75751,7.082612728,7.00673,7.24606, ,7.0169,-0.92248,33.16183241,22.4949,37.24121, ,23.03388,0.571204111,0.84207,0.50863, ,0.82236,1.75068768,1.18756,1.96605, ,1.21601,172.1683347,158.03008,170.95405, ,158.84372,146.8262803,146.32372,149.14285, ,146.49878,66.03452765,59.8599,65.30151, ,60.20051,0.304057462,0.32,0.30896, ,0.31929,197.459,111.43,388.806,627.088, ,196.454,323.106,-29.34063,386.47547,394.12227,253.33464,269.10533, ,0.64022,0.55289,0.68784,0.6845, ,119.89887,125.01694,74.24544,420
