T (C),Phases vol%-AUSTENITE-1.0(C/s),Phases vol%-FERRITE-1.0(C/s),Phases vol%-BAINITE-1.0(C/s),Phases vol%-PEARLITE-1.0(C/s),Density (g/(cm)^3)-BAINITE_PEARLITE-1.0(C/s),Density (g/(cm)^3)-AUSTENITE-1.0(C/s),Density (g/(cm)^3)-FERRITE-1.0(C/s),Density (g/(cm)^3)-TOTAL-1.0(C/s),Molar volume (cm^3)-BAINITE_PEARLITE-1.0(C/s),Molar volume (cm^3)-AUSTENITE-1.0(C/s),Molar volume (cm^3)-FERRITE-1.0(C/s),Molar volume (cm^3)-TOTAL-1.0(C/s),Linear expansion (%)-  -1.0(C/s),Thermal conductivity (W/(m*K))-BAINITE_PEARLITE-1.0(C/s),Thermal conductivity (W/(m*K))-AUSTENITE-1.0(C/s),Thermal conductivity (W/(m*K))-FERRITE-1.0(C/s),Thermal conductivity (W/(m*K))-TOTAL-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-BAINITE_PEARLITE-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-AUSTENITE-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-FERRITE-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-TOTAL-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-BAINITE_PEARLITE-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-AUSTENITE-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-FERRITE-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-TOTAL-1.0(C/s),Young's modulus (GPa)-BAINITE_PEARLITE-1.0(C/s),Young's modulus (GPa)-AUSTENITE-1.0(C/s),Young's modulus (GPa)-FERRITE-1.0(C/s),Young's modulus (GPa)-TOTAL-1.0(C/s),Bulk modulus (GPa)-BAINITE_PEARLITE-1.0(C/s),Bulk modulus (GPa)-AUSTENITE-1.0(C/s),Bulk modulus (GPa)-FERRITE-1.0(C/s),Bulk modulus (GPa)-TOTAL-1.0(C/s),Shear modulus(GPa)-BAINITE_PEARLITE-1.0(C/s),Shear modulus(GPa)-AUSTENITE-1.0(C/s),Shear modulus(GPa)-FERRITE-1.0(C/s),Shear modulus(GPa)-TOTAL-1.0(C/s),Poisson's ratio-BAINITE_PEARLITE-1.0(C/s),Poisson's ratio-AUSTENITE-1.0(C/s),Poisson's ratio-FERRITE-1.0(C/s),Poisson's ratio-TOTAL-1.0(C/s),Yield Stress (MPa)-TOTAL-1.0(C/s),Yield Stress (MPa)-FERRITE-1.0(C/s),Yield Stress (MPa)-PEARLITE-1.0(C/s),Yield Stress (MPa)-BAINITE-1.0(C/s),Yield Stress (MPa)-AUSTENITE-1.0(C/s),Tensile Stress (MPa)-TOTAL-1.0(C/s),Hardness (HRC)-TOTAL-1.0(C/s),Enthalpy (J/g)-TOTAL-1.0(C/s),Enthalpy (J/g)-AUSTENITE-1.0(C/s),Enthalpy (J/g)-FERRITE-1.0(C/s),Enthalpy (J/g)-BAINITE_PEARLITE-1.0(C/s),Enthalpy (J/g)-MARTENSITE-1.0(C/s),Specific heat (J/(g K))-TOTAL-1.0(C/s),Specific heat (J/(g K))-AUSTENITE-1.0(C/s),Specific heat (J/(g K))-FERRITE-1.0(C/s),Specific heat (J/(g K))-BAINITE_PEARLITE-1.0(C/s),Specific heat (J/(g K))-MARTENSITE-1.0(C/s),Latent heat (J/g)-FERRITE-1.0(C/s),Latent heat (J/g)-BAINITE_PEARLITE-1.0(C/s),Latent heat (J/g)-MARTENSITE-1.0(C/s),TIME(s)-Cooling_1.0(C/s)
265, ,15.75105,82.26363,1.9915,7.754287885, ,7.7709,7.75927,7.025922658, ,7.17047,7.0483,-0.87495,37.59744889, ,42.15513,38.44357,0.350680043, ,0.31277,0.34296,2.851602249, ,3.19728,2.91578,195.5600543, ,195.84463,195.83632,160.3012651, ,162.95205,160.98413,75.43632874, ,75.34277,75.48128,0.296249111, ,0.29969,0.29725,555.382,132.544,426.78,637.83, ,810.063,22.04783,121.07685, ,110.08639,123.12432, ,0.55484, ,0.54504,0.55534, ,142.05075,143.54052,98.25123,655
260, ,15.75096,82.26372,1.9915,7.755864795, ,7.77254,7.76086,7.024486759, ,7.16895,7.04685,-0.88162,37.65867055, ,42.2152,38.49775,0.34685704, ,0.30942,0.3393,2.883032156, ,3.23187,2.94727,195.9524538, ,196.25469,196.23282,160.481465, ,163.13264,161.16505,75.59776955, ,75.51198,75.64474,0.296073087, ,0.29949,0.29707,557.181,133.253,428.248,639.842, ,812.163,22.17165,118.31328, ,107.36679,120.35276, ,0.55271, ,0.54275,0.55325, ,142.22795,143.75511,98.44223,660
255, ,15.75087,82.2638,1.9915,7.757437762, ,7.77418,7.76245,7.023054973, ,7.16744,7.04541,-0.88827,37.71845227, ,42.27266,38.55017,0.343059543, ,0.3061,0.33566,2.914945876, ,3.2669,2.97922,196.340064, ,196.6594,196.62436,160.6573728, ,163.30843,161.34156,75.75741312, ,75.67918,75.80634,0.295897063, ,0.2993,0.29689,559.025,133.979,429.752,641.904, ,814.294,22.29682,115.56026, ,104.65861,117.5916, ,0.5506, ,0.54048,0.55118, ,142.39837,143.96403,98.62617,665
250, ,15.75078,82.26389,1.9915,7.759006788, ,7.77581,7.76404,7.02162729, ,7.16594,7.04397,-0.8949,37.77676679, ,42.32747,38.6008,0.339287242, ,0.30281,0.33204,2.947355153, ,3.3024,3.01165,196.7228781, ,197.05876,197.01092,160.8289954, ,163.47944,161.51368,75.915256, ,75.84438,75.96606,0.295721038, ,0.2991,0.2967,560.914,134.723,431.292,644.016, ,816.458,22.42366,112.81771, ,101.96173,114.84074, ,0.54851, ,0.53823,0.54913, ,142.56216,144.16741,98.80317,670
245, ,15.75069,82.26398,1.9915,7.760571872, ,7.77744,7.76562,7.02020371, ,7.16443,7.04253,-0.90151,37.83358714, ,42.3796,38.6496,0.33553982, ,0.29955,0.32846,2.980272212, ,3.33838,3.04455,197.1008908, ,197.45276,197.39249,160.9963412, ,163.64566,161.68141,76.07129533, ,76.00756,76.1239,0.295545014, ,0.2989,0.29652,562.85,135.485,432.872,646.181, ,818.656,22.55217,110.08554, ,99.27607,112.1001, ,0.54644, ,0.536,0.54709, ,142.71941,144.36536,98.97336,675
240, ,15.75059,82.26406,1.99151,7.762133018, ,7.77907,7.7672,7.018784226, ,7.16294,7.0411,-0.90811,37.8888867, ,42.42901,38.69654,0.331816955, ,0.29631,0.32489,3.013709776, ,3.37483,3.07795,197.4740987, ,197.84139,197.76908,161.15942, ,163.80712,161.84475,76.22552894, ,76.16872,76.27986,0.295368989, ,0.2987,0.29634,564.836,136.267,434.491,648.401, ,820.89,22.68231,107.36365, ,96.60152,109.3696, ,0.54438, ,0.53378,0.54507, ,142.87025,144.55798,99.13687,680
235, ,15.7505,82.26415,1.99151,7.763690225, ,7.78069,7.76878,7.017368833, ,7.16144,7.03968,-0.91468,37.94263924, ,42.47567,38.74161,0.328118319, ,0.2931,0.32135,3.047681103, ,3.41179,3.11186,197.8424999, ,198.22465,198.14068,161.3182425, ,163.96383,162.00373,76.37795528, ,76.32787,76.43395,0.295192965, ,0.29851,0.29616,566.872,137.069,436.152,650.678, ,823.162,22.81443,104.65197, ,93.93799,106.64914, ,0.54234, ,0.53159,0.54307, ,143.01483,144.74542,99.29382,685
230, ,15.75041,82.26424,1.99151,7.765243496, ,7.78231,7.77035,7.015957528, ,7.15995,7.03825,-0.92124,37.9948188, ,42.51954,38.78477,0.324443579, ,0.28992,0.31784,3.082200001, ,3.44925,3.14628,198.2060944, ,198.60255,198.50729,161.4728215, ,164.11579,162.15835,76.52857356, ,76.48499,76.58615,0.295016941, ,0.29831,0.29597,568.96,137.892,437.855,653.013, ,825.474,22.94849,101.9504, ,91.2854,103.93865, ,0.54031, ,0.52941,0.54109, ,143.15322,144.92777,99.44433,690
225, ,15.75031,82.26433,1.99151,7.76679283, ,7.78393,7.77192,7.014550304, ,7.15847,7.03683,-0.92777,38.04539985, ,42.5606,38.82601,0.320792397, ,0.28676,0.31434,3.117280866, ,3.48724,3.18124,198.5648842, ,198.97508,198.86892,161.6231711, ,164.26302,162.30863,76.6773837, ,76.6401,76.73647,0.294840916, ,0.29811,0.29579,571.104,138.736,439.604,655.41, ,827.828,23.08465,99.25888, ,88.64366,101.23805, ,0.5383, ,0.52725,0.53912, ,143.28555,145.10514,99.58852,695
220, ,15.75022,82.26442,1.99152,7.76833823, ,7.78554,7.77348,7.013147156, ,7.15698,7.03542,-0.93429,38.0943572, ,42.5988,38.86528,0.317164428, ,0.28363,0.31087,3.152938705, ,3.52576,3.21675,198.9188732, ,199.34225,199.22558,161.7693068, ,164.40555,162.45458,76.82438642, ,76.79319,76.88492,0.294664892, ,0.29792,0.29561,573.304,139.602,441.398,657.87, ,830.226,23.22287,96.57733, ,86.01267,98.54726, ,0.53631, ,0.52511,0.53716, ,143.41196,145.27766,99.72651,700
215, ,15.75013,82.26451,1.99152,7.769879696, ,7.78715,7.77504,7.011748081, ,7.1555,7.03401,-0.94079,38.14166601, ,42.63413,38.90257,0.313559324, ,0.28052,0.30743,3.189189172, ,3.56482,3.25281,199.2680677, ,199.70407,199.57726,161.9112462, ,164.54339,162.59622,76.96958326, ,76.94427,77.03148,0.294488867, ,0.29772,0.29543,575.563,140.492,443.241,660.397, ,832.672,23.3633,93.90566, ,83.39236,95.86622, ,0.53433, ,0.52298,0.53522, ,143.53255,145.44542,99.85842,705
210, ,15.75003,82.2646,1.99152,7.77141723, ,7.78875,7.77659,7.010353073, ,7.15403,7.0326,-0.94727,38.18730185, ,42.66655,38.93786,0.309976731, ,0.27743,0.304,3.226048601, ,3.60445,3.28946,199.612476, ,200.06054,199.92397,162.0490084, ,164.67656,162.73357,77.11297663, ,77.09333,77.17618,0.294312843, ,0.29752,0.29524,577.884,141.406,445.134,662.992, ,835.166,23.50592,91.24382, ,80.78265,93.19485, ,0.53237, ,0.52087,0.53329, ,143.64741,145.60854,99.98437,710
205, ,15.74994,82.26469,1.99152,7.772950833, ,7.79036,7.77815,7.008962128, ,7.15256,7.03119,-0.95373,38.23124068, ,42.69604,38.97111,0.306416292, ,0.27437,0.3006,3.263534044, ,3.64466,3.32669,199.9521089, ,200.41168,200.26574,162.1826146, ,164.80509,162.86665,77.25456984, ,77.24038,77.319,0.294136818, ,0.29732,0.29506,580.269,142.346,447.079,665.659, ,837.712,23.6512,88.59172, ,78.18347,90.53309, ,0.53042, ,0.51877,0.53138, ,143.75668,145.76711,100.10446,715
200, ,15.74984,82.26478,1.99152,7.774480505, ,7.79195,7.77969,7.00757524, ,7.15109,7.0298,-0.96018,38.27345883, ,42.72256,39.00231,0.302877643, ,0.27134,0.29722,3.301663306, ,3.68547,3.36454,200.2869797, ,200.75751,200.60257,162.3120877, ,164.929,162.99548,77.39436719, ,77.38543,77.45996,0.293960794, ,0.29713,0.29488,582.721,143.311,449.079,668.4, ,840.313,23.79893,85.94931, ,75.59474,87.88086, ,0.52848, ,0.51669,0.52948, ,143.86046,145.92127,100.21881,720
195, ,15.74974,82.26487,1.99153,7.77600625, ,7.79355,7.78124,7.006192405, ,7.14963,7.0284,-0.9666,38.31393307, ,42.7461,39.03144,0.299360418, ,0.26832,0.29386,3.340454988, ,3.72688,3.40301,200.6171042, ,201.09803,200.93448,162.4374528, ,165.04831,163.1201,77.53237398, ,77.52847,77.59905,0.29378477, ,0.29693,0.2947,585.242,144.304,451.135,671.219, ,842.971,23.94942,83.31652, ,73.01638,85.23811, ,0.52656, ,0.51462,0.52759, ,143.95885,146.0711,100.32753,725
190, ,15.74965,82.26497,1.99153,7.777528067, ,7.79514,7.78278,7.004813619, ,7.14817,7.02701,-0.97301,38.35264053, ,42.76662,39.05846,0.295864244, ,0.26533,0.29052,3.379928531, ,3.76892,3.44213,200.9425009, ,201.43327,201.2615,162.5587372, ,165.16307,163.24051,77.66859657, ,77.66953,77.73629,0.293608745, ,0.29673,0.29451,587.835,145.326,453.251,674.119, ,845.689,24.10264,80.6933, ,70.44835,82.60479, ,0.52465, ,0.51256,0.52571, ,144.05195,146.21669,100.43073,730
185, ,15.74955,82.26506,1.99153,7.779045959, ,7.79673,7.78432,7.003438874, ,7.14671,7.02562,-0.9794,38.3895588, ,42.78411,39.08337,0.292388747, ,0.26236,0.2872,3.420104262, ,3.81161,3.48192,201.2631917, ,201.76326,201.58363,162.6759704, ,165.2733,163.35677,77.80304247, ,77.8086,77.87169,0.293432721, ,0.29654,0.29433,590.504,146.377,455.427,677.103, ,848.47,24.25887,78.07957, ,67.89056,79.98083, ,0.52274, ,0.51052,0.52384, ,144.1399,146.35818,100.52852,735
180, ,15.74945,82.26515,1.99153,7.780559925, ,7.79831,7.78585,7.002068169, ,7.14526,7.02424,-0.98577,38.42466587, ,42.79855,39.10613,0.288933547, ,0.25941,0.2839,3.461003441, ,3.85497,3.52238,201.579201, ,202.08803,201.90092,162.7891845, ,165.37904,163.46889,77.93572036, ,77.9457,78.00525,0.293256696, ,0.29634,0.29415,593.251,147.459,457.668,680.175, ,851.318,24.41806,75.4753, ,65.34297,77.36618, ,0.52085, ,0.50848,0.52198, ,144.22276,146.49564,100.621,740
175, ,15.74936,82.26525,1.99154,7.782069969, ,7.79989,7.78738,7.000701498, ,7.14382,7.02286,-0.99212,38.45794016, ,42.8099,39.12673,0.28549826, ,0.25648,0.28062,3.502648317, ,3.89901,3.56356,201.8905567, ,202.40759,202.21338,162.8984138, ,165.48033,163.57691,78.06664021, ,78.08083,78.13699,0.293080672, ,0.29614,0.29397,596.081,148.573,459.976,683.339, ,854.237,24.58051,72.88043, ,62.80551,74.76079, ,0.51897, ,0.50646,0.52014, ,144.30066,146.62919,100.70828,745
170, ,15.74926,82.26534,1.99154,7.78357609, ,7.80147,7.7889,6.999338854, ,7.14237,7.02148,-0.99845,38.48936053, ,42.81815,39.14514,0.282082499, ,0.25356,0.27736,3.545062185, ,3.94377,3.60546,202.1972903, ,202.722,202.52105,163.0036956, ,165.57721,163.68087,78.19581328, ,78.21402,78.26691,0.292904648, ,0.29594,0.29378,598.996,149.721,462.354,686.599, ,857.229,24.74633,70.29491, ,60.27813,72.16461, ,0.5171, ,0.50445,0.5183, ,144.3737,146.75893,100.79047,750
165, ,15.74916,82.26543,1.99154,7.785078291, ,7.80304,7.79042,6.997980236, ,7.14093,7.02011,-1.00477,38.51890626, ,42.82329,39.16136,0.278685873, ,0.25067,0.27411,3.588269441, ,3.98925,3.64812,202.4994365, ,203.03128,202.82397,163.1050698, ,165.66972,163.78082,78.32325226, ,78.34527,78.39503,0.292728623, ,0.29575,0.2936,602.001,150.905,464.805,689.959, ,860.3,24.91563,67.7187, ,57.76078,69.57761, ,0.51524, ,0.50245,0.51647, ,144.44196,146.88494,100.86767,755
160, ,15.74906,82.26553,1.99154,7.786576573, ,7.80461,7.79194,6.996625635, ,7.1395,7.01875,-1.01106,38.5465571, ,42.8253,39.17535,0.275307986, ,0.2478,0.27089,3.632295651, ,4.03549,3.69155,202.7970343, ,203.33549,203.12219,163.2025794, ,165.75791,163.87678,78.44897135, ,78.4746,78.52137,0.292552599, ,0.29555,0.29342,605.1,152.125,467.332,693.424, ,863.452,25.08851,65.15176, ,55.25342,66.99974, ,0.51339, ,0.50046,0.51465, ,144.50555,147.00732,100.93996,760
155, ,15.74896,82.26562,1.99155,7.788070937, ,7.80617,7.79346,6.995275049, ,7.13807,7.01738,-1.01734,38.57229325, ,42.82415,39.1871,0.271948441, ,0.24495,0.26768,3.67716762, ,4.08251,3.73578,203.0901265, ,203.63466,203.41573,163.2962704, ,165.84183,163.96882,78.57298629, ,78.60202,78.64594,0.292376574, ,0.29535,0.29324,608.297,153.384,469.94,696.999, ,866.691,25.2654,62.59404, ,52.75601,64.43096, ,0.51154, ,0.49847,0.51283, ,144.56457,147.12619,101.00747,765
150, ,15.74886,82.26572,1.99155,7.789561385, ,7.80774,7.79497,6.993928473, ,7.13664,7.01602,-1.0236,38.59609535, ,42.81985,39.1966,0.268606835, ,0.24211,0.26449,3.72291346, ,4.13033,3.78084,203.3787602, ,203.92885,203.70466,163.3861923, ,165.92154,164.05698,78.69531451, ,78.72757,78.76875,0.29220055, ,0.29516,0.29305,611.597,154.684,472.631,700.689, ,870.021,25.44623,60.04553, ,50.2685,61.87125, ,0.5097, ,0.49649,0.51102, ,144.61912,147.24162,101.07028,770
145, ,15.74876,82.26581,1.99155,7.791047918, ,7.80929,7.79647,6.992585901, ,7.13521,7.01467,-1.02984,38.61794453, ,42.81236,39.20382,0.265282762, ,0.23929,0.26132,3.769562678, ,4.17899,3.82675,203.6629872, ,204.21813,203.98902,163.472398, ,165.9971,164.14131,78.81597522, ,78.85125,78.88984,0.292024525, ,0.29496,0.29287,615.004,156.026,475.411,704.499, ,873.448,25.63126,57.50618, ,47.79087,59.32057, ,0.50787, ,0.49452,0.50922, ,144.66929,147.35371,101.12849,775
140, ,15.74866,82.26591,1.99155,7.792530537, ,7.81085,7.79797,6.991247328, ,7.13379,7.01332,-1.03606,38.63782235, ,42.80168,39.20876,0.261975815, ,0.23649,0.25816,3.81714625, ,4.22851,3.87355,203.942864, ,204.50255,204.26887,163.5549442, ,166.06857,164.22187,78.93498949, ,78.97309,79.00922,0.291848501, ,0.29476,0.29269,618.524,157.412,478.282,708.435, ,876.975,25.82055,54.97597, ,45.32308,56.7789, ,0.50604, ,0.49256,0.50742, ,144.71515,147.46256,101.1822,780
135, ,15.74856,82.26601,1.99155,7.794009245, ,7.8124,7.79947,6.989912751, ,7.13238,7.01197,-1.04227,38.65571087, ,42.7878,39.21139,0.25868558, ,0.2337,0.25502,3.865696722, ,4.27892,3.92127,204.2184524, ,204.78217,204.54429,163.6338915, ,166.13602,164.29872,79.05238039, ,79.09312,79.12691,0.291672477, ,0.29456,0.29251,622.163,158.845,481.25,712.504, ,880.61,26.01468,52.45488, ,42.86511,54.24622, ,0.50422, ,0.49059,0.50562, ,144.75684,147.56826,101.23151,785
130, ,15.74846,82.2661,1.99156,7.795484043, ,7.81395,7.80097,6.988582164, ,7.13097,7.01063,-1.04845,38.67159263, ,42.77071,39.21169,0.255411643, ,0.23093,0.25189,3.9152483, ,4.33026,3.96993,204.4898194, ,205.05709,204.81534,163.7093045, ,166.19951,164.37194,79.16817314, ,79.21137,79.24295,0.291496452, ,0.29437,0.29233,625.926,160.327,484.319,716.712, ,884.357,26.21339,49.94289, ,40.41694,51.72251, ,0.5024, ,0.48864,0.50383, ,144.79441,147.67089,101.2765,790
125, ,15.74835,82.2662,1.99156,7.796954931, ,7.81549,7.80246,6.987255562, ,7.12956,7.00929,-1.05462,38.68545064, ,42.7504,39.20966,0.252153583, ,0.22818,0.24878,3.965836959, ,4.38255,4.01958,204.7570381, ,205.32737,205.08208,163.7812527, ,166.25914,164.44158,79.28239515, ,79.32786,79.35735,0.291320428, ,0.29417,0.29214,629.82,161.861,487.495,721.066, ,888.224,26.41721,47.44, ,37.97855,49.20776, ,0.50058, ,0.48668,0.50204, ,144.82798,147.77056,101.31727,795
120, ,15.74825,82.2663,1.99156,7.798421912, ,7.81703,7.80394,6.98593294, ,7.12815,7.00795,-1.06077,38.69726839, ,42.72685,39.20529,0.24891098, ,0.22544,0.24569,4.017500553, ,4.43585,4.07024,205.0201875, ,205.59311,205.34462,163.8498098, ,166.31497,164.50772,79.3950763, ,79.44263,79.47016,0.291144403, ,0.29397,0.29196,633.851,163.449,490.783,725.574, ,892.216,26.62635,44.94619, ,35.54994,46.70196, ,0.49876, ,0.48473,0.50025, ,144.8576,147.86734,101.3539,800
115, ,15.74815,82.26639,1.99156,7.799884987, ,7.81856,7.80543,6.984614294, ,7.12675,7.00662,-1.0669,38.70702988, ,42.70008,39.19855,0.245683408, ,0.22271,0.2426,4.07027894, ,4.49017,4.12197,205.2793533, ,205.8544,205.60303,163.9150549, ,166.36711,164.57045,79.50624899, ,79.55572,79.5814,0.290968379, ,0.29377,0.29178,638.027,165.093,494.189,730.243, ,896.342,26.84101,42.46145, ,33.1311,44.20511, ,0.49695, ,0.48277,0.49846, ,144.88338,147.96133,101.3865,805
110, ,15.74805,82.26649,1.99157,7.801344158, ,7.8201,7.8069,6.983299619, ,7.12536,7.00529,-1.07301,38.71471961, ,42.67006,39.18943,0.242470437, ,0.21999,0.23953,4.124214112, ,4.54557,4.17478,205.5346281, ,206.11135,205.85741,163.9770724, ,166.41563,164.62985,79.61594833, ,79.66717,79.69112,0.290792354, ,0.29358,0.2916,642.355,166.798,497.72,735.083, ,900.608,27.06123,39.9858, ,30.72204,41.71721, ,0.49513, ,0.48082,0.49667, ,144.90542,148.05262,101.41514,810
105, ,15.74795,82.26659,1.99157,7.802799427, ,7.82163,7.80838,6.98198891, ,7.12396,7.00397,-1.07911,38.72032254, ,42.6368,39.17793,0.239271638, ,0.21729,0.23648,4.179350333, ,4.60208,4.22874,205.786112, ,206.36406,206.10787,164.035952, ,166.46065,164.686,79.72421234, ,79.77701,79.79934,0.29061633, ,0.29338,0.29141,646.844,168.566,501.381,740.102, ,905.022,27.28764,37.51924, ,28.32275,39.23827, ,0.49331, ,0.47886,0.49487, ,144.92377,148.14128,101.43991,815
100, ,15.74784,82.26669,1.99157,7.804250794, ,7.82315,7.80985,6.980682163, ,7.12257,7.00265,-1.08518,38.72382418, ,42.6003,39.16403,0.236086574, ,0.2146,0.23343,4.235734295, ,4.65976,4.28389,206.0339132, ,206.61266,206.35451,164.09179, ,166.50227,164.73902,79.83108215, ,79.88529,79.90612,0.290440306, ,0.29318,0.29123,651.503,170.401,505.181,745.311, ,909.595,27.5204,35.06179, ,25.93325,36.76831, ,0.49149, ,0.4769,0.49308, ,144.93856,148.22741,101.46091,820
95, ,15.74774,82.26679,1.99157,7.805698262, ,7.82467,7.81132,6.979379371, ,7.12119,7.00134,-1.09124,38.72521052, ,42.56055,39.14773,0.232914809, ,0.21193,0.2304,4.293415286, ,4.71863,4.34026,206.2781481, ,206.85728,206.59746,164.1446887, ,166.5406,164.789,79.93660219, ,79.99207,80.0115,0.290264281, ,0.29299,0.29105,656.34,172.306,509.126,750.721, ,914.334,27.75967,32.61346, ,23.55357,34.30734, ,0.48967, ,0.47493,0.49127, ,144.94983,148.31108,101.4782,825
90, ,15.74763,82.26689,1.99158,7.807141831, ,7.82619,7.81278,6.97808053, ,7.11981,7.00002,-1.09728,38.72446806, ,42.51755,39.129,0.2297559, ,0.20926,0.22738,4.352445362, ,4.77877,4.39791,206.5189423, ,207.09806,206.83685,164.1947577, ,166.57578,164.83606,80.04082041, ,80.0974,80.11553,0.290088257, ,0.29279,0.29087,661.367,174.286,513.226,756.341, ,919.249,28.00603,30.17427, ,21.18372,31.8554, ,0.48784, ,0.47296,0.48947, ,144.95768,148.39238,101.49188,830
85, ,15.74753,82.26698,1.99158,7.808581506, ,7.8277,7.81424,6.976785637, ,7.11843,6.99872,-1.1033,38.72158382, ,42.4713,39.10784,0.226609403, ,0.2066,0.22437,4.412879545, ,4.84021,4.4569,206.7564311, ,207.33515,207.07282,164.2421137, ,166.60791,164.88031,80.14378858, ,80.20133,80.21827,0.289912232, ,0.29259,0.29068,666.593,176.344,517.489,762.186, ,924.353,28.25944,27.74428, ,18.82375,29.4125, ,0.486, ,0.47098,0.48765, ,144.96218,148.4714,101.50202,835
80, ,15.74743,82.26708,1.99158,7.810017284, ,7.82921,7.8157,6.975494685, ,7.11706,6.99741,-1.10931,38.71654534, ,42.42181,39.08425,0.223474872, ,0.20396,0.22137,4.474776035, ,4.90302,4.51727,206.9907603, ,207.56871,207.30551,164.2868813, ,166.63716,164.92188,80.24556247, ,80.30392,80.31976,0.289736208, ,0.29239,0.2905,672.032,178.486,521.925,768.267, ,929.655,28.52061,25.3235, ,16.4737,26.9787, ,0.48416, ,0.469,0.48583, ,144.96342,148.54821,101.50872,840
75, ,15.74732,82.26718,1.99158,7.811449171, ,7.83072,7.81715,6.97420767, ,7.11569,6.99611,-1.11529,38.70934067, ,42.36908,39.05821,0.220351854, ,0.20132,0.21838,4.538196435, ,4.96726,4.5791,207.2220868, ,207.79891,207.53509,164.3291939, ,166.66366,164.96091,80.34620226, ,80.40525,80.42008,0.289560184, ,0.2922,0.29032,677.695,180.717,526.545,774.6, ,935.168,28.78975,22.912, ,14.13361,24.55404, ,0.4823, ,0.467,0.484, ,144.96148,148.6229,101.51205,845
70, ,15.74722,82.26728,1.99159,7.812877166, ,7.83222,7.8186,6.972924588, ,7.11432,6.99482,-1.12126,38.69995839, ,42.31311,39.02972,0.217239898, ,0.19869,0.2154,4.603205998, ,5.03298,4.64243,207.4505792, ,208.02595,207.76174,164.3691933, ,166.68757,164.99754,80.44577274, ,80.50539,80.51929,0.289384159, ,0.292,0.29014,683.597,183.041,531.358,781.2, ,940.906,29.06723,20.50982, ,11.80354,22.13857, ,0.48044, ,0.46499,0.48215, ,144.95644,148.69555,101.51208,850
65, ,15.74711,82.26738,1.99159,7.814301272, ,7.83372,7.82004,6.971645433, ,7.11296,6.99353,-1.12721,38.68838759, ,42.25392,38.99877,0.214138544, ,0.19607,0.21243,4.669873905, ,5.10025,4.70734,207.6764193, ,208.25003,207.98565,164.4070318, ,166.70907,165.03193,80.54434372, ,80.60441,80.61746,0.289208135, ,0.2918,0.28995,689.753,185.465,536.379,788.082, ,946.882,29.35337,18.11703, ,9.48357,19.73236, ,0.47856, ,0.46296,0.48029, ,144.94832,148.76622,101.50889,855
60, ,15.74701,82.26748,1.99159,7.815721489, ,7.83522,7.82148,6.9703702, ,7.11161,6.99224,-1.13314,38.67461789, ,42.1915,38.96536,0.211047334, ,0.19346,0.20947,4.738273548, ,5.16915,4.77389,207.8998024, ,208.47137,208.207,164.4428718, ,166.72833,165.06425,80.64199041, ,80.7024,80.71467,0.28903211, ,0.29161,0.28977,696.178,187.996,541.619,795.267, ,953.113,29.6489,15.73371, ,7.17377,17.33549, ,0.47666, ,0.46092,0.47842, ,144.93728,148.835,101.50256,860
55, ,15.7469,82.26758,1.99159,7.817137822, ,7.83671,7.82292,6.969098885, ,7.11025,6.99095,-1.13905,38.65863945, ,42.12587,38.92947,0.207965803, ,0.19085,0.20652,4.808482862, ,5.23975,4.84217,208.120939, ,208.6902,208.42603,164.4768866, ,166.74556,165.09467,80.7387938, ,80.79945,80.81101,0.288856086, ,0.29141,0.28959,702.889,190.639,547.094,802.772, ,959.614,29.95409,13.35994, ,4.87423,14.94803, ,0.47475, ,0.45885,0.47653, ,144.92333,148.90197,101.49316,865
50, ,15.7468,82.26769,1.9916,7.818550269, ,7.8382,7.82435,6.967831483, ,7.1089,6.98967,-1.14495,38.64044294, ,42.05703,38.89111,0.204893485, ,0.18825,0.20357,4.880584671, ,5.31213,4.91225,208.3400551, ,208.90677,208.64297,164.5092623, ,166.76095,165.12338,80.83484114, ,80.89565,80.90656,0.288680061, ,0.29121,0.28941,709.907,193.403,552.818,810.619, ,966.405,30.26931,10.99581, ,2.58505,12.57008, ,0.47283, ,0.45677,0.47461, ,144.90658,148.9672,101.48077,870
45, ,15.74669,82.26779,1.9916,7.819958834, ,7.83968,7.82578,6.966567989, ,7.10756,6.9884,-1.15082,38.62001957, ,41.98499,38.85026,0.201829908, ,0.18565,0.20063,4.954667074, ,5.38637,4.98421,208.5573945, ,209.12136,208.85807,164.5401976, ,166.77473,165.15058,80.93022639, ,80.99112,81.00143,0.288504037, ,0.29101,0.28922,717.251,196.296,558.808,818.831, ,973.504,30.59533,8.64143, ,0.30635,10.20174, ,0.47088, ,0.45466,0.47268, ,144.88706,149.03076,101.46545,875
