T (C),Phases vol%-AUSTENITE-1.0(C/s),Phases vol%-FERRITE-1.0(C/s),Phases vol%-BAINITE-1.0(C/s),Phases vol%-PEARLITE-1.0(C/s),Density (g/(cm)^3)-BAINITE_PEARLITE-1.0(C/s),Density (g/(cm)^3)-AUSTENITE-1.0(C/s),Density (g/(cm)^3)-FERRITE-1.0(C/s),Density (g/(cm)^3)-TOTAL-1.0(C/s),Molar volume (cm^3)-BAINITE_PEARLITE-1.0(C/s),Molar volume (cm^3)-AUSTENITE-1.0(C/s),Molar volume (cm^3)-FERRITE-1.0(C/s),Molar volume (cm^3)-TOTAL-1.0(C/s),Linear expansion (%)-  -1.0(C/s),Thermal conductivity (W/(m*K))-BAINITE_PEARLITE-1.0(C/s),Thermal conductivity (W/(m*K))-AUSTENITE-1.0(C/s),Thermal conductivity (W/(m*K))-FERRITE-1.0(C/s),Thermal conductivity (W/(m*K))-TOTAL-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-BAINITE_PEARLITE-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-AUSTENITE-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-FERRITE-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-TOTAL-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-BAINITE_PEARLITE-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-AUSTENITE-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-FERRITE-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-TOTAL-1.0(C/s),Young's modulus (GPa)-BAINITE_PEARLITE-1.0(C/s),Young's modulus (GPa)-AUSTENITE-1.0(C/s),Young's modulus (GPa)-FERRITE-1.0(C/s),Young's modulus (GPa)-TOTAL-1.0(C/s),Bulk modulus (GPa)-BAINITE_PEARLITE-1.0(C/s),Bulk modulus (GPa)-AUSTENITE-1.0(C/s),Bulk modulus (GPa)-FERRITE-1.0(C/s),Bulk modulus (GPa)-TOTAL-1.0(C/s),Shear modulus(GPa)-BAINITE_PEARLITE-1.0(C/s),Shear modulus(GPa)-AUSTENITE-1.0(C/s),Shear modulus(GPa)-FERRITE-1.0(C/s),Shear modulus(GPa)-TOTAL-1.0(C/s),Poisson's ratio-BAINITE_PEARLITE-1.0(C/s),Poisson's ratio-AUSTENITE-1.0(C/s),Poisson's ratio-FERRITE-1.0(C/s),Poisson's ratio-TOTAL-1.0(C/s),Yield Stress (MPa)-TOTAL-1.0(C/s),Yield Stress (MPa)-FERRITE-1.0(C/s),Yield Stress (MPa)-PEARLITE-1.0(C/s),Yield Stress (MPa)-BAINITE-1.0(C/s),Yield Stress (MPa)-AUSTENITE-1.0(C/s),Tensile Stress (MPa)-TOTAL-1.0(C/s),Hardness (HRC)-TOTAL-1.0(C/s),Enthalpy (J/g)-TOTAL-1.0(C/s),Enthalpy (J/g)-AUSTENITE-1.0(C/s),Enthalpy (J/g)-FERRITE-1.0(C/s),Enthalpy (J/g)-BAINITE_PEARLITE-1.0(C/s),Enthalpy (J/g)-MARTENSITE-1.0(C/s),Specific heat (J/(g K))-TOTAL-1.0(C/s),Specific heat (J/(g K))-AUSTENITE-1.0(C/s),Specific heat (J/(g K))-FERRITE-1.0(C/s),Specific heat (J/(g K))-BAINITE_PEARLITE-1.0(C/s),Specific heat (J/(g K))-MARTENSITE-1.0(C/s),Latent heat (J/g)-FERRITE-1.0(C/s),Latent heat (J/g)-BAINITE_PEARLITE-1.0(C/s),Latent heat (J/g)-MARTENSITE-1.0(C/s),TIME(s)-Cooling_1.0(C/s)
920,100, , , , ,7.58565, ,7.58565, ,7.29254, ,7.29254,0, ,27.75919, ,27.75919, ,1.05306, ,1.05306, ,0.94961, ,0.94961, ,115.11867, ,115.11867, ,125.08894, ,125.08894, ,42.74364, ,42.74364, ,0.34662, ,0.34662,84.4616, , , ,84.4616,114.909,-98.68728,619.74727,619.74727, ,609.47649, ,0.61128,0.61128, ,0.78613, , , , ,0
915,100, , , , ,7.58836, ,7.58836, ,7.28993, ,7.28993,-0.0119108, ,27.69907, ,27.69907, ,1.05093, ,1.05093, ,0.95154, ,0.95154, ,115.61403, ,115.61403, ,125.38592, ,125.38592, ,42.93698, ,42.93698, ,0.34632, ,0.34632,84.5628, , , ,84.5628,115.495,-98.34975,616.67973,616.68012, ,605.54414, ,0.61351,0.61176, ,0.78637, , ,11.13598,-11.05856,5
910,100, , , , ,7.59107, ,7.59107, ,7.28733, ,7.28733,-0.0238215, ,27.63904, ,27.63904, ,1.04878, ,1.04878, ,0.95349, ,0.95349, ,116.10908, ,116.10908, ,125.68158, ,125.68158, ,43.13028, ,43.13028, ,0.34603, ,0.34603,84.6631, , , ,84.6631,116.08,-98.01474,613.62029,613.62067, ,601.61126, ,0.61189,0.61125, ,0.78662, , ,12.00941,-10.45804,10
905,100, , , , ,7.59379, ,7.59379, ,7.28472, ,7.28472,-0.0357247, ,27.57901, ,27.57901, ,1.04662, ,1.04662, ,0.95546, ,0.95546, ,116.6038, ,116.6038, ,125.97574, ,125.97574, ,43.32354, ,43.32354, ,0.34573, ,0.34573,84.7642, , , ,84.7642,116.667,-97.68125,610.56475,610.56514, ,597.67702, ,0.61111,0.61058, ,0.787, , ,12.88812,-9.84401,15
900,100, , , , ,7.5965, ,7.5965, ,7.28212, ,7.28212,-0.0476233, ,27.51898, ,27.51898, ,1.04445, ,1.04445, ,0.95744, ,0.95744, ,117.09819, ,117.09819, ,126.26841, ,126.26841, ,43.51677, ,43.51677, ,0.34544, ,0.34544,84.8664, , , ,84.8664,117.255,-97.34889,607.51309,607.51348, ,593.74062, ,0.61033,0.60985, ,0.78753, , ,13.77286,-9.21598,20
895,100, , , , ,7.59922, ,7.59922, ,7.27952, ,7.27952,-0.0595182, ,27.45895, ,27.45895, ,1.04227, ,1.04227, ,0.95944, ,0.95944, ,117.59225, ,117.59225, ,126.55961, ,126.55961, ,43.70996, ,43.70996, ,0.34514, ,0.34514,84.9695, , , ,84.9695,117.845,-97.01784,604.46531,604.46569, ,589.80121, ,0.60956,0.6091, ,0.78823, , ,14.66448,-8.57341,25
890,100, , , , ,7.60193, ,7.60193, ,7.27691, ,7.27691,-0.0714102, ,27.39891, ,27.39891, ,1.04008, ,1.04008, ,0.96146, ,0.96146, ,118.08597, ,118.08597, ,126.84934, ,126.84934, ,43.90311, ,43.90311, ,0.34485, ,0.34485,85.0736, , , ,85.0736,118.436,-96.68791,601.42139,601.42178, ,585.85792, ,0.60878,0.60835, ,0.78911, , ,15.56386,-7.91568,30
885,100, , , , ,7.60465, ,7.60465, ,7.27431, ,7.27431,-0.0832994, ,27.33888, ,27.33888, ,1.03789, ,1.03789, ,0.9635, ,0.9635, ,118.57937, ,118.57937, ,127.13762, ,127.13762, ,44.09622, ,44.09622, ,0.34455, ,0.34455,85.1788, , , ,85.1788,119.029,-96.35927,598.38134,598.38172, ,581.90982, ,0.60801,0.60758, ,0.78982, , ,16.4719,-7.24223,35
880,100, , , , ,7.60737, ,7.60737, ,7.27171, ,7.27171,-0.0951852, ,27.27885, ,27.27885, ,1.03568, ,1.03568, ,0.96555, ,0.96555, ,119.07244, ,119.07244, ,127.42446, ,127.42446, ,44.2893, ,44.2893, ,0.34426, ,0.34426,85.2849, , , ,85.2849,119.623,-96.03192,595.34516,595.34554, ,577.95599, ,0.60724,0.60684, ,0.79104, , ,17.38955,-6.55235,40
875,100, , , , ,7.61009, ,7.61009, ,7.26911, ,7.26911,-0.10707, ,27.21881, ,27.21881, ,1.03346, ,1.03346, ,0.96762, ,0.96762, ,119.56518, ,119.56518, ,127.70985, ,127.70985, ,44.48234, ,44.48234, ,0.34396, ,0.34396,85.3921, , , ,85.3921,120.219,-95.70567,592.31284,592.31322, ,573.99542, ,0.60646,0.60607, ,0.79249, , ,18.3178,-5.84537,45
870,100, , , , ,7.61281, ,7.61281, ,7.26651, ,7.26651,-0.11895, ,27.15878, ,27.15878, ,1.03124, ,1.03124, ,0.96971, ,0.96971, ,120.05759, ,120.05759, ,127.99382, ,127.99382, ,44.67534, ,44.67534, ,0.34367, ,0.34367,85.5004, , , ,85.5004,120.816,-95.38069,589.28439,589.28476, ,570.0271, ,0.60569,0.6053, ,0.79413, , ,19.25766,-5.12055,50
865,100, , , , ,7.61554, ,7.61554, ,7.26392, ,7.26392,-0.13083, ,27.09874, ,27.09874, ,1.029, ,1.029, ,0.97181, ,0.97181, ,120.54967, ,120.54967, ,128.27637, ,128.27637, ,44.8683, ,44.8683, ,0.34337, ,0.34337,85.6098, , , ,85.6098,121.415,-95.05697,586.25979,586.26016, ,566.04993, ,0.60492,0.60453, ,0.79617, , ,20.21023,-4.3771,55
860,100, , , , ,7.61826, ,7.61826, ,7.26132, ,7.26132,-0.1427, ,27.03871, ,27.03871, ,1.02676, ,1.02676, ,0.97394, ,0.97394, ,121.04143, ,121.04143, ,128.55751, ,128.55751, ,45.06122, ,45.06122, ,0.34308, ,0.34308,85.7202, , , ,85.7202,122.015,-94.73433,583.23905,583.23942, ,562.06276, ,0.60415,0.60375, ,0.79829, , ,21.17666,-3.61419,60
855,100, , , , ,7.62099, ,7.62099, ,7.25872, ,7.25872,-0.15458, ,26.97867, ,26.97867, ,1.0245, ,1.0245, ,0.97608, ,0.97608, ,121.53285, ,121.53285, ,128.83725, ,128.83725, ,45.25411, ,45.25411, ,0.34278, ,0.34278,85.8318, , , ,85.8318,122.616,-94.41293,580.22217,580.22254, ,558.06439, ,0.60338,0.60298, ,0.80062, , ,22.15815,-2.83092,65
850,100, , , , ,7.62372, ,7.62372, ,7.25612, ,7.25612,-0.16645, ,26.91863, ,26.91863, ,1.02224, ,1.02224, ,0.97825, ,0.97825, ,122.02395, ,122.02395, ,129.11559, ,129.11559, ,45.44696, ,45.44696, ,0.34249, ,0.34249,85.9445, , , ,85.9445,123.219,-94.09278,577.20915,577.20951, ,554.05357, ,0.6026,0.60221, ,0.80325, , ,23.15594,-2.02634,70
845,100, , , , ,7.62645, ,7.62645, ,7.25353, ,7.25353,-0.17832, ,26.8586, ,26.8586, ,1.01996, ,1.01996, ,0.98043, ,0.98043, ,122.51472, ,122.51472, ,129.39254, ,129.39254, ,45.63977, ,45.63977, ,0.34219, ,0.34219,86.0583, , , ,86.0583,123.823,-93.77368,574.19999,574.20035, ,550.02894, ,0.60183,0.60144, ,0.80615, , ,24.17141,-1.1994,75
840,100, , , , ,7.62918, ,7.62918, ,7.25093, ,7.25093,-0.19018, ,26.79856, ,26.79856, ,1.01767, ,1.01767, ,0.98263, ,0.98263, ,123.00516, ,123.00516, ,129.66811, ,129.66811, ,45.83255, ,45.83255, ,0.3419, ,0.3419,86.1733, , , ,86.1733,124.429,-93.45581,571.19469,571.19505, ,545.98908, ,0.60106,0.60067, ,0.80935, , ,25.20597,-0.34903,80
835,100, , , , ,7.63191, ,7.63191, ,7.24833, ,7.24833,-0.20205, ,26.73852, ,26.73852, ,1.01538, ,1.01538, ,0.98486, ,0.98486, ,123.49527, ,123.49527, ,129.94231, ,129.94231, ,46.02528, ,46.02528, ,0.3416, ,0.3416,86.2895, , , ,86.2895,125.036,-93.13898,568.19324,568.1936, ,541.93248, ,0.60029,0.5999, ,0.81287, , ,26.26112,0.52596,85
830,100, , , , ,7.63464, ,7.63464, ,7.24574, ,7.24574,-0.21391, ,26.67848, ,26.67848, ,1.01307, ,1.01307, ,0.9871, ,0.9871, ,123.98505, ,123.98505, ,130.21514, ,130.21514, ,46.21798, ,46.21798, ,0.34131, ,0.34131,86.4069, , , ,86.4069,125.644,-92.82354,565.19566,565.19602, ,537.85752, ,0.59952,0.59912, ,0.81672, , ,27.3385,1.42684,90
825,100, , , , ,7.63738, ,7.63738, ,7.24314, ,7.24314,-0.22577, ,26.61844, ,26.61844, ,1.01075, ,1.01075, ,0.98936, ,0.98936, ,124.4745, ,124.4745, ,130.48662, ,130.48662, ,46.41064, ,46.41064, ,0.34101, ,0.34101,86.5254, , , ,86.5254,126.253,-92.50895,562.20193,562.20229, ,533.76247, ,0.59875,0.59835, ,0.82092, , ,28.43982,2.35496,95
820,100, , , , ,7.64011, ,7.64011, ,7.24055, ,7.24055,-0.23763, ,26.55841, ,26.55841, ,1.00843, ,1.00843, ,0.99164, ,0.99164, ,124.96363, ,124.96363, ,130.75675, ,130.75675, ,46.60327, ,46.60327, ,0.34072, ,0.34072,86.6453, , , ,86.6453,126.864,-92.19573,559.21206,559.21242, ,529.64548, ,0.59797,0.59758, ,0.82551, , ,29.56694,3.31181,100
815,100, , , , ,7.64285, ,7.64285, ,7.23796, ,7.23796,-0.24949, ,26.49837, ,26.49837, ,1.00609, ,1.00609, ,0.99395, ,0.99395, ,125.45242, ,125.45242, ,131.02554, ,131.02554, ,46.79585, ,46.79585, ,0.34042, ,0.34042,86.7663, , , ,86.7663,127.475,-91.88335,556.22605,556.22641, ,525.50457, ,0.5972,0.59681, ,0.83052, , ,30.72184,4.29896,105
810,100, , , , ,7.64559, ,7.64559, ,7.23536, ,7.23536,-0.26134, ,26.43833, ,26.43833, ,1.00374, ,1.00374, ,0.99628, ,0.99628, ,125.94089, ,125.94089, ,131.29299, ,131.29299, ,46.9884, ,46.9884, ,0.34013, ,0.34013,86.8886, , , ,86.8887,128.088,-91.57233,553.24335,553.24425, ,521.33758, ,0.59654,0.59604, ,0.83596, ,33.13419,31.90667,5.31814,110
805,100, , , , ,7.64833, ,7.64833, ,7.23277, ,7.23277,-0.27319, ,26.37828, ,26.37828, ,1.00138, ,1.00138, ,0.99862, ,0.99862, ,126.42903, ,126.42903, ,131.55911, ,131.55911, ,47.18091, ,47.18091, ,0.33983, ,0.33983,87.012, , , ,87.0125,128.702,-91.26249,550.26233,550.266, ,517.14221, ,0.5962,0.59527, ,0.8419, ,34.23513,33.12379,6.37126,115
800,100, , , , ,7.65107, ,7.65107, ,7.23018, ,7.23018,-0.28504, ,26.31824, ,26.31824, ,0.99901, ,0.99901, ,1.00099, ,1.00099, ,126.91686, ,126.91686, ,131.82393, ,131.82393, ,47.37339, ,47.37339, ,0.33954, ,0.33954,87.1363, , , ,87.1381,129.316,-90.95417,547.28031,547.29168, ,512.91596, ,0.5964,0.59449, ,0.84835, ,35.35831,34.37572,7.46036,120
795,100, , , , ,7.65382, ,7.65382, ,7.22758, ,7.22758,-0.29689, ,26.2582, ,26.2582, ,0.99663, ,0.99663, ,1.00338, ,1.00338, ,127.40438, ,127.40438, ,132.08743, ,132.08743, ,47.56584, ,47.56584, ,0.33924, ,0.33924,87.261, , , ,87.2656,129.931,-90.64753,544.29196,544.32135, ,508.65611, ,0.59767,0.59372, ,0.85537, ,36.52286,35.66524,8.58771,125
790,99.98761,0.0123931, , , ,7.65656,7.57979,7.65655, ,7.22499,7.35131,7.22501,-0.30868, ,26.19815,31.08825,26.19868, ,0.99424,0.83785,0.99422, ,1.0058,1.19354,1.00582, ,127.89161,129.20171,127.89199, ,132.34965,119.89589,132.34815, ,47.75827,48.92531,47.75849, ,0.33895,0.3204,0.33895,87.3976,100.225, , ,87.396,130.561,-90.33369,541.34946,541.3552,498.1359,504.35971, ,0.5885,0.59295,0.83817,0.863, ,37.73537,36.99549,9.7559,130
785,99.96945,0.0305477, , , ,7.6593,7.58178,7.65928, ,7.22239,7.34938,7.22243,-0.32044, ,26.13809,31.15434,26.13943, ,0.99184,0.83214,0.99178, ,1.00823,1.20173,1.00828, ,128.37863,129.97955,128.37966, ,132.61061,120.48541,132.60704, ,47.9507,49.22721,47.95129, ,0.33865,0.3202,0.33865,87.5357,100.361, , ,87.5318,131.193,-90.02072,538.3801,538.39374,493.92372,500.02355, ,0.59387,0.59218,0.84698,0.87131, ,39.00117,38.37019,10.96803,135
780,99.92962,0.0703764, , , ,7.66204,7.58377,7.66199, ,7.21979,7.34745,7.21988,-0.33211, ,26.07801,31.22228,26.08117, ,0.98942,0.8264,0.9893, ,1.01069,1.21006,1.01081, ,128.86556,130.75628,128.86814, ,132.87037,121.07262,132.86241, ,48.1432,49.52879,48.14463, ,0.33836,0.32,0.33834,87.6863,100.499, , ,87.6774,131.842,-89.70017,535.40553,535.43789,489.6659,495.6441, ,0.59492,0.59141,0.85645,0.88036, ,40.32609,39.79379,12.2279,140
775,99.83876,0.16124, , , ,7.66478,7.58575,7.66465, ,7.21717,7.34553,7.21738,-0.34355, ,26.01789,31.29204,26.02527, ,0.987,0.82065,0.98672, ,1.01317,1.21855,1.01346, ,129.35272,131.53187,129.35908, ,133.12904,121.65747,133.11139, ,48.33588,49.83001,48.33932, ,0.33806,0.31981,0.33803,87.8643,100.638, , ,87.8441,132.531,-89.35997,532.41467,532.48986,485.35898,491.21753, ,0.59817,0.59064,0.86664,0.89021, ,41.71864,41.27233,13.54084,145
770,99.65561,0.34439, , , ,7.66749,7.58773,7.66721, ,7.21453,7.34362,7.21496,-0.35458, ,25.95769,31.36361,25.97379, ,0.98457,0.81487,0.98396, ,1.01567,1.22719,1.0163, ,129.84056,132.30625,129.85507, ,133.38681,122.23994,133.35032, ,48.52894,50.13087,48.53663, ,0.33776,0.31961,0.3377,88.0905,100.779, , ,88.0475,133.289,-88.98438,529.38738,529.55295,480.99918,486.7396, ,0.60546,0.58987,0.87763,0.90096, ,43.18896,42.81335,14.91358,150
765,99.28938,0.71062, , , ,7.67017,7.58971,7.6696, ,7.21182,7.3417,7.21273,-0.36479, ,25.89732,31.43699,25.93126, ,0.98214,0.80907,0.98085, ,1.01819,1.23599,1.01952, ,130.33009,133.07938,130.36182, ,133.64403,122.81998,133.57114, ,48.72276,50.43135,48.7393, ,0.33747,0.31941,0.33734,88.4115,100.921, , ,88.3235,134.186,-88.53702,526.28323,526.63439,476.58235,482.20567, ,0.62083,0.58911,0.88949,0.91268, ,44.75467,44.42872,16.35711,155
760,98.6482,1.3518, , , ,7.67279,7.59168,7.67169, ,7.20903,7.3398,7.21077,-0.37375, ,25.83671,31.51216,25.90264, ,0.9797,0.80325,0.9772, ,1.02072,1.24494,1.02333, ,130.82236,133.85121,130.88582, ,133.90111,123.39755,133.76672, ,48.91779,50.73142,48.95041, ,0.33717,0.31921,0.33692,88.8736,101.065, , ,88.7095,135.291,-87.98242,523.05276,523.74178,472.10388,477.61057, ,0.6461,0.58835,0.90232,0.92528, ,46.43182,46.13121,17.88319,160
755,97.65081,2.34919, , , ,7.67534,7.59365,7.67342, ,7.20613,7.33789,7.20917,-0.38107, ,25.77576,31.58911,25.89277, ,0.97726,0.79742,0.97285, ,1.02327,1.25405,1.02791, ,131.3184,134.62168,131.43341, ,134.15838,123.97261,133.93173, ,49.11444,51.03107,49.17287, ,0.33686,0.31902,0.33644,89.5188,101.211, , ,89.2426,136.666,-87.29035,519.6456,520.88248,467.55872,472.94869, ,0.68143,0.5876,0.91621,0.93927, ,48.52433,47.93379,19.50375,165
750,96.28722,3.71278, , , ,7.6778,7.59562,7.67475, ,7.2031,7.33599,7.20794,-0.38667, ,25.71445,31.66783,25.90332, ,0.97483,0.79157,0.96772, ,1.02582,1.26332,1.03336, ,131.81854,135.39075,132.00678, ,134.41599,124.54513,134.06784, ,49.31284,51.33027,49.4076, ,0.33655,0.31882,0.3359,90.3526,101.358, , ,89.9359,138.323,-86.45981,516.02984,518.05906,462.71048,467.65816, ,0.72315,0.58685,1.06678,1.07318, ,51.07003,50.4009,21.2264,170
745,94.61884,5.38116, , , ,7.68019,7.59758,7.67574, ,7.19995,7.3341,7.20704,-0.39078, ,25.6528,31.74829,25.9324, ,0.9724,0.7857,0.96191, ,1.02839,1.27275,1.0396, ,132.3224,136.15836,132.60352, ,134.67377,125.11506,134.18291, ,49.51284,51.62901,49.65326, ,0.33624,0.31862,0.3353,91.3442,101.507, , ,90.7767,140.217,-85.51822,512.1942,515.2687,457.41183,462.32714, ,0.76713,0.58612,1.05248,1.05857, ,53.58215,52.94156,23.24311,175
740,92.74766,7.25234, , , ,7.68251,7.59954,7.6765, ,7.19671,7.3322,7.20637,-0.39385, ,25.5909,31.83049,25.97577, ,0.96996,0.77982,0.95559, ,1.03097,1.28234,1.04647, ,132.8291,136.92446,133.21836, ,134.93139,125.68238,134.28775, ,49.71409,51.92727,49.90721, ,0.33593,0.31843,0.33466,92.4421,101.657, , ,91.7349,142.273,-84.50829,508.18355,512.50509,452.18343,457.06782, ,0.80213,0.5854,1.03869,1.0445, ,56.05092,55.43727,25.78259,180
735,90.79581,9.20419, , , ,7.6848,7.6015,7.67713, ,7.19343,7.33031,7.20581,-0.39642, ,25.52883,31.91441,26.0277, ,0.96752,0.77393,0.94898, ,1.03357,1.2921,1.05377, ,133.33735,137.689,133.84449, ,135.18842,126.24703,134.3942, ,49.91607,52.22503,50.16603, ,0.33562,0.31823,0.33402,93.5842,101.809, , ,92.766,144.399,-83.47845,504.05349,509.75915,447.0228,451.87749, ,0.82601,0.58468,1.02538,1.03095, ,58.46421,57.88166,28.2694,185
730,88.83459,11.16541, , , ,7.68707,7.60345,7.67773, ,7.19011,7.32843,7.20529,-0.39879, ,25.46667,32.00002,26.08466, ,0.96507,0.76804,0.94221, ,1.03619,1.30202,1.06134, ,133.84639,138.45194,134.47789, ,135.44456,126.80899,134.50889, ,50.11848,52.52227,50.42776, ,0.3353,0.31803,0.33337,94.7345,101.963, , ,93.843,146.543,-82.4561,499.84182,507.02533,441.92759,446.75357, ,0.84234,0.58396,1.01253,1.01791, ,60.81724,60.27176,30.70048,190
725,86.92483,13.07517, , , ,7.68932,7.60541,7.67835, ,7.18678,7.32655,7.20475,-0.40127, ,25.40446,32.08732,26.14338, ,0.96261,0.76213,0.93541, ,1.03884,1.31211,1.06905, ,134.35545,139.21323,135.11498, ,135.69955,127.36822,134.63704, ,50.32099,52.81897,50.69061, ,0.33498,0.31783,0.33274,95.8618,102.119, , ,94.9386,148.658,-81.46339,495.58587,504.29806,436.89555,441.69362, ,0.85119,0.58324,1.00011,1.00534, ,63.10592,62.60444,33.07264,195
720,85.09699,14.90301, , , ,7.69157,7.60735,7.67902, ,7.18345,7.32467,7.20415,-0.404, ,25.34226,32.17627,26.202, ,0.96014,0.75621,0.92864, ,1.04151,1.32238,1.07685, ,134.86403,139.9728,135.75374, ,135.95323,127.92468,134.78086, ,50.52342,53.11511,50.95363, ,0.33467,0.31764,0.33213,96.9504,102.277, , ,96.0357,150.719,-80.51095,491.3103,501.57382,431.92454,436.69531, ,0.85512,0.58252,0.98812,0.99319, ,65.32952,64.87851,35.38462,200
715,83.3611,16.6389, , , ,7.69383,7.6093,7.67977, ,7.18014,7.3228,7.20349,-0.40703, ,25.28008,32.26687,26.25971, ,0.95766,0.7503,0.92193, ,1.04421,1.33281,1.08468, ,135.37193,140.73062,136.39334, ,136.20552,128.47833,134.9406, ,50.72567,53.41067,51.21643, ,0.33435,0.31744,0.33154,97.9953,102.436, , ,97.1263,152.719,-79.60091,487.02924,498.85105,427.01252,431.97921, ,0.85621,0.5818,0.97652,0.95709, ,67.49007,66.87184,37.637,205
710,81.71718,18.28282, , , ,7.6961,7.61124,7.68058, ,7.17684,7.32093,7.20276,-0.41037, ,25.21794,32.35908,26.31624, ,0.95516,0.74437,0.9153, ,1.04694,1.34342,1.09254, ,135.87902,141.48662,137.03345, ,136.4564,129.02913,135.11561, ,50.9277,53.70563,51.47888, ,0.33404,0.31724,0.33097,98.9962,102.597, , ,98.2064,154.657,-78.73226,482.7507,496.12894,422.15754,427.21955, ,0.85571,0.58109,0.96531,0.94662, ,69.59026,68.90939,39.83104,210
705,80.17506,19.82494, , , ,7.69837,7.61318,7.68148, ,7.17356,7.31907,7.20195,-0.41408, ,25.15584,32.45288,26.37069, ,0.95265,0.73845,0.90876, ,1.0497,1.3542,1.1004, ,136.38504,142.24077,137.67297, ,136.70577,129.57706,135.30591, ,51.1294,53.99998,51.74051, ,0.33372,0.31704,0.33042,99.9482,102.76, , ,99.2666,156.525,-77.9071,478.48882,493.40557,417.35775,422.51141, ,0.85238,0.58037,0.95445,0.93648, ,71.6309,70.89416,41.96676,215
700,78.7246,21.2754, , , ,7.70066,7.61512,7.68246, ,7.1703,7.31721,7.20106,-0.41813, ,25.09379,32.54826,26.42334, ,0.95012,0.73252,0.90231, ,1.0525,1.36515,1.10826, ,136.89005,142.99302,138.31211, ,136.95368,130.12207,135.50994, ,51.33079,54.29368,52.00146, ,0.33341,0.31685,0.32989,100.856,102.925, , ,100.308,158.33,-77.12084,474.2446,490.6813,412.61138,417.85317, ,0.84884,0.57964,0.94394,0.92667, ,73.61561,72.82813,44.04639,220
695,77.35567,22.64433, , , ,7.70295,7.61705,7.6835, ,7.16706,7.31535,7.20011,-0.42246, ,25.03178,32.64518,26.47455, ,0.94758,0.72659,0.89594, ,1.05532,1.37629,1.11614, ,137.39409,143.7433,138.95111, ,137.20014,130.66413,135.72626, ,51.53189,54.58674,52.26189, ,0.3331,0.31665,0.32937,101.725,103.092, , ,101.333,160.079,-76.36916,470.01733,487.95649,407.91675,413.24327, ,0.84545,0.57892,0.93376,0.91715, ,75.54767,74.71322,46.07207,225
690,76.07816,23.92184, , , ,7.70526,7.61898,7.68462, ,7.16385,7.3135,7.19909,-0.42714, ,24.96984,32.74362,26.52337, ,0.94503,0.72066,0.88967, ,1.05817,1.38761,1.12401, ,137.8969,144.49158,139.58872, ,137.44508,131.2032,135.95477, ,51.73259,54.87912,52.52125, ,0.33279,0.31645,0.32888,102.55,103.261, , ,102.332,161.764,-75.65439,465.82105,485.22913,403.27223,408.68022, ,0.83926,0.5782,0.9239,0.90793, ,77.42688,76.54891,48.04347,230
685,74.87188,25.12812, , , ,7.70759,7.62091,7.6858, ,7.16066,7.31165,7.19801,-0.43208, ,24.90795,32.84356,26.57083, ,0.94246,0.71474,0.88348, ,1.06106,1.39911,1.13189, ,138.39871,145.2378,140.22593, ,137.68858,131.73925,136.1934, ,51.933,55.17081,52.78007, ,0.33247,0.31626,0.3284,103.342,103.433, , ,103.312,163.4,-74.96936,461.64586,482.50107,398.6763,404.16261, ,0.83504,0.57747,0.91433,0.89898, ,79.25797,78.33846,49.96407,235
680,73.73672,26.26328, , , ,7.70992,7.62283,7.68705, ,7.15748,7.3098,7.19687,-0.43729, ,24.84611,32.94496,26.61666, ,0.93987,0.70882,0.87735, ,1.06397,1.41079,1.13979, ,138.89947,145.98192,140.86228, ,137.93063,132.27225,136.4415, ,52.13307,55.46178,53.03816, ,0.33216,0.31606,0.32793,104.1,103.606, , ,104.273,164.986,-74.31283,457.49754,479.77173,394.1275,399.68908, ,0.82966,0.57674,0.90505,0.8903, ,81.04218,80.08265,51.83482,240
675,72.67249,27.32751, , , ,7.71227,7.62475,7.68835, ,7.15433,7.30796,7.19567,-0.44276, ,24.78434,33.0478,26.66062, ,0.93727,0.70291,0.87131, ,1.06693,1.42265,1.1477, ,139.39907,146.72388,141.49727, ,138.17122,132.80214,136.69839, ,52.33278,55.75202,53.29535, ,0.33185,0.31586,0.32748,104.824,103.781, , ,105.209,166.522,-73.68446,453.38016,477.04046,389.62442,395.25835, ,0.82347,0.57601,0.89605,0.88187, ,82.78053,81.78211,53.65655,245
670,71.66916,28.33084, , , ,7.71463,7.62667,7.68971, ,7.15121,7.30612,7.19442,-0.44846, ,24.72261,33.15205,26.70315, ,0.93466,0.69701,0.86534, ,1.06991,1.43471,1.15562, ,139.89762,147.46364,142.13124, ,138.41038,133.32892,136.96286, ,52.53217,56.04151,53.55182, ,0.33154,0.31566,0.32704,105.519,103.958, , ,106.125,168.016,-73.08042,449.29078,474.30803,385.16572,390.86918, ,0.81788,0.57527,0.8873,0.87368, ,84.47571,83.43885,55.43142,250
