T (C),Phases vol%-AUSTENITE-1.0(C/s),Phases vol%-FERRITE-1.0(C/s),Phases vol%-MARTENSITE-1.0(C/s),Phases vol%-BAINITE-1.0(C/s),Phases vol%-PEARLITE-1.0(C/s),Density (g/(cm)^3)-BAINITE_PEARLITE-1.0(C/s),Density (g/(cm)^3)-AUSTENITE-1.0(C/s),Density (g/(cm)^3)-FERRITE-1.0(C/s),Density (g/(cm)^3)-MARTENSITE-1.0(C/s),Density (g/(cm)^3)-TOTAL-1.0(C/s),Molar volume (cm^3)-BAINITE_PEARLITE-1.0(C/s),Molar volume (cm^3)-AUSTENITE-1.0(C/s),Molar volume (cm^3)-FERRITE-1.0(C/s),Molar volume (cm^3)-MARTENSITE-1.0(C/s),Molar volume (cm^3)-TOTAL-1.0(C/s),Linear expansion (%)-  -1.0(C/s),Thermal conductivity (W/(m*K))-BAINITE_PEARLITE-1.0(C/s),Thermal conductivity (W/(m*K))-AUSTENITE-1.0(C/s),Thermal conductivity (W/(m*K))-FERRITE-1.0(C/s),Thermal conductivity (W/(m*K))-MARTENSITE-1.0(C/s),Thermal conductivity (W/(m*K))-TOTAL-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-BAINITE_PEARLITE-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-AUSTENITE-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-FERRITE-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-MARTENSITE-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-TOTAL-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-BAINITE_PEARLITE-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-AUSTENITE-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-FERRITE-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-MARTENSITE-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-TOTAL-1.0(C/s),Young's modulus (GPa)-BAINITE_PEARLITE-1.0(C/s),Young's modulus (GPa)-AUSTENITE-1.0(C/s),Young's modulus (GPa)-FERRITE-1.0(C/s),Young's modulus (GPa)-MARTENSITE-1.0(C/s),Young's modulus (GPa)-TOTAL-1.0(C/s),Bulk modulus (GPa)-BAINITE_PEARLITE-1.0(C/s),Bulk modulus (GPa)-AUSTENITE-1.0(C/s),Bulk modulus (GPa)-FERRITE-1.0(C/s),Bulk modulus (GPa)-MARTENSITE-1.0(C/s),Bulk modulus (GPa)-TOTAL-1.0(C/s),Shear modulus(GPa)-BAINITE_PEARLITE-1.0(C/s),Shear modulus(GPa)-AUSTENITE-1.0(C/s),Shear modulus(GPa)-FERRITE-1.0(C/s),Shear modulus(GPa)-MARTENSITE-1.0(C/s),Shear modulus(GPa)-TOTAL-1.0(C/s),Poisson's ratio-BAINITE_PEARLITE-1.0(C/s),Poisson's ratio-AUSTENITE-1.0(C/s),Poisson's ratio-FERRITE-1.0(C/s),Poisson's ratio-MARTENSITE-1.0(C/s),Poisson's ratio-TOTAL-1.0(C/s),Yield Stress (MPa)-TOTAL-1.0(C/s),Yield Stress (MPa)-FERRITE-1.0(C/s),Yield Stress (MPa)-PEARLITE-1.0(C/s),Yield Stress (MPa)-BAINITE-1.0(C/s),Yield Stress (MPa)-MARTENSITE-1.0(C/s),Yield Stress (MPa)-AUSTENITE-1.0(C/s),Tensile Stress (MPa)-TOTAL-1.0(C/s),Hardness (HRC)-TOTAL-1.0(C/s),Enthalpy (J/g)-TOTAL-1.0(C/s),Enthalpy (J/g)-AUSTENITE-1.0(C/s),Enthalpy (J/g)-FERRITE-1.0(C/s),Enthalpy (J/g)-BAINITE_PEARLITE-1.0(C/s),Enthalpy (J/g)-MARTENSITE-1.0(C/s),Specific heat (J/(g K))-TOTAL-1.0(C/s),Specific heat (J/(g K))-AUSTENITE-1.0(C/s),Specific heat (J/(g K))-FERRITE-1.0(C/s),Specific heat (J/(g K))-BAINITE_PEARLITE-1.0(C/s),Specific heat (J/(g K))-MARTENSITE-1.0(C/s),Latent heat (J/g)-FERRITE-1.0(C/s),Latent heat (J/g)-BAINITE_PEARLITE-1.0(C/s),Latent heat (J/g)-MARTENSITE-1.0(C/s),TIME(s)-Cooling_1.0(C/s)
325,46.42024,0.49594, ,50.84092,2.22939,7.730603063,7.84135,7.75086, ,7.78386,6.999823275,6.90388,7.18896, ,6.95586,-1.09376,34.79287125,20.33116,41.21761, ,26.36266,0.421197632,0.7208,0.35554, ,0.55589,2.374182386,1.38735,2.81259, ,1.79893,190.3451094,174.66348,190.50807, ,183.1873,156.9368351,152.78376,160.40708, ,155.25336,73.37054825,66.69266,73.15654, ,70.27578,0.297262462,0.30947,0.30206, ,0.30335,520.562,125.102,430.681,785.217, ,242.915,767.54,19.45651,228.67109,304.76267,143.62958,162.00209, ,0.73689,0.52447,0.57437,0.5846, ,135.01636,142.76058,84.38533,595
320,45.87715,0.49594, ,51.38373,2.2297,7.73220915,7.8441,7.75254, ,7.78541,6.998360524,6.90147,7.1874, ,6.95448,-1.10018,34.85372995,20.27106,41.30524, ,26.41297,0.416947484,0.71689,0.35182, ,0.55019,2.398383583,1.39491,2.84233, ,1.81755,190.7864701,175.11376,190.98114, ,183.71797,157.1667092,152.94762,160.64537, ,155.47538,73.5499374,66.87923,73.34931, ,70.49494,0.297092973,0.30918,0.30186, ,0.30306,524.843,125.645,431.845,787.101, ,243.698,772.858,19.79111,225.12028,302.14251,140.76408,159.08466, ,0.71016,0.52357,0.57179,0.58233, ,135.28997,143.05785,84.67374,600
315,45.41395,0.49593, ,51.84666,2.22997,7.73381114,7.84685,7.75422, ,7.78703,6.996902057,6.89905,7.18584, ,6.95302,-1.1069,34.91359033,20.21095,41.39077, ,26.45239,0.412723953,0.71296,0.34814, ,0.54474,2.42292698,1.4026,2.87243, ,1.83574,191.2233951,175.56372,191.44907, ,184.20312,157.3924504,153.11072,160.87886, ,155.66633,73.72767285,67.06576,73.54017, ,70.69618,0.296923484,0.30889,0.30166, ,0.30278,528.729,126.199,433.033,789.025, ,244.497,777.676,20.09134,221.68888,299.52688,137.91142,156.17853, ,0.68628,0.52266,0.56923,0.58008, ,135.55515,143.34835,84.95334,605
310,45.02079,0.49593, ,52.23957,2.2302,7.735409025,7.84959,7.7559, ,7.78872,6.995447796,6.89664,7.18429, ,6.95151,-1.1139,34.9724229,20.15085,41.47415, ,26.48193,0.408526885,0.70901,0.34448, ,0.53951,2.447819313,1.41042,2.90289, ,1.85355,191.6558639,176.01337,191.91184, ,184.70648,157.6140525,153.27305,161.10756, ,155.87907,73.90374607,67.25225,73.72909, ,70.904,0.296753995,0.30861,0.30147, ,0.30251,532.274,126.766,434.248,790.991, ,245.313,782.061,20.36245,218.36375,296.91579,135.07148,153.2836, ,0.66503,0.52175,0.5667,0.57785, ,135.81204,143.63219,85.22427,610
305,44.67795,0.49594, ,52.58216,2.2304,7.737002815,7.85234,7.75757, ,7.79046,6.993997776,6.89422,7.18274, ,6.94997,-1.12108,35.0302039,20.09074,41.55533, ,26.50424,0.404356053,0.70504,0.34086, ,0.53443,2.473067959,1.41837,2.93373, ,1.87115,192.0838572,176.46269,192.36942, ,185.1993,157.8315124,153.43462,161.33145, ,156.08744,74.07814873,67.43869,73.91609, ,71.10752,0.296584505,0.30832,0.30127, ,0.30225,535.584,127.345,435.488,793, ,246.147,786.142,20.61285,215.11717,294.30926,132.24411,150.39974, ,0.64932,0.52084,0.5642,0.57565, ,136.06076,143.90952,85.4867,615
300,44.39475,0.49594, ,52.86512,2.23058,7.738592512,7.8551,7.75924, ,7.79225,6.992551994,6.89181,7.1812, ,6.94836,-1.1285,35.08690812,20.03063,41.63428, ,26.51758,0.40021124,0.70104,0.33727, ,0.52954,2.498680448,1.42646,2.96495, ,1.88842,192.5073561,176.9117,192.82178, ,185.68013,158.0448267,153.59543,161.55053, ,156.29089,74.25087291,67.6251,74.10113, ,71.30612,0.296415016,0.30803,0.30107, ,0.30199,538.607,127.936,436.757,795.053, ,246.999,789.858,20.83923,211.96283,291.70732,129.42918,147.52685, ,0.63087,0.51992,0.56172,0.57347, ,136.3015,144.18047,85.74078,620
295,44.1517,0.49595, ,53.10792,2.23075,7.740178121,7.85785,7.76091, ,7.79409,6.991110464,6.88939,7.17965, ,6.94673,-1.13607,35.14251117,19.97052,41.71094, ,26.52471,0.396092212,0.69701,0.33372, ,0.52478,2.524664633,1.4347,2.99655, ,1.90555,192.9263431,177.36039,193.26892, ,186.15196,158.2539935,153.75549,161.76479, ,156.49017,74.42191101,67.81147,74.28423, ,71.50106,0.296245527,0.30775,0.30087, ,0.30174,541.449,128.541,438.053,797.152, ,247.871,793.337,21.0501,208.87307,289.10998,126.62658,144.66482, ,0.61795,0.519,0.55927,0.57131, ,136.53436,144.44516,85.98664,625
290,43.94855,0.49597, ,53.31083,2.2309,7.741759639,7.86061,7.76257, ,7.79596,6.989673133,6.88697,7.17812, ,6.94506,-1.14381,35.19698565,19.91041,41.78527, ,26.52545,0.391998768,0.69296,0.33019, ,0.52015,2.551028428,1.44308,3.02854, ,1.92253,193.3408014,177.80875,193.7108, ,186.61481,158.4590104,153.91479,161.97425, ,156.68521,74.59125596,67.99779,74.46535, ,71.69236,0.296076038,0.30746,0.30068, ,0.3015,544.111,129.16,439.379,799.299, ,248.762,796.579,21.24535,205.84763,286.51727,123.83619,141.81355, ,0.60509,0.51807,0.55684,0.56917, ,136.75948,144.70372,86.22443,630
285,43.77556,0.49598, ,53.48358,2.23105,7.743337073,7.86337,7.76423, ,7.79786,6.988240026,6.88456,7.17658, ,6.94337,-1.15165,35.25030821,19.8503,41.85723, ,26.5212,0.387930651,0.68889,0.3267, ,0.51561,2.577780329,1.45161,3.06093, ,1.93944,193.7507156,178.2568,194.14742, ,187.07019,158.659877,154.07334,162.17889, ,156.87637,74.75890094,68.18408,74.64451, ,71.88067,0.295906549,0.30717,0.30048, ,0.30126,546.648,129.793,440.735,801.494, ,249.674,799.652,21.42968,202.87335,283.92922,121.05786,138.97292, ,0.59486,0.51713,0.55444,0.56705, ,136.97704,144.9563,86.45432,635
280,43.63241,0.496, ,53.62647,2.23119,7.744910419,7.86613,7.76588, ,7.79979,6.986811088,6.88214,7.17505, ,6.94165,-1.15962,35.30245188,19.79019,41.92677, ,26.51185,0.383887642,0.68479,0.32323, ,0.51117,2.604928868,1.4603,3.09373, ,1.95628,194.1560711,178.70453,194.57875, ,187.51813,158.8565931,154.23114,162.37871, ,157.06361,74.92483968,68.37032,74.82169, ,72.06599,0.295737059,0.30689,0.30028, ,0.30102,549.061,130.44,442.122,803.74, ,250.606,802.557,21.60308,199.94959,281.34584,118.29151,136.14284, ,0.58475,0.5162,0.55206,0.56495, ,137.18711,145.203,86.67642,640
275,43.50952,0.49602, ,53.74911,2.23132,7.74647969,7.86889,7.76753, ,7.80174,6.985386391,6.87972,7.17353, ,6.93991,-1.16766,35.35339618,19.73008,41.99386, ,26.49883,0.379869445,0.68067,0.3198, ,0.5068,2.632483376,1.46914,3.12695, ,1.97316,194.5568548,179.15194,195.00478, ,187.96013,159.049161,154.3882,162.57372, ,157.24733,75.08906619,68.55653,74.99689, ,72.24896,0.29556757,0.3066,0.30009, ,0.30078,551.403,131.102,443.542,806.038, ,251.561,805.357,21.76955,197.06255,278.76716,115.53699,133.3232, ,0.57741,0.51525,0.5497,0.56287, ,137.38986,145.44396,86.89087,645
270,43.40672,0.49604, ,53.85163,2.23146,7.74804488,7.87166,7.76918, ,7.80371,6.98396586,6.87731,7.17201, ,6.93816,-1.17579,35.40311352,19.66996,42.05845, ,26.4821,0.375875839,0.67652,0.3164, ,0.5025,2.66045299,1.47815,3.16058, ,1.99006,194.9530544,179.59903,195.4255, ,188.3962,159.2375819,154.54453,162.76392, ,157.42751,75.25157514,68.74269,75.17009, ,72.42959,0.295398081,0.30631,0.29989, ,0.30055,553.675,131.78,444.995,808.391, ,252.537,808.053,21.92919,194.21199,276.19322,112.79421,130.51392, ,0.57011,0.51431,0.54737,0.56081, ,137.58541,145.6793,87.09784,650
265,43.32363,0.49606, ,53.93445,2.2316,7.749605996,7.87442,7.77083, ,7.8057,6.982549532,6.87489,7.17049, ,6.93639,-1.18399,35.45158225,19.60985,42.1205, ,26.46162,0.371906532,0.67235,0.31302, ,0.49826,2.68884764,1.48732,3.19466, ,2.007,195.3446593,180.0458,195.84089, ,188.82641,159.4218599,154.70011,162.94931, ,157.60412,75.41236154,68.92882,75.3413, ,72.60791,0.295228591,0.30603,0.29969, ,0.30032,555.882,132.474,446.483,810.799, ,253.537,810.65,22.08245,191.39782,273.62402,110.06306,127.7149, ,0.56283,0.51335,0.54505,0.55877, ,137.77389,145.90912,87.29743,655
260,43.25111,0.49608, ,54.0067,2.23173,7.751163044,7.87719,7.77247, ,7.8077,6.9811374,6.87247,7.16897, ,6.93462,-1.19222,35.49877875,19.54973,42.17997, ,26.43885,0.36796125,0.66815,0.30968, ,0.49405,2.717677473,1.49667,3.22917, ,2.02408,195.73166,180.49225,196.25094, ,189.25216,159.6019993,154.85497,163.1299, ,157.7776,75.57142097,69.1149,75.51051, ,72.7845,0.295059102,0.30574,0.29949, ,0.30009,558.075,133.185,448.007,813.266, ,254.562,813.209,22.23303,188.60659,271.05961,107.34342,124.92603, ,0.55825,0.51239,0.54276,0.55674, ,137.95543,146.13358,87.48979,660
255,43.18906,0.4961, ,54.06848,2.23187,7.752716017,7.87996,7.77411, ,7.80971,6.97972942,6.87006,7.16746, ,6.93283,-1.20049,35.54467755,19.48962,42.23683, ,26.41376,0.364039735,0.66393,0.30636, ,0.48988,2.746952883,1.50619,3.26413, ,2.0413,196.1140484,180.93839,196.65564, ,189.67347,159.7780051,155.00909,163.3057, ,157.94792,75.72874958,69.30094,75.67771, ,72.95939,0.294889613,0.30545,0.2993, ,0.29986,560.254,133.913,449.568,815.793, ,255.611,815.732,22.38095,185.8382,268.50001,104.63519,122.14725, ,0.55368,0.51143,0.54049,0.55474, ,138.13016,146.35276,87.67505,665
250,43.13726,0.49613, ,54.11999,2.232,7.75426493,7.88274,7.77574, ,7.81173,6.978325644,6.86764,7.16596, ,6.93104,-1.2088,35.58925885,19.4295,42.29103, ,26.38635,0.360141667,0.65968,0.30307, ,0.48575,2.7766851,1.5159,3.29956, ,2.05867,196.491818,181.3842,197.05499, ,190.09038,159.9498848,155.16249,163.4767, ,158.11509,75.884344,69.48694,75.8429, ,73.13257,0.294720124,0.30517,0.2991, ,0.29963,562.424,134.659,451.167,818.382, ,256.686,818.221,22.52626,183.0924,265.94526,101.93828,119.37845, ,0.54916,0.51046,0.53824,0.55275, ,138.29819,146.56681,87.85334,670
245,43.09533,0.49615, ,54.16162,2.23215,7.755809777,7.88551,7.77737, ,7.81376,6.976926008,6.86522,7.16446, ,6.92924,-1.21715,35.63249672,19.36938,42.34255, ,26.35663,0.356266784,0.6554,0.29981, ,0.48165,2.806885306,1.52579,3.33546, ,2.0762,196.8649636,181.82969,197.44898, ,190.50295,160.1176457,155.31516,163.64293, ,158.27913,76.03820153,69.67291,76.00607, ,73.30409,0.294550635,0.30488,0.2989, ,0.2994,564.586,135.424,452.806,821.037, ,257.788,820.681,22.66968,180.36864,263.39537,99.25257,116.61955, ,0.54475,0.50948,0.536,0.55078, ,138.45964,146.77582,88.02478,675
240,43.06281,0.49618, ,54.19384,2.23228,7.757350561,7.88829,7.779, ,7.8158,6.975530524,6.86281,7.16296, ,6.92743,-1.22553,35.67436943,19.30926,42.39134, ,26.32466,0.352414778,0.6511,0.29657, ,0.47758,2.837565452,1.53587,3.37184, ,2.09388,197.2334819,182.27487,197.8376, ,190.91126,160.2812972,155.46712,163.8044, ,158.44004,76.19032004,69.85883,76.16723, ,73.47397,0.294381146,0.30459,0.29871, ,0.29918,566.745,136.208,454.487,823.758, ,258.918,823.115,22.81088,177.6661,260.85039,96.57799,113.87047, ,0.54051,0.50849,0.53379,0.54882, ,138.61465,146.97992,88.18951,680
235,43.03213,0.4962, ,54.22423,2.23242,7.75888729,7.89107,7.78062, ,7.81784,6.974139207,6.86039,7.16146, ,6.92562,-1.2339,35.71485624,19.24914,42.43738, ,26.29171,0.348585331,0.64677,0.29337, ,0.47352,2.868738039,1.54616,3.40871, ,2.11184,197.5973712,182.71972,198.22086, ,191.31646,160.4408505,155.61836,163.9611, ,158.59821,76.34069805,70.04471,76.32638, ,73.6427,0.294211657,0.30431,0.29851, ,0.29895,568.947,137.012,456.211,826.548, ,260.077,825.576,22.95343,174.97402,258.31035,93.91443,111.13114, ,0.53842,0.5075,0.53159,0.54688, ,138.76332,147.17921,88.34764,685
230,43.0101,0.49623, ,54.24594,2.23257,7.760419964,7.89385,7.78224, ,7.81989,6.972752026,6.85797,7.15997, ,6.92381,-1.24231,35.75393358,19.18901,42.48062, ,26.25659,0.344778148,0.64241,0.29018, ,0.46949,2.900415835,1.55664,3.4461, ,2.12998,197.9566314,183.16426,198.59875, ,191.71753,160.596317,155.76888,164.11307, ,158.7533,76.48933479,70.23055,76.4835, ,73.80985,0.294042167,0.30402,0.29831, ,0.29873,571.152,137.838,457.979,829.411, ,261.265,828.021,23.09449,172.30229,255.77528,91.2618,108.40146, ,0.53434,0.5065,0.52942,0.54495, ,138.90578,147.37382,88.49931,690
225,42.98982,0.49626, ,54.26592,2.23271,7.761948585,7.89664,7.78386, ,7.82194,6.971368976,6.85555,7.15849, ,6.92199,-1.25072,35.79157998,19.12889,42.52104, ,26.22047,0.34099291,0.63802,0.28703, ,0.46546,2.932612296,1.56734,3.484, ,2.1484,198.3112644,183.60848,198.97127, ,192.11551,160.7477105,155.91869,164.26031, ,158.90565,76.63623021,70.41634,76.6386, ,73.97586,0.293872678,0.30373,0.29811, ,0.2985,573.404,138.684,459.794,832.35, ,262.485,830.498,23.23705,169.64085,253.24522,88.62002,105.68137, ,0.53229,0.5055,0.52726,0.54304, ,139.04213,147.56385,88.64462,695
220,42.97096,0.49628, ,54.28447,2.23285,7.763473158,7.89942,7.78547, ,7.82399,6.969990066,6.85313,7.157, ,6.92018,-1.25912,35.82777493,19.06876,42.55861, ,26.18341,0.337229287,0.63361,0.28389, ,0.46144,2.9653415,1.57826,3.52243, ,2.16711,198.6612741,184.05237,199.33843, ,192.51046,160.8950462,156.0678,164.40284, ,159.05529,76.78138497,70.6021,76.79169, ,74.14074,0.293703189,0.30345,0.29792, ,0.29828,575.705,139.553,461.657,835.366, ,263.738,833.01,23.3809,166.98889,250.7202,85.989,102.9708, ,0.53039,0.50449,0.52511,0.54115, ,139.1725,147.7494,88.7837,700
215,42.95921,0.49631, ,54.29589,2.233,7.764993686,7.90221,7.78708, ,7.82604,6.968615284,6.85072,7.15553, ,6.91836,-1.26755,35.86249715,19.00864,42.59329, ,26.14439,0.333486956,0.62917,0.28079, ,0.45745,2.998618035,1.58939,3.56141, ,2.18605,199.0066665,184.49595,199.70025, ,192.90153,161.0383411,156.2162,164.54068, ,159.20194,76.92480058,70.78782,76.94276, ,74.30415,0.2935337,0.30316,0.29772, ,0.29805,578.025,140.446,463.571,838.463, ,265.024,835.521,23.52448,164.35483,248.20026,83.36866,100.26967, ,0.52681,0.50347,0.52298,0.53927, ,139.29697,147.93059,88.91667,705
210,42.9493,0.49634, ,54.30549,2.23315,7.76651017,7.905,7.78868, ,7.8281,6.967244621,6.8483,7.15405, ,6.91654,-1.27598,35.89572574,18.94851,42.62506, ,26.10434,0.329765585,0.6247,0.2777, ,0.45346,3.032457131,1.60076,3.60095, ,2.20528,199.3474495,184.93921,200.05671, ,193.28953,161.1776133,156.3639,164.67386, ,159.34588,77.06647933,70.97349,77.09182, ,74.46642,0.29336421,0.30288,0.29752, ,0.29783,580.397,141.363,465.536,841.645, ,266.345,838.07,23.6695,161.73119,245.68545,80.75892,97.57791, ,0.52473,0.50244,0.52087,0.5374, ,139.4157,148.10754,89.04365,710
205,42.94076,0.49637, ,54.3137,2.2333,7.768022617,7.9078,7.79028, ,7.83016,6.965878085,6.84588,7.15258, ,6.91473,-1.2844,35.9274412,18.88838,42.65389, ,26.06331,0.32606483,0.62021,0.27464, ,0.44947,3.06687477,1.61237,3.64106, ,2.22484,199.6836337,185.38215,200.40785, ,193.67452,161.3128836,156.5109,164.80239, ,159.48715,77.20642444,71.15913,77.23887, ,74.62758,0.293194721,0.30259,0.29733, ,0.29761,582.825,142.305,467.555,844.914, ,267.702,840.662,23.81664,159.11713,243.1758,78.1597,94.89547, ,0.52281,0.5014,0.51877,0.53554, ,139.52877,148.28033,89.16474,715
200,42.93337,0.4964, ,54.32078,2.23345,7.769531022,7.91059,7.79188, ,7.83222,6.964515627,6.84346,7.15111, ,6.91291,-1.29283,35.95762083,18.82825,42.67975, ,26.02136,0.322384372,0.61568,0.27161, ,0.44549,3.101887336,1.62422,3.68177, ,2.24474,200.0152315,185.82477,200.75367, ,194.05655,161.4441732,156.65721,164.9263, ,159.62575,77.34464003,71.34472,77.38391, ,74.78764,0.293025232,0.3023,0.29713, ,0.29738,585.314,143.273,469.631,848.275, ,269.098,843.302,23.96586,156.51243,240.67135,75.57093,92.22228, ,0.52094,0.50035,0.51669,0.5337, ,139.63628,148.44907,89.28006,720
195,42.92679,0.49643, ,54.32703,2.2336,7.771035399,7.91339,7.79348, ,7.83427,6.963157312,6.84104,7.14965, ,6.91109,-1.30124,35.98624923,18.76812,42.70263, ,25.97854,0.318723825,0.61113,0.26859, ,0.44151,3.137512547,1.63633,3.72309, ,2.26498,200.3422587,186.26707,201.09418, ,194.43567,161.5715077,156.80282,165.04562, ,159.76174,77.4811312,71.53028,77.52696, ,74.94664,0.292855743,0.30202,0.29693, ,0.29716,587.869,144.269,471.766,851.731, ,270.533,845.994,24.11746,153.91629,238.17216,72.99255,89.55828, ,0.51923,0.4993,0.51462,0.53187, ,139.73835,148.61388,89.38973,725
190,42.92084,0.49646, ,54.33264,2.23346,7.77253574,7.91619,7.79507, ,7.83633,6.961803037,6.83862,7.14819, ,6.90928,-1.30965,36.0133012,18.70799,42.72248, ,25.93487,0.315082889,0.60654,0.2656, ,0.43753,3.173768026,1.64869,3.76503, ,2.28558,200.6647326,186.70906,201.42942, ,194.81192,161.6949116,156.94775,165.16039, ,159.89512,77.6159041,71.71579,77.66801, ,75.10457,0.292686253,0.30173,0.29673, ,0.29694,590.491,145.294,473.962,855.286, ,272.009,848.741,24.27158,151.32843,235.67826,70.42448,86.90341, ,0.51757,0.49824,0.51257,0.53005, ,139.83508,148.77485,89.49384,730
185,42.21133,0.49639,0.71705,54.32576,2.23138,7.774032056,7.91899,7.79665,7.69835,7.83682,6.960452882,6.8362,7.14674,7.03213,6.90885,-1.31166,36.03876283,18.64785,42.7393,42.61191,25.9949,0.311461163,0.60193,0.26263,0.26342,0.4318,3.210673167,1.66133,3.80762,3.79627,2.31587,200.9826746,187.15072,201.75941,201.76131,195.28778,161.8144148,157.09199,165.27063,164.69786,160.07906,77.74896594,71.90126,77.80708,77.85041,75.30325,0.292516764,0.30144,0.29654,0.29583,0.29668,606.255,146.348,476.222,858.945,2129.64,273.528,866.48,25.23826,148.12036,233.18971,67.86667,84.25762,143.59718,0.64162,0.49716,0.51052,0.52824,0.51635,139.92661,148.93209,89.59253,735
180,38.70193,0.49592,4.27951,54.27726,2.22947,7.775524348,7.92179,7.79824,7.69989,7.83105,6.95910681,6.83378,7.14528,7.03072,6.91394,-1.28804,36.06261357,18.58772,42.75305,42.62565,26.62472,0.307858303,0.59729,0.25968,0.26046,0.41699,3.248247624,1.67424,3.85087,3.8394,2.39815,201.296108,187.59206,202.08417,202.08511,196.16194,161.9300478,157.23554,165.37637,164.80501,160.46865,77.88032508,72.08669,77.94417,77.98707,75.6645,0.292347275,0.30116,0.29634,0.29563,0.29626,674.353,147.434,478.549,862.712,2138.19,275.092,942.371,29.06884,142.40775,230.70655,65.31904,81.62085,141.02068,1.14252,0.49608,0.50849,0.52643,0.51421,140.01298,149.0857,89.68587,740
175,35.48692,0.49549,7.54345,54.23254,2.2277,7.77701262,7.9246,7.79982,7.70143,7.82584,6.957764814,6.83136,7.14384,7.02932,6.91854,-1.26672,36.08483506,18.52758,42.76372,42.6363,27.34564,0.304273942,0.59261,0.25675,0.25752,0.40151,3.286512129,1.68744,3.89481,3.8832,2.49057,201.6050599,188.03309,202.40373,202.40379,196.98122,162.0418434,157.37842,165.47767,164.90777,160.82945,78.00999112,72.27208,78.07931,78.12179,76.0035,0.292177786,0.30087,0.29614,0.29544,0.29587,737.656,148.552,480.945,866.591,2146.99,276.703,1010.68,32.15587,136.955,228.22884,62.78155,78.99307,138.45484,1.09055,0.49498,0.50647,0.52464,0.51208,140.09433,149.23577,89.774,745
170,32.54109,0.49509,10.53433,54.19136,2.22608,7.778496873,7.92741,7.80139,7.70297,7.82116,6.956426889,6.82894,7.14239,7.02792,6.92268,-1.24753,36.1054093,18.46744,42.77129,42.64386,28.09545,0.300707711,0.58791,0.25384,0.2546,0.38644,3.32548838,1.70094,3.93945,3.92771,2.58773,201.9095604,188.47379,202.71813,202.71736,197.75063,162.1498377,157.52061,165.57455,165.00619,161.1641,78.13797491,72.45743,78.21249,78.25459,76.32226,0.292008297,0.30058,0.29594,0.29524,0.2955,796.573,149.703,483.414,870.588,2156.06,278.363,1072.55,34.70101,131.74184,225.75663,60.25415,76.37422,135.89963,1.04263,0.49388,0.50446,0.52286,0.50996,140.17076,149.38241,89.857,750
165,29.84166,0.49473,13.27524,54.15343,2.22459,7.779977111,7.93022,7.80297,7.7045,7.81696,6.955093028,6.82652,7.14095,7.02652,6.9264,-1.23029,36.12431864,18.4073,42.77575,42.6483,28.8115,0.297159238,0.58317,0.25095,0.2517,0.37258,3.365199099,1.71475,3.98482,3.97295,2.68397,202.2096432,188.91418,203.02741,203.02588,198.47458,162.2540691,157.66214,165.66706,165.10031,161.47493,78.26428868,72.64274,78.34374,78.38547,76.62259,0.291838807,0.3003,0.29575,0.29505,0.29514,851.475,150.891,485.959,874.708,2165.41,280.073,1128.89,36.83787,126.74993,223.28998,57.73677,73.76427,133.35499,0.99838,0.49276,0.50245,0.52109,0.50785,140.24236,149.52571,89.93499,755
160,27.36768,0.49439,15.78738,54.11855,2.22321,7.781453338,7.93303,7.80454,7.70603,7.8132,6.953763226,6.8241,7.13952,7.02513,6.92973,-1.21485,36.14154579,18.34716,42.77706,42.6496,29.48728,0.293628144,0.57841,0.24808,0.24882,0.35989,3.405668093,1.72888,4.03094,4.01893,2.77863,202.5053456,189.35424,203.33161,203.32939,199.15683,162.354579,157.80299,165.75526,165.19018,161.76381,78.38894608,72.828,78.47306,78.51445,76.90599,0.291669318,0.30001,0.29555,0.29485,0.29481,902.709,152.115,488.583,878.957,2175.05,281.837,1180.45,38.6591,121.96213,220.82894,55.22939,71.16317,130.82088,0.95756,0.49163,0.50046,0.51932,0.50575,140.30922,149.66577,90.00806,760
155,25.1001,0.49408,18.09016,54.08637,2.22194,7.782925556,7.93584,7.8061,7.70755,7.80985,6.952437475,6.82168,7.13809,7.02374,6.93271,-1.20108,36.15707383,18.28701,42.77522,42.64774,30.12512,0.290114047,0.57361,0.24523,0.24596,0.3482,3.446920312,1.74333,4.07784,4.06569,2.87188,202.7967087,189.79399,203.63079,203.62793,199.80076,162.4514118,157.94317,165.83919,165.27584,162.03242,78.51196229,73.01323,78.60049,78.64156,77.17385,0.291499829,0.29972,0.29535,0.29466,0.29448,950.596,153.378,491.291,883.341,2185,283.657,1227.82,40.23108,117.36317,218.37358,52.73195,68.5709,128.29726,0.91979,0.49049,0.49848,0.51756,0.50366,140.37145,149.80268,90.07632,765
